event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,is_event
1809,SOFI,SOFI,Couch Investor,2026-04-29,2026.0,buy,False,0.62,high,3.0,True,1335,-0.1542572724994582,-0.18598717694840394,-0.10121877288672843,-0.3949347669449559,-0.5268519704690604,0.04260671563528718,-0.20384617340870392,0.24447722341522837,,0.027087459662520796,,0.037037087089724974,0.018651017239163625,0.021901646451523423,0.04991946135736147,,,,,,,0.0,0.0186510172391636,-0.057034138499114,-0.057034138499114,False,False,True,False,False,True,False,True,True,True
1810,NFLX,NFLX,Daniel Pronk,2026-04-16,2026.0,sell,False,0.67,high,3.0,True,1668,-0.0017145594943459574,0.024257385871079062,0.09345017699402813,0.19813437015600188,-0.17866927977893,0.01637930432451673,-0.039915511099359535,0.04285077696198214,,-0.10931180321094047,,-0.09722611808071646,-0.14855827555743895,0.040620225881339206,-0.13888116795206995,,,,,,,0.0,-0.1485582755574389,-0.2456138563474413,-0.2456138563474413,False,False,True,False,False,True,False,True,True,True
1811,AMD,AMD,Couch Investor,2026-05-05,2026.0,buy,True,0.62,high,3.0,True,1681,0.032148806904857,0.08218788880081851,0.5150961485437806,0.4148259589085388,0.3198890725468626,0.04069303610133343,-0.07072828922742913,0.054130666642444814,,0.17224592751154,,0.1861453669565576,0.24195493711226446,0.09522716735309905,0.2618645392727186,,,,,,,0.0,0.2419549371122644,0.2283952708988563,0.2283952708988563,True,False,False,True,False,False,False,True,False,True
1812,NVDA,NVDA,Couch Investor,2026-05-05,2026.0,buy,True,0.62,high,3.0,True,1681,-0.017997980776972566,-0.09517419565430041,0.007767788847345747,0.03714391657902394,-0.0966703482118022,0.020738656854914828,-0.09283966831488266,-0.14307200827422262,,0.04375960295220738,,0.05765904239722497,0.10365273259423735,0.019708738373587466,0.12356233475469147,,,,,,,0.0,0.1036527325942373,0.1236462544365446,0.1236462544365446,False,False,True,False,False,True,False,True,True,True
1813,GOOGL,GOOGL,Couch Investor,2026-05-05,2026.0,sell,False,0.62,high,3.0,True,1681,0.0054937767393554715,0.0935243039509901,0.1964078481954623,0.09169777129475909,0.31606049018432714,0.02333976624914146,-0.02748180851130344,-0.016819284684155833,,0.010841224382046821,,0.024740663827064413,-0.022689991400805853,0.01995412296734977,-0.0027803892403517327,,,,,,,0.0,-0.0226899914008058,0.0109158443879302,0.0109158443879302,False,False,True,False,False,True,False,True,True,True
1814,GOOGL,GOOGL,Dividendology,2026-04-29,2026.0,buy,False,0.67,high,3.0,True,1677,0.000611981950155216,0.030777641559353697,0.1535168771708506,0.01615787897562737,0.25700146031495996,0.017124985663156612,-0.02748180851130344,0.08958300156377663,,0.08966740723118538,,0.09961703465838956,0.10618370701610824,0.04236742149874371,0.1374521511343061,,,,,,,0.0,0.1061837070161082,0.1073545120884387,0.1073545120884387,False,False,True,False,False,True,False,True,True,True
1815,META,META,Financial Education,2026-03-17,2026.0,buy,False,0.62,high,3.0,True,1647,-0.010264691405651116,-0.03777116396135849,-0.009834443330478893,-0.018682044405553988,-0.20460401766913272,0.016487980303257193,-0.08090091703856161,0.2332517458910739,,0.0027437061429127496,,-0.011209939244207434,-0.024169547802376123,0.015672284556713257,-0.04776281038940622,0.0381849163895942,0.032563906900443536,0.08706199902153178,,,,0.0,-0.0241695478023761,0.0381849163895942,-0.1193270178530971,False,False,True,False,False,True,False,False,True,True
1816,META,META,Financial Education,2026-03-17,2026.0,buy,False,0.62,high,3.0,True,1647,-0.010264691405651116,-0.03777116396135849,-0.009834443330478893,-0.018682044405553988,-0.20460401766913272,0.016487980303257193,-0.08090091703856161,0.2332517458910739,,0.0027437061429127496,,-0.011209939244207434,-0.024169547802376123,0.015672284556713257,-0.04776281038940622,0.0381849163895942,0.032563906900443536,0.08706199902153178,,,,0.0,-0.0241695478023761,0.0381849163895942,-0.1193270178530971,False,False,True,False,False,True,False,False,True,True
1817,META,META,Financial Education,2026-03-17,2026.0,buy,False,0.62,high,3.0,True,1647,-0.010264691405651116,-0.03777116396135849,-0.009834443330478893,-0.018682044405553988,-0.20460401766913272,0.016487980303257193,-0.08090091703856161,0.2332517458910739,,0.0027437061429127496,,-0.011209939244207434,-0.024169547802376123,0.015672284556713257,-0.04776281038940622,0.0381849163895942,0.032563906900443536,0.08706199902153178,,,,0.0,-0.0241695478023761,0.0381849163895942,-0.1193270178530971,False,False,True,False,False,True,False,False,True,True
1818,AAPL,AAPL,The Swedish Investor,2025-06-27,2025.0,buy,True,0.62,high,3.0,True,1467,-0.004570333720780528,-0.03431616664718673,-0.046045722029222746,-0.18809181846025014,-0.25056231122593464,0.009899206074979053,-0.04060417275798622,-0.032717715135035186,,0.015558976178378314,,0.02034008166750545,0.03472834278808512,0.01582406882223607,0.044111774074871546,0.01758201027403361,0.009657237155870664,0.05067627331781899,0.1926098470290727,0.015787799770237327,0.2718814228899704,0.0,0.0347283427880851,0.0175820102740336,0.1926098470290727,False,True,False,False,True,False,False,True,False,True
1819,TSLA,TSLA,Everything Money,2026-05-04,2026.0,buy,True,0.62,high,3.0,True,1680,0.00798762717430812,0.03257784162938737,-0.0062895139371397235,-0.10478113242318299,-0.17030941146634038,0.026259243484336704,-0.06944238346386322,-0.035701966849785105,,-0.016022019189402714,,-0.007999833304410453,0.10407768215168134,0.019825776263165427,0.13372904875908187,,,,,,,0.0,0.1040776821516813,0.1005733789935243,0.1005733789935243,False,False,True,False,False,True,False,True,True,True
1820,GOOGL,GOOGL,Sasha Yanshin,2026-02-17,2026.0,buy,False,0.62,high,3.0,True,1627,-0.013716112556656723,-0.05276384025162639,-0.07886879228123256,0.0658012174993583,0.41617516630655693,0.01308777884606367,-0.1212430620914382,-0.029631923378131364,,-0.0007002854169932959,,0.004337473124623736,0.02281210424742164,0.019836142006060358,0.029402114073237673,0.05085931194506654,0.01478253003694034,0.01949082215318687,,,,0.0,0.0228121042474216,0.0508593119450665,0.2439839175345348,False,False,True,False,False,True,False,True,True,True
1821,PLTR,PLTR,Tom Nash,2026-04-10,2026.0,sell,False,0.47,medium,2.0,False,1387,-0.017960396144777846,-0.17344149101288586,-0.1626486806373857,-0.26404012953511835,-0.31753502935569855,0.034375728556216734,-0.20380502067677908,1.132751416105858,,0.023883682496468994,,0.03365608028082079,0.09798255499946529,0.01570963086806922,0.14313604701318083,-0.019117815401852534,0.03145478393076619,0.06895206933776898,,,,0.0,0.0979825549994652,-0.0191178154018525,-0.0769602534809867,False,False,True,False,False,True,False,False,True,True
1822,META,META,Daniel Pronk,2026-05-04,2026.0,buy,False,0.67,high,3.0,True,1680,0.006390234937965755,-0.10448395994516257,-0.03223071869099203,-0.170477186173854,-0.14475800977067488,0.02757278593199086,-0.1158957072220046,0.33358018054262484,,-0.016950531442322392,,-0.00892834555733013,-0.04857305580174465,0.012938910673350616,-0.018921689194344116,,,,,,,0.0,-0.0485730558017446,-0.0236535974978702,-0.0236535974978702,False,False,True,False,False,True,False,True,True,True
1823,META,META,Couch Investor,2026-05-08,2026.0,buy,False,0.62,high,3.0,True,1684,-0.019896598777738195,-0.022102550977902036,-0.11473300305884726,-0.14853958536508383,-0.13459164667948043,0.024320279368464197,-0.12139999608197816,-0.2353324924977167,,-0.019944070914375667,,-0.017666485318944103,,,,,,,,,,0.0,0.005124083646067,0.005124083646067,0.005124083646067,False,False,True,False,False,True,False,True,True,True
1824,META,META,Couch Investor,2026-05-08,2026.0,buy,False,0.47,medium,2.0,False,1684,-0.019896598777738195,-0.022102550977902036,-0.11473300305884726,-0.14853958536508383,-0.13459164667948043,0.024320279368464197,-0.12139999608197816,-0.2353324924977167,,-0.019944070914375667,,-0.017666485318944103,,,,,,,,,,0.0,0.005124083646067,0.005124083646067,0.005124083646067,False,False,True,False,False,True,False,True,True,True
1825,META,META,Couch Investor,2026-05-08,2026.0,buy,False,0.62,high,3.0,True,1684,-0.019896598777738195,-0.022102550977902036,-0.11473300305884726,-0.14853958536508383,-0.13459164667948043,0.024320279368464197,-0.12139999608197816,-0.2353324924977167,,-0.019944070914375667,,-0.017666485318944103,,,,,,,,,,0.0,0.005124083646067,0.005124083646067,0.005124083646067,False,False,True,False,False,True,False,True,True,True
1826,SOFI,SOFI,Couch Investor,2026-05-08,2026.0,buy,False,0.62,high,3.0,True,1342,-0.023881073001242203,-0.06493586743702928,-0.11683960773259139,-0.31593816909385397,-0.5710301248380762,0.04201290401110186,-0.20384617340870392,-0.11298733275683759,,0.03010338131770096,,0.032380966913132525,,,,,,,,,,0.0,-0.034294772111201,-0.034294772111201,-0.034294772111201,False,False,True,False,False,True,False,True,True,True
1827,NFLX,NFLX,Couch Investor,2026-05-08,2026.0,buy,False,0.62,high,3.0,True,1684,-0.016867995224816967,-0.07318968034337736,-0.22755412250471663,-0.0066164593783804015,-0.29832929959606014,0.025385101343618325,-0.18832918526150189,-0.2819520538195792,,-0.025594547137753554,,-0.02331696154232199,,,,,,,,,,0.0,-0.0055582028465879,-0.0055582028465879,-0.0055582028465879,False,False,True,False,False,True,False,False,True,True
1828,NVDA,NVDA,ZipTrader,2026-04-27,2026.0,buy,True,0.62,high,3.0,True,1675,0.03832134853508218,0.06290739841066162,0.15631380944240347,0.12648432741935434,0.11856682981001754,0.022360154692714528,-0.03544736702581497,0.40204845592263516,,-0.011015139087343417,,-0.01588108781548958,-0.08766995728627958,0.01790951781863405,-0.08369883584195925,,,,,,,0.0,-0.0876699572862795,0.0046159435447687,0.0046159435447687,False,False,True,False,False,True,False,True,True,True
1829,NVDA,NVDA,ZipTrader,2026-04-27,2026.0,buy,True,0.62,high,3.0,True,1675,0.03832134853508218,0.06290739841066162,0.15631380944240347,0.12648432741935434,0.11856682981001754,0.022360154692714528,-0.03544736702581497,0.40204845592263516,,-0.011015139087343417,,-0.01588108781548958,-0.08766995728627958,0.01790951781863405,-0.08369883584195925,,,,,,,0.0,-0.0876699572862795,0.0046159435447687,0.0046159435447687,False,False,True,False,False,True,False,True,True,True
1830,GOOGL,GOOGL,Daniel Pronk,2026-05-05,2026.0,buy,False,0.67,high,3.0,True,1681,0.0054937767393554715,0.0935243039509901,0.1964078481954623,0.09169777129475909,0.31606049018432714,0.02333976624914146,-0.02748180851130344,-0.016819284684155833,,0.010841224382046821,,0.024740663827064413,-0.022689991400805853,0.01995412296734977,-0.0027803892403517327,,,,,,,0.0,-0.0226899914008058,0.0109158443879302,0.0109158443879302,False,False,True,False,False,True,False,True,True,True
1831,TSLA,TSLA,Financial Education,2026-03-23,2026.0,sell,True,0.62,high,3.0,True,1651,0.024531003006869057,-0.01946033337992359,-0.028410244238589955,-0.18643422315152725,-0.09921959061221175,0.021271231636416473,-0.11844753992417978,0.30705363841583755,,0.00908086876459313,,0.005724019012326664,-0.03141952483859045,0.01959808383817938,-0.06713931184044353,-0.06770003604958252,0.029861291623629854,0.017487209020286,,,,0.0,-0.0314195248385904,-0.0677000360495825,0.0365073176436567,False,False,True,False,False,True,False,False,True,True
1832,DIS,DIS,The Swedish Investor,2025-04-29,2025.0,buy,False,0.62,high,3.0,True,1426,0.004902708068046158,0.0076661219545883785,-0.06794649477455461,-0.10671570643506734,-0.00319266115536454,0.0398923815649401,-0.1720364374390254,-0.33895694548598,,-0.002809851107360206,,-0.002413038394385225,0.00288665266271404,0.009262161607343448,0.01096857939725493,0.16423628590429762,0.026617435142824903,0.2286936832205162,0.16881116142553365,0.017564487499996444,0.31676840009462626,0.0,0.002886652662714,0.1642362859042976,0.1688111614255336,False,False,True,False,False,True,False,False,True,True
1833,DIS,DIS,The Swedish Investor,2025-04-29,2025.0,buy,False,0.62,high,3.0,True,1426,0.004902708068046158,0.0076661219545883785,-0.06794649477455461,-0.10671570643506734,-0.00319266115536454,0.0398923815649401,-0.1720364374390254,-0.33895694548598,,-0.002809851107360206,,-0.002413038394385225,0.00288665266271404,0.009262161607343448,0.01096857939725493,0.16423628590429762,0.026617435142824903,0.2286936832205162,0.16881116142553365,0.017564487499996444,0.31676840009462626,0.0,0.002886652662714,0.1642362859042976,0.1688111614255336,False,False,True,False,False,True,False,False,True,True
1834,AMZN,AMZN,Meet Kevin,2025-12-31,2025.0,buy,True,0.62,high,3.0,True,1596,5.511426172766232e-05,0.003093404880953554,-0.018471153421661946,0.023020477352762025,-0.055813459765400975,0.010334367068753632,-0.05609587065608301,-0.3974141693951636,,-0.02054895337672058,,-0.018715913643268745,0.05589150952635369,0.021464396037745533,0.06702185889884449,0.032812729898536785,0.017853006969941288,0.05259509143241692,-0.05556353832372951,0.019824850206239024,-0.09119661374150356,0.0,0.0558915095263536,0.0328127298985367,-0.0555635383237295,True,False,False,True,False,False,True,False,False,True
1835,AMZN,AMZN,Daniel Pronk,2026-04-28,2026.0,buy,True,0.62,high,3.0,True,1676,-0.0005720986704031983,0.0283657265022077,0.18041926256978158,0.03529879738313246,0.10145287769379707,0.020438058844550914,-0.01625053292185452,-0.03160411143954289,,0.013015519842151435,,0.012860978748156615,0.03635696343676598,0.003674823398974095,0.05333066975328582,,,,,,,0.0,0.0363569634367659,-0.0028626485042202,-0.0028626485042202,True,False,False,True,False,False,False,True,False,True
1836,NVDA,NVDA,Learn to Invest - Investors Grow,2026-04-06,2026.0,buy,True,0.62,high,3.0,True,1660,-0.0033174732556215947,0.021236472392294425,-0.0008301457993639128,-0.02646085188816849,-0.04968564542956033,0.021562919169080805,-0.11213245577182174,-0.20339018938942122,,0.002149470565665057,,0.0025895446715138437,0.024461163818693343,0.010641846896501812,0.06569465328215585,0.007767788847345747,0.02173641325030718,0.1061697853814032,,,,0.0,0.0244611638186933,0.0077677888473457,0.1447405180277421,False,False,True,False,False,True,False,False,True,True
1837,NVDA,NVDA,Couch Investor,2026-05-11,2026.0,buy,True,0.62,high,3.0,True,1685,0.017425042440310623,0.07595124909720563,0.07526572868908321,0.08650685553250925,0.05766314047853505,0.023527480943062895,-0.09283966831488266,-0.09755075630324628,,0.007621376023999926,,0.006106436032548013,,,,,,,,,,0.0,0.0250481418136894,0.0250481418136894,0.0250481418136894,False,False,True,False,False,True,False,True,True,True
1838,AMZN,AMZN,Best of Us Investors,2026-05-04,2026.0,sell,True,0.62,high,3.0,True,1680,0.017791381941325457,0.0378870007989649,0.20208537474101695,0.08441295515339609,0.15854656468940465,0.01651402635099686,-0.01625053292185452,0.03284978228784152,,-0.002508493301622172,,0.005513692583370089,-0.04089929050336638,0.010496075068360766,-0.01124792389596585,,,,,,,0.0,-0.0408992905033663,-0.040900986010015,-0.040900986010015,True,False,False,True,False,False,False,True,False,True
1839,AMD,AMD,Ticker Symbol: YOU,2026-04-30,2026.0,buy,True,0.62,high,3.0,True,1678,0.04160626126795686,0.14659445503388513,0.637512370095279,0.36740094955367786,0.321990009292344,0.03710723103070395,-0.07072828922742913,0.11769555693370326,,0.0142977102772881,,0.017066824105659073,0.1342689323950219,0.09374665972747578,0.15224689753586618,,,,,,,0.0,0.1342689323950219,0.2238265586673455,0.2238265586673455,True,False,False,True,False,False,False,True,False,True
1840,NVDA,NVDA,Ticker Symbol: YOU,2026-04-30,2026.0,buy,True,0.74,high,3.0,True,1678,-0.0562100464273535,-0.014762279954481317,0.039270821824499036,-0.0015717169448308255,-0.05910247997202078,0.022747308070107164,-0.07866669700437867,-0.17011485866689025,,-0.008381231555845914,,-0.005612117727474941,0.041800519791513,0.027614682778717852,0.05977848493235727,,,,,,,0.0,0.041800519791513,0.0986743671478138,0.0986743671478138,False,False,True,False,False,True,False,True,True,True
1841,TSLA,TSLA,Chris Sain,2025-05-14,2025.0,buy,True,0.47,medium,2.0,False,1437,0.03946196560597337,0.21158942109197287,0.28786314792363754,0.05640098940122418,0.09382270750735466,0.03776392601339319,-0.10471843117719293,0.23314481387016084,,-0.018862671477120174,,-0.013978329078298546,-0.02951344036606418,0.02001621593699955,-0.037563270345476796,-0.08035542323432165,0.04338579559997259,-0.06434076043612891,-0.13566613289101193,0.03553261439142497,-0.034802135177214866,0.0,-0.0295134403660641,-0.0803554232343216,-0.1356661328910119,False,False,True,False,False,True,False,True,True,True
1842,NVDA,NVDA,Best of Us Investors,2025-09-02,2025.0,sell,True,0.62,high,3.0,True,1512,-0.012109709547005632,-0.046795474128627834,-0.04676038975131758,0.15977240569424467,0.39418770088303856,0.01605481019753517,-0.0675911894593203,0.41550842541332367,,-0.006356346656619105,,-0.0009367869432114206,-0.01582930132415261,0.016125818060606187,-0.00011715421945535098,0.049535958633694976,0.01976401565828854,0.09644321219533425,-0.011840736845453836,0.02351062975812539,0.05357861906005312,0.0,-0.0158293013241526,0.0495359586336949,-0.0118407368454538,False,False,True,False,False,True,False,False,True,True
1843,META,META,Chris Sain,2025-06-26,2025.0,buy,False,0.62,high,3.0,True,1466,0.0167428947425583,0.016396787922627665,0.09317734391186794,0.1100173984043884,0.20147541570113225,0.016089411282361174,-0.02815760198965178,-0.21791634717238073,,0.005415978784359732,,0.010384310048560996,-0.03176541479883921,0.015006891585819363,-0.00975086250143875,-0.052624195771716065,0.010744482907161144,-0.011651457915170638,-0.04633045806904068,0.019593945217409918,0.03212467137486086,0.0,-0.0317654147988392,-0.052624195771716,-0.0463304580690406,False,False,True,False,False,True,False,False,True,True
1844,GOOGL,GOOGL,Chris Sain,2025-07-07,2025.0,buy,False,0.62,high,3.0,True,1472,-0.00781006156365327,-0.019129762995631183,0.008671062903472082,0.014496132927508176,-0.12924047303829578,0.01647137601461277,-0.07508413391348101,-0.4643941033971565,,-0.013197378851471986,,-0.013745095069217284,0.020327182615514916,0.011301384482713306,0.02698119584420522,0.08939171850062388,0.012838832531381895,0.10113692404990249,0.307868302804156,0.01646758724233048,0.389046034485488,0.0,0.0203271826155149,0.0893917185006238,0.307868302804156,False,False,True,False,False,True,False,False,True,True
1845,NVDA,NVDA,Best of Us Investors,2025-08-25,2025.0,buy,True,0.62,high,3.0,True,1507,0.014626295022933555,-0.010796847205545412,0.027940024229848204,0.25696968092405337,0.2981921313173801,0.014966349278600256,-0.04466045676156449,0.08997678310360246,,0.006713340239282495,,0.01090037658917331,-0.046795474128627834,0.01698859494899802,-0.050219698236388055,-0.047589333233521214,0.02095112201444586,-0.015739000022916172,-0.033735536700394086,0.02346335082428631,-0.005115994048583983,0.0,-0.0467954741286278,-0.0475893332335212,-0.033735536700394,False,False,True,False,False,True,False,True,True,True
1846,META,META,Chris Sain,2025-06-09,2025.0,buy,False,0.62,high,3.0,True,1454,-0.00613280381747483,0.02276124067134666,0.09934815466304436,0.08872042770746913,0.13954706205984868,0.021501685120508204,-0.048986958923077695,-0.07104389880334971,,0.006346520507552134,,0.012016288122745467,0.007388520596628867,0.018159131235060723,0.012391196171033236,0.0019367825079255052,0.015003306023725177,0.04861181253221458,0.01639986055486875,0.02022291176940992,0.10406759353933759,0.0,0.0073885205966288,0.0019367825079255,0.0163998605548687,False,False,True,False,False,True,False,False,True,True
