event_id,ticker,event_date,fnspid_coverage_available,fnspid_news_hit,fnspid_hit_sources,fnspid_news_count_pre_1d,fnspid_news_count_post_1d,fnspid_news_count_pre_3d,fnspid_news_count_post_3d,fnspid_news_count_pre_7d,fnspid_news_count_post_7d,fnspid_mean_sentiment_pre_3d,fnspid_mean_sentiment_post_3d,fnspid_max_abs_sentiment_pre_3d,fnspid_source_count_pre_7d,fnspid_unique_title_count_pre_7d,fnspid_first_article_date_near_event,fnspid_last_article_date_near_event
1287,CRM,2024-12-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1288,AMD,2024-12-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1289,AAPL,2025-01-07,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1290,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1291,TSLA,2024-07-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1292,TSLA,2024-04-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1293,GOOGL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1294,GOOGL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1295,NVDA,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1296,AMD,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1297,AMD,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1298,PYPL,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1299,MSFT,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1300,META,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1301,META,2025-11-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1302,MSFT,2025-06-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1303,TSLA,2024-11-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1304,GOOGL,2025-11-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1305,PYPL,2025-11-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1306,PYPL,2025-11-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1307,PYPL,2025-11-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1308,META,2025-11-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1309,PYPL,2024-04-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1310,TSLA,2025-04-25,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1311,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1312,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1313,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1314,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1315,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1316,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1317,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1318,TSLA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1319,NVDA,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1320,AMZN,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1321,NFLX,2026-03-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1322,NFLX,2026-03-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1323,NVDA,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1324,AMD,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1325,AMD,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1326,AMZN,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1327,UBER,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1328,GOOGL,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1329,GOOGL,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1330,SQ,2024-12-14,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1331,MSFT,2024-04-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1332,MSFT,2024-04-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1333,AMZN,2024-04-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1334,TSLA,2024-04-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1335,NFLX,2024-04-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1336,NVDA,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1337,MSFT,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1338,MSFT,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1339,AAPL,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1340,AAPL,2024-11-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1341,UBER,2024-11-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1342,AMD,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1343,AMD,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1344,AMD,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1345,AMD,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1346,PLTR,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1347,NVDA,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1348,NVDA,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1349,PLTR,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1350,PLTR,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1351,PLTR,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1352,META,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1353,GOOGL,2025-11-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1354,NVDA,2024-04-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1355,AMZN,2024-07-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1356,SOFI,2025-12-16,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1357,NVDA,2024-06-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1358,CRM,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1359,AMZN,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1360,AMZN,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1361,AMZN,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1362,NVDA,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1363,PYPL,2025-03-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1364,NVDA,2025-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1365,AMZN,2025-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1366,NFLX,2025-12-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1367,TSLA,2025-12-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1368,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1369,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1370,NVDA,2025-11-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1371,AAPL,2025-09-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1372,AMZN,2026-04-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1373,UBER,2026-04-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1374,PYPL,2025-12-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1375,PYPL,2025-12-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1376,UBER,2025-12-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1377,AAPL,2025-06-19,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1378,NVDA,2024-06-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1379,NVDA,2024-06-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1380,TSLA,2024-06-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1381,TSLA,2024-06-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1382,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1383,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1384,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1385,NVDA,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1386,AAPL,2024-05-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1387,AMZN,2025-02-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1388,AMZN,2024-05-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1389,NVDA,2024-05-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1390,GOOGL,2024-05-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1391,MSFT,2024-05-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1392,TSLA,2024-05-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1393,NFLX,2024-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1394,AAPL,2024-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1395,GOOGL,2024-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1396,TSLA,2024-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1397,TSLA,2024-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1398,NVDA,2024-06-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1399,SOFI,2025-12-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1400,AMD,2025-02-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1401,AAPL,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1402,NFLX,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1403,GOOGL,2024-07-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1404,MSFT,2024-07-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1405,NFLX,2025-12-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1406,NFLX,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1407,NFLX,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1408,PYPL,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1409,SOFI,2025-12-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1410,AMD,2025-02-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1411,NVDA,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1412,NVDA,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1413,AMD,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1414,AMD,2025-12-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1415,UBER,2025-12-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1416,PYPL,2025-12-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1417,AMZN,2025-12-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1418,AAPL,2024-06-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1419,MSFT,2025-07-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1420,GOOGL,2025-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1421,GOOGL,2025-06-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1422,PYPL,2024-08-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1423,GOOGL,2024-09-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1424,GOOGL,2024-09-06,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1425,PYPL,2025-12-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1426,NFLX,2025-12-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1427,NVDA,2026-01-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1428,NVDA,2026-01-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1429,AMD,2026-01-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1430,GOOGL,2026-01-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1431,AMZN,2026-01-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1432,MSFT,2025-03-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1433,GOOGL,2025-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1434,AMD,2025-05-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1435,AMD,2024-08-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1436,MSFT,2024-08-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1437,TSLA,2024-08-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1438,SOFI,2025-04-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1439,NVDA,2026-01-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1440,AAPL,2026-01-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1441,META,2026-01-26,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1442,AMZN,2025-03-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1443,AMD,2026-01-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1444,GOOGL,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1445,PYPL,2025-12-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1446,TSLA,2025-12-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1447,AMD,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1448,MSFT,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1449,TSLA,2026-01-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1450,AAPL,2025-09-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1451,AAPL,2025-09-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1452,AMZN,2025-09-10,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1453,AMZN,2025-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1454,AMD,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1455,GOOGL,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1456,NFLX,2024-07-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1457,MSFT,2024-07-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1458,TSLA,2024-07-12,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1459,AAPL,2024-08-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1460,MSFT,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1461,MSFT,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1462,MSFT,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1463,MSFT,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1464,MSFT,2024-07-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1465,AMZN,2025-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1466,NVDA,2025-03-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1467,NFLX,2025-12-24,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1468,TSLA,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1469,TSLA,2024-07-23,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1470,GOOGL,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1471,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1472,AMZN,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1473,AMZN,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1474,AMZN,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1475,GOOGL,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1476,GOOGL,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1477,MSFT,2025-03-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1478,SOFI,2026-01-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1479,AMD,2026-01-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1480,MSFT,2026-01-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1481,NVDA,2024-08-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1482,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1483,META,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1484,MSFT,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1485,MSFT,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1486,MSFT,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1487,AMD,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1488,AMD,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1489,TSLA,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1490,TSLA,2026-01-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1491,AMD,2026-01-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1492,META,2026-01-21,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1493,NFLX,2026-04-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1494,GOOGL,2026-01-31,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1495,NVDA,2025-05-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1496,PYPL,2026-02-03,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1497,NFLX,2026-01-11,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1498,TSLA,2024-09-20,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1499,AMZN,2025-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1500,GOOGL,2025-05-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1501,GOOGL,2025-03-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1502,GOOGL,2025-03-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1503,AMZN,2025-03-18,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1504,MSFT,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1505,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1506,NVDA,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1507,NVDA,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1508,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1509,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1510,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1511,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1512,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1513,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1514,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1515,AMD,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1516,PYPL,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1517,META,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1518,META,2026-02-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1519,NVDA,2025-04-09,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1520,PYPL,2026-01-15,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1521,MSFT,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1522,MSFT,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1523,MSFT,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1524,NVDA,2026-01-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1525,MSFT,2024-11-01,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1526,NFLX,2025-10-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1527,MSFT,2026-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1528,NVDA,2026-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1529,META,2026-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1530,NFLX,2026-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1531,NFLX,2026-02-02,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1532,TSLA,2025-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1533,TSLA,2025-04-22,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1534,META,2026-01-29,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1535,MSFT,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1536,MSFT,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1537,MSFT,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1538,MSFT,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1539,TSLA,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1540,AMD,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1541,AMD,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1542,NVDA,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1543,NFLX,2026-02-05,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1544,GOOGL,2025-06-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1545,MSFT,2025-04-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1546,AMZN,2025-04-04,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1547,MSFT,2025-10-13,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1548,NFLX,2024-10-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1549,NFLX,2024-10-17,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1550,MSFT,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1551,GOOGL,2024-10-30,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1552,AMD,2025-07-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1553,PYPL,2025-07-08,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1554,GOOGL,2025-04-27,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1555,AMZN,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
1556,AMZN,2025-03-28,True,False,none,0,0,0,0,0,0,0.0,0.0,0.0,0,0,,
