event_id,ticker,event_date,recommendation_type,top5_flag,high_confidence,finfluencer_direction,fmp_provider_status,fmp_has_event_time_data,fmp_latest_only,fmp_error_class_safe,finnhub_provider_status,finnhub_has_event_time_data,finnhub_latest_only,finnhub_error_class_safe,yfinance_provider_status,yfinance_has_data,yfinance_latest_only,diagnostic_yfinance_fallback,yf_error_class_safe,yf_has_event_time_data,analyst_bullish_aligned,analyst_bearish_aligned,analyst_neutral_or_mixed,finfluencer_contrarian_to_analyst,recent_analyst_upgrade_relay,recent_analyst_downgrade_relay,analyst_relay_likely,analyst_unknown,analyst_event_time_usable,diagnostic_current_only,analyst_alignment,analyst_data_mode,primary_analyst_source,yf_recommendation_key,yf_recommendation_mean,yf_number_of_analysts,yf_target_mean,yf_target_median,yf_target_high,yf_target_low,fmp_rating_date,finnhub_period_date,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time,analyst_event_time_source,analyst_diagnostic_source,analyst_diagnostic_current_only,analyst_alignment_event_time,analyst_alignment_diagnostic,analyst_relay_likely_event_time,analyst_relay_likely_diagnostic,analyst_any_coverage,analyst_coverage_tier
2119,TSLA,2021-12-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,True,False,False,False,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2120,TSLA,2021-12-06,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,False,False,False,True,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2121,TSLA,2021-12-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,True,False,False,False,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2122,TSLA,2021-12-06,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,False,False,False,True,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2123,TSLA,2021-12-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,True,False,False,False,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2124,TSLA,2021-12-06,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,False,False,False,True,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2125,TSLA,2021-12-06,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.2257172555575317,False,False,False,True,True,2021-11-19,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2126,AMD,2025-12-11,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.0676211676092209,True,False,False,False,True,2025-11-12,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2127,AMD,2025-12-11,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.0676211676092209,True,False,False,False,True,2025-11-12,Evercore ISI Group,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2128,AAPL,2023-11-20,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.627329473104036,True,False,False,False,True,2023-11-16,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2129,NVDA,2024-03-18,sell,True,False,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.0873483451134787,False,False,False,True,True,2024-03-18,HSBC,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2130,TSLA,2024-03-18,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.3720003035743935,True,False,False,False,True,2024-03-18,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2131,TSLA,2024-03-18,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,2.3617,41,412.25366,450.0,600.0,123.0,,,True,True,False,ok,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.3720003035743935,True,False,False,False,True,2024-03-18,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2132,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2133,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2134,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2135,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2136,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2137,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2138,AAPL,2023-09-13,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.7907277349134576,True,False,False,False,True,2023-09-13,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2139,NVDA,2024-02-21,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,3.047666722751429,True,False,False,False,True,2024-02-20,Baird,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2140,MSFT,2023-11-08,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.5759608592461043,True,False,False,False,True,2023-10-30,Piper Sandler,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2141,MSFT,2023-11-08,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.30909,54,561.5561,562.5,870.0,400.0,,,True,True,False,ok,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.5759608592461043,True,False,False,False,True,2023-10-30,Piper Sandler,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2142,NVDA,2026-05-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,True,False,False,False,True,True,True,False,True,False,analyst_bullish_aligned,event_time_historical,finnhub_recommendation,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,2026-05-01,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.3132722782818971,True,False,False,False,True,2026-03-31,Benchmark,,,reit,False,False,unknown,False,False,False,False,False,finnhub,none,False,analyst_bullish_aligned,analyst_bullish_aligned,True,True,True,event_time_primary_provider
2143,NVDA,2026-05-06,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,False,,True,True,False,False,False,True,True,True,False,True,False,analyst_bullish_aligned,event_time_historical,finnhub_recommendation,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,2026-05-01,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.3132722782818971,True,False,False,False,True,2026-03-31,Benchmark,,,reit,False,False,unknown,False,False,False,False,False,finnhub,none,False,analyst_bullish_aligned,analyst_bullish_aligned,True,True,True,event_time_primary_provider
2144,UBER,2025-09-12,buy,False,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.51923,50,104.9312,107.0,150.0,70.0,,,True,True,False,ok,buy,1.51923,50.0,104.9312,107.0,150.0,70.0,0.0942872110532893,True,False,False,False,True,2025-09-05,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2145,NVDA,2024-02-26,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.452993752794652,True,False,False,False,True,2024-02-22,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2146,NVDA,2024-02-26,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.29508,57,272.93738,275.0,380.0,140.0,,,True,True,False,ok,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.452993752794652,True,False,False,False,True,2024-02-22,Wedbush,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2147,AMD,2024-02-26,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.6011780824311006,True,False,False,False,True,2024-02-20,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2148,AMD,2024-02-26,sell,True,True,bearish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.6011780824311006,False,False,False,True,True,2024-02-20,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2149,AMD,2024-02-26,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.5098,48,457.83334,474.0,625.0,225.0,,,True,True,False,ok,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.6011780824311006,True,False,False,False,True,2024-02-20,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2150,AAPL,2023-04-14,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,buy,1.95833,43,308.06512,310.0,400.0,215.0,,,True,True,False,ok,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8934448614186714,True,False,False,False,True,2023-04-13,Credit Suisse,,,main,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
2151,AMZN,2023-04-14,buy,True,True,bullish,skipped,False,False,http_429,ok,True,False,,ok,True,False,True,,True,False,False,False,False,False,False,False,False,True,False,analyst_unknown,event_time_historical,yfinance_upgrades_downgrades,strong_buy,1.34848,62,311.55145,317.0,370.0,207.0,,,True,True,False,ok,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,2.039229767900739,True,False,False,False,True,2023-04-12,Needham,,,reit,False,False,unknown,False,False,False,False,False,fmp,none,False,analyst_unknown,analyst_unknown,False,True,True,event_time_primary_provider
