event_id,creator,ticker,recommendation_type,pre_event_return_20_1,pre_event_abnormal_return_20_1,pre_event_return_5_1,pre_event_abnormal_return_5_1,event_day_return_0_1,event_day_abnormal_return_0_1,post_event_return_0_5,post_event_abnormal_return_0_5,post_event_return_5_20,post_event_abnormal_return_5_20,post_event_return_0_20,post_event_abnormal_return_0_20,momentum_decile,short_momentum_decile,reversal_flag,continuation_flag,event_quality_score
465,"Mark Roussin, CPA",PYPL,buy,0.144340,0.092497,0.017045,0.018404,0.011214,0.001756,0.005108,-0.023986,-0.031486,-0.006654,-0.026539,-0.030079,9,8,True,False,62
466,Couch Investor,NVDA,sell,0.041229,0.040290,-0.044612,-0.030656,-0.028081,-0.019684,-0.021704,-0.026301,-0.026404,-0.041567,-0.047535,-0.067365,7,3,True,False,75
467,Couch Investor,META,buy,-0.122444,-0.148921,-0.045361,-0.028134,0.016165,0.000561,-0.019704,-0.021135,0.094083,0.076671,0.072526,0.053657,1,3,False,True,61
468,Couch Investor,SOFI,buy,0.037037,0.010560,-0.084906,-0.067678,0.082595,0.066990,-0.013825,-0.015256,-0.007548,-0.024961,-0.021269,-0.040137,6,2,True,False,65
469,"Value Investing with Sven Carlin, Ph.D.",META,buy,0.091743,0.090710,-0.046283,-0.047349,-0.022559,-0.018008,-0.022456,-0.012855,-0.106883,-0.058912,-0.126939,-0.069828,8,2,True,False,60
470,Couch Investor,GOOGL,buy,0.099763,0.088249,-0.000932,-0.002527,0.031149,0.040466,0.084114,0.103313,0.029238,-0.003689,0.115812,0.102715,8,5,False,True,64
471,Couch Investor,GOOGL,buy,0.099763,0.088249,-0.000932,-0.002527,0.031149,0.040466,0.084114,0.103313,0.029238,-0.003689,0.115812,0.102715,8,5,False,True,62
472,Couch Investor,AMD,buy,0.063841,0.052327,0.061745,0.060151,-0.025485,-0.016169,-0.174345,-0.155146,0.018648,-0.014280,-0.158948,-0.172045,8,10,True,False,61
473,The Investor Channel,NVDA,buy,0.313117,0.266207,0.032705,0.029032,0.047944,0.051586,0.090281,0.076425,0.181664,0.159517,0.288346,0.252036,10,9,False,True,72
474,The Investor Channel,GOOGL,buy,0.034973,-0.011937,-0.072475,-0.076148,0.009130,0.012772,0.046495,0.032639,-0.105033,-0.127180,-0.063422,-0.099732,5,1,True,False,73
475,Jose Najarro Stocks,NVDA,buy,0.131006,0.094180,0.060048,0.048867,-0.011086,-0.014672,-0.023771,0.000421,0.105536,0.061066,0.079256,0.060054,9,9,False,True,54
476,Jose Najarro Stocks,NVDA,buy,0.131006,0.094180,0.060048,0.048867,-0.011086,-0.014672,-0.023771,0.000421,0.105536,0.061066,0.079256,0.060054,9,9,False,True,63
477,"Mark Roussin, CPA",NVDA,buy,0.035971,-0.021350,-0.158223,-0.141341,0.009415,0.011847,0.100744,0.094446,0.016681,-0.012511,0.119105,0.083431,5,1,True,False,74
478,"Mark Roussin, CPA",NVDA,sell,0.035971,-0.021350,-0.158223,-0.141341,0.009415,0.011847,0.100744,0.094446,0.016681,-0.012511,0.119105,0.083431,5,1,True,False,59
479,"Mark Roussin, CPA",AAPL,sell,0.076234,0.018913,-0.023067,-0.006185,0.006928,0.009360,0.008196,0.001897,0.018503,-0.010689,0.026851,-0.008824,7,5,False,True,56
480,The Investor Channel,NVDA,buy,0.261359,0.227781,0.043292,0.030071,-0.019865,-0.003547,0.086804,0.080509,0.138370,0.113510,0.237184,0.205874,10,9,False,True,66
481,Jose Najarro Stocks,PYPL,buy,-0.033800,-0.055512,-0.022076,-0.035300,-0.003874,-0.002497,0.008494,-0.003276,0.017435,0.023133,0.026077,0.020072,4,3,False,True,75
482,Jose Najarro Stocks,PYPL,buy,-0.030412,-0.050073,-0.014503,-0.030556,0.003289,-0.002035,0.019883,0.007516,0.023747,0.039838,0.044102,0.048026,4,3,True,False,67
483,Couch Investor,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,68
484,Couch Investor,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,63
485,Daniel Pronk,NVDA,buy,-0.187790,-0.135397,-0.021441,-0.017219,0.040764,0.040238,0.189308,0.149307,-0.145368,-0.131116,0.016420,-0.008759,2,4,True,False,68
486,Daniel Pronk,AAPL,buy,-0.074738,-0.022344,-0.029792,-0.025570,0.007130,0.006604,0.046576,0.006575,-0.022738,-0.008486,0.022779,-0.002400,5,3,True,False,68
487,Couch Investor,PYPL,buy,-0.119381,-0.101385,0.018466,-0.000232,0.013909,0.008451,-0.001617,-0.008547,-0.028511,-0.040142,-0.030082,-0.048723,2,6,False,True,79
488,Couch Investor,TSLA,buy,-0.091244,-0.073248,0.038145,0.019446,0.008416,0.002957,0.065521,0.058591,0.045454,0.033823,0.113953,0.095312,3,8,True,False,83
489,Daniel Pronk,GOOGL,buy,0.013670,-0.008274,-0.012233,0.005842,-0.050388,-0.027725,-0.063260,-0.041987,-0.018263,-0.049075,-0.080367,-0.089252,5,6,False,True,68
490,Daniel Pronk,GOOGL,sell,0.013670,-0.008274,-0.012233,0.005842,-0.050388,-0.027725,-0.063260,-0.041987,-0.018263,-0.049075,-0.080367,-0.089252,5,6,False,True,73
491,Daniel Pronk,GOOGL,buy,0.013670,-0.008274,-0.012233,0.005842,-0.050388,-0.027725,-0.063260,-0.041987,-0.018263,-0.049075,-0.080367,-0.089252,5,6,False,True,79
492,Daniel Pronk,AMZN,buy,-0.016274,-0.038219,-0.054243,-0.036168,-0.029934,-0.007271,-0.025213,-0.003941,-0.015574,-0.046386,-0.040395,-0.049279,4,3,False,True,79
493,The Investor Channel,GOOGL,buy,0.050375,0.075741,0.017946,0.007757,-0.019670,-0.015871,0.029724,0.039736,0.076407,0.017488,0.108402,0.060085,8,7,False,True,61
494,The Investor Channel,AMZN,sell,0.001494,0.018417,0.007909,-0.000812,0.022857,0.026104,0.078629,0.048428,-0.035707,-0.053033,0.040114,-0.007935,7,6,False,True,71
495,"Mark Roussin, CPA",UBER,buy,-0.140247,-0.157445,-0.062088,-0.063407,-0.024100,-0.023902,-0.019541,0.010625,0.076897,0.080225,0.055854,0.089247,1,2,True,False,67
496,Daniel Pronk,GOOGL,sell,0.033868,0.015187,-0.024519,-0.025346,-0.000169,0.006472,-0.058585,-0.032801,-0.035748,-0.062977,-0.092239,-0.092981,6,3,True,False,61
497,Daniel Pronk,GOOGL,sell,0.033868,0.015187,-0.024519,-0.025346,-0.000169,0.006472,-0.058585,-0.032801,-0.035748,-0.062977,-0.092239,-0.092981,6,3,True,False,77
498,Daniel Pronk,GOOGL,sell,0.033868,0.015187,-0.024519,-0.025346,-0.000169,0.006472,-0.058585,-0.032801,-0.035748,-0.062977,-0.092239,-0.092981,6,3,True,False,83
499,The Investor Channel,AMD,buy,-0.103525,-0.086603,0.052078,0.043357,-0.089090,-0.085842,-0.024940,-0.055140,0.069352,0.052026,0.042682,-0.005367,3,9,False,True,66
500,"Mark Roussin, CPA",CRM,buy,0.026808,0.035998,-0.015131,-0.021661,-0.004200,-0.000562,-0.032197,-0.032895,0.057366,0.029488,0.023322,-0.005273,7,4,True,False,67
501,"Mark Roussin, CPA",AMD,buy,-0.087403,-0.078213,0.050164,0.043634,-0.013476,-0.009838,0.039938,0.039241,-0.066520,-0.094398,-0.029239,-0.057834,3,9,True,False,58
502,"Mark Roussin, CPA",AAPL,sell,0.008895,0.026081,-0.028549,-0.040687,0.002023,0.000562,-0.017918,-0.024969,-0.019549,-0.042390,-0.037117,-0.067169,7,2,True,False,67
503,Couch Investor,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,83
504,Daniel Pronk,TSLA,sell,0.315079,0.298651,-0.008531,-0.002858,0.019723,0.024933,0.074448,0.056747,-0.037920,-0.055730,0.033705,-0.002121,10,5,False,True,61
505,The Investor Channel,TSLA,buy,-0.185681,-0.160316,-0.069283,-0.079472,0.049651,0.053450,0.110159,0.120170,0.000667,-0.058252,0.110899,0.062581,1,1,True,False,66
506,Couch Investor,GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,75
507,Couch Investor,GOOGL,buy,0.191087,0.217766,0.120656,0.107551,-0.010790,-0.017694,-0.011780,-0.024920,-0.016690,-0.029162,-0.028273,-0.054050,10,10,True,False,64
508,Couch Investor,NVDA,sell,-0.091927,-0.065248,0.006562,-0.006543,0.013722,0.006818,0.009954,-0.003187,0.050284,0.037811,0.060738,0.034961,3,5,False,True,66
509,Couch Investor,AMD,buy,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,67
510,Couch Investor,AMD,sell,-0.166505,-0.139826,-0.066177,-0.079282,0.039344,0.032441,0.055645,0.042504,-0.011765,-0.024238,0.043225,0.017448,2,1,True,False,58
511,Couch Investor,PYPL,buy,-0.168721,-0.142042,0.000000,-0.013104,0.009964,0.003060,0.000327,-0.012814,-0.019595,-0.032068,-0.019275,-0.045052,2,4,False,True,67
512,Couch Investor,MSFT,buy,-0.123938,-0.097259,-0.038281,-0.051386,0.017841,0.010937,0.001551,-0.011589,0.021539,0.009067,0.023124,-0.002653,2,2,False,True,67
513,Couch Investor,META,sell,-0.184166,-0.157487,0.025699,0.012595,-0.004102,-0.011006,0.005313,-0.007828,0.044550,0.032078,0.050100,0.024323,1,7,False,True,69
514,Couch Investor,META,buy,-0.184166,-0.157487,0.025699,0.012595,-0.004102,-0.011006,0.005313,-0.007828,0.044550,0.032078,0.050100,0.024323,1,7,False,True,52
515,Dividendology,MSFT,buy,0.043368,0.035474,0.011468,0.017837,-0.005914,-0.003565,0.035836,0.008655,0.025329,-0.000346,0.062073,0.008519,7,8,False,True,68
516,"Mark Roussin, CPA",TSLA,buy,0.043103,0.043866,-0.023723,-0.018016,0.029044,0.021312,0.144560,0.134155,0.118853,0.102995,0.280595,0.254167,7,4,False,True,66
517,Couch Investor,GOOGL,buy,0.137986,0.146358,-0.021592,0.003781,0.030006,0.026142,0.137752,0.115118,-0.082012,-0.076649,0.044442,0.027293,9,6,False,True,65
518,Couch Investor,PYPL,buy,-0.116488,-0.108116,-0.081751,-0.056377,-0.007431,-0.011294,0.010898,-0.011735,-0.016988,-0.011625,-0.006275,-0.023424,2,2,False,True,64
519,Couch Investor,PYPL,sell,-0.116488,-0.108116,-0.081751,-0.056377,-0.007431,-0.011294,0.010898,-0.011735,-0.016988,-0.011625,-0.006275,-0.023424,2,2,False,True,64
520,Couch Investor,PYPL,buy,-0.116488,-0.108116,-0.081751,-0.056377,-0.007431,-0.011294,0.010898,-0.011735,-0.016988,-0.011625,-0.006275,-0.023424,2,2,False,True,57
521,Couch Investor,META,buy,-0.179006,-0.170635,-0.039979,-0.014606,-0.012331,-0.016194,0.064465,0.041831,0.021706,0.027069,0.087570,0.070421,1,4,True,False,70
522,The Investor Channel,PYPL,buy,0.036035,0.052957,0.039733,0.031012,-0.026207,-0.022960,-0.029446,-0.059647,-0.073877,-0.091203,-0.101148,-0.149198,8,9,True,False,67
523,"Value Investing with Sven Carlin, Ph.D.",TSLA,sell,-0.049866,-0.013910,0.075154,0.036629,0.003264,0.002882,0.007931,-0.021344,0.181505,0.159714,0.190876,0.139172,5,9,False,True,82
524,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,69
525,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,52
526,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,67
527,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,56
528,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,63
529,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,56
530,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,48
531,Jose Najarro Stocks,TSLA,buy,-0.000429,-0.015843,0.017121,0.007920,0.022803,0.016874,0.051347,0.022012,-0.124634,-0.088614,-0.079687,-0.071945,5,7,True,False,59
532,Jose Najarro Stocks,NVDA,buy,0.023676,0.008263,0.007396,-0.001805,0.010428,0.004498,0.148436,0.119101,-0.099111,-0.063091,0.034613,0.042355,6,5,False,True,83
533,Jose Najarro Stocks,AMZN,buy,0.008265,-0.007149,0.029967,0.020766,0.014407,0.008477,0.056664,0.027329,-0.033044,0.002976,0.021748,0.029490,5,8,True,False,71
534,"Parkev Tatevosian, CFA",NFLX,sell,-0.037697,0.035962,0.000535,0.033020,0.034205,0.005137,0.062924,0.019804,-0.066282,-0.145876,-0.007529,-0.133675,7,9,False,True,77
535,"Parkev Tatevosian, CFA",NFLX,buy,-0.037697,0.035962,0.000535,0.033020,0.034205,0.005137,0.062924,0.019804,-0.066282,-0.145876,-0.007529,-0.133675,7,9,False,True,73
536,"Mark Roussin, CPA",NVDA,buy,-0.054379,-0.085894,-0.032851,-0.032073,-0.012197,-0.008077,0.058106,0.074749,-0.043674,-0.038546,0.011894,0.033580,3,3,True,False,77
537,"Mark Roussin, CPA",AMD,buy,-0.059229,-0.090744,-0.030259,-0.029482,-0.013182,-0.009062,-0.016497,0.000146,-0.049438,-0.044310,-0.065120,-0.043434,3,3,True,False,76
538,"Mark Roussin, CPA",AMD,buy,-0.059229,-0.090744,-0.030259,-0.029482,-0.013182,-0.009062,-0.016497,0.000146,-0.049438,-0.044310,-0.065120,-0.043434,3,3,True,False,69
539,"Mark Roussin, CPA",AMZN,buy,0.122649,0.091134,0.006060,0.006837,-0.007642,-0.003522,-0.033787,-0.017144,-0.019550,-0.014422,-0.052677,-0.030991,9,6,True,False,83
540,"Mark Roussin, CPA",UBER,buy,-0.181843,-0.213358,-0.088378,-0.087601,0.012946,0.017066,0.026888,0.043531,0.108453,0.113582,0.138257,0.159943,1,1,True,False,63
541,"Mark Roussin, CPA",GOOGL,buy,0.101731,0.070216,0.082397,0.083175,-0.006305,-0.002185,-0.010322,0.006320,-0.008837,-0.003708,-0.019068,0.002618,8,10,False,True,81
542,"Mark Roussin, CPA",GOOGL,buy,0.101731,0.070216,0.082397,0.083175,-0.006305,-0.002185,-0.010322,0.006320,-0.008837,-0.003708,-0.019068,0.002618,8,10,False,True,60
543,"Mark Roussin, CPA",SQ,buy,,,,,,,,,,,,,,,False,False,53
544,The Investor Channel,MSFT,buy,0.013160,0.011159,-0.006336,0.008836,0.002272,0.004096,-0.030655,-0.021278,0.031824,-0.010580,0.000193,-0.032436,6,7,True,False,58
545,The Investor Channel,MSFT,buy,0.013160,0.011159,-0.006336,0.008836,0.002272,0.004096,-0.030655,-0.021278,0.031824,-0.010580,0.000193,-0.032436,6,7,True,False,54
546,The Investor Channel,AMZN,buy,0.067137,0.065136,0.005076,0.020248,-0.001634,0.000190,-0.034800,-0.025423,0.052700,0.010296,0.016066,-0.016564,8,8,True,False,60
547,The Investor Channel,TSLA,buy,0.045730,0.043729,-0.011157,0.004015,-0.027062,-0.025238,-0.120324,-0.110948,0.210067,0.167663,0.064466,0.031837,7,6,True,False,56
548,The Investor Channel,NFLX,buy,0.027976,0.025975,-0.008880,0.006292,0.017080,0.018904,-0.086552,-0.077175,0.111774,0.069371,0.015548,-0.017081,7,6,True,False,61
549,"Mark Roussin, CPA",NVDA,sell,0.010176,-0.015098,0.012843,0.000330,0.006617,0.001395,0.031172,0.020495,-0.000216,0.000754,0.030949,0.021253,5,6,True,False,77
550,"Mark Roussin, CPA",MSFT,buy,-0.020524,-0.045798,0.004990,-0.007524,0.021968,0.016747,0.029633,0.018956,0.018854,0.019825,0.049046,0.039350,4,5,True,False,54
551,"Mark Roussin, CPA",MSFT,buy,-0.020524,-0.045798,0.004990,-0.007524,0.021968,0.016747,0.029633,0.018956,0.018854,0.019825,0.049046,0.039350,4,5,True,False,80
552,"Mark Roussin, CPA",AAPL,buy,-0.014041,-0.039315,0.008113,-0.004401,0.009404,0.004183,0.041998,0.031321,0.064084,0.065055,0.108773,0.099077,4,5,True,False,58
553,"Mark Roussin, CPA",AAPL,buy,-0.014041,-0.039315,0.008113,-0.004401,0.009404,0.004183,0.041998,0.031321,0.064084,0.065055,0.108773,0.099077,4,5,True,False,71
554,"Mark Roussin, CPA",UBER,buy,-0.089610,-0.093242,0.022331,0.044059,-0.002885,-0.006540,0.058993,0.043045,-0.168755,-0.180068,-0.119717,-0.147159,2,9,True,False,78
555,Jose Najarro Stocks,AMD,sell,0.227602,0.206350,0.006356,0.011771,0.025115,0.021650,-0.050110,-0.061602,-0.083867,-0.085170,-0.129774,-0.142584,10,7,True,False,62
556,Jose Najarro Stocks,AMD,buy,0.227602,0.206350,0.006356,0.011771,0.025115,0.021650,-0.050110,-0.061602,-0.083867,-0.085170,-0.129774,-0.142584,10,7,True,False,47
557,Jose Najarro Stocks,AMD,buy,0.227602,0.206350,0.006356,0.011771,0.025115,0.021650,-0.050110,-0.061602,-0.083867,-0.085170,-0.129774,-0.142584,10,7,True,False,51
558,Jose Najarro Stocks,AMD,buy,0.227602,0.206350,0.006356,0.011771,0.025115,0.021650,-0.050110,-0.061602,-0.083867,-0.085170,-0.129774,-0.142584,10,7,True,False,53
559,Jose Najarro Stocks,PLTR,buy,0.137289,0.116037,0.092721,0.098136,-0.014889,-0.018355,0.001153,-0.010339,-0.077922,-0.079225,-0.076859,-0.089669,9,10,True,False,51
560,Jose Najarro Stocks,NVDA,sell,0.118029,0.096777,0.029100,0.034514,-0.017515,-0.020980,-0.027832,-0.039324,-0.070253,-0.071556,-0.096130,-0.108940,9,9,True,False,63
561,Jose Najarro Stocks,NVDA,sell,0.118029,0.096777,0.029100,0.034514,-0.017515,-0.020980,-0.027832,-0.039324,-0.070253,-0.071556,-0.096130,-0.108940,9,9,True,False,60
562,Jose Najarro Stocks,PLTR,sell,0.137289,0.116037,0.092721,0.098136,-0.014889,-0.018355,0.001153,-0.010339,-0.077922,-0.079225,-0.076859,-0.089669,9,10,True,False,59
563,Jose Najarro Stocks,PLTR,buy,0.137289,0.116037,0.092721,0.098136,-0.014889,-0.018355,0.001153,-0.010339,-0.077922,-0.079225,-0.076859,-0.089669,9,10,True,False,53
564,Jose Najarro Stocks,PLTR,sell,0.137289,0.116037,0.092721,0.098136,-0.014889,-0.018355,0.001153,-0.010339,-0.077922,-0.079225,-0.076859,-0.089669,9,10,True,False,57
565,Jose Najarro Stocks,META,sell,-0.105696,-0.126948,-0.151349,-0.145935,0.013757,0.010292,-0.000383,-0.011875,0.019965,0.018662,0.019575,0.006765,2,1,False,True,58
566,Jose Najarro Stocks,GOOGL,sell,0.154460,0.133208,0.060754,0.066169,0.024393,0.020927,0.049615,0.038122,0.097216,0.095913,0.151654,0.138844,9,10,False,True,64
567,The Investor Channel,NVDA,buy,-0.073976,-0.030544,-0.039859,-0.017680,0.043543,0.034334,0.151378,0.124922,0.054072,0.012381,0.213635,0.144385,4,4,True,False,71
568,Daniel Pronk,AMZN,buy,0.067083,0.018325,0.011134,-0.006746,-0.002871,-0.009179,-0.057934,-0.051070,-0.097687,-0.057862,-0.149962,-0.103545,7,5,True,False,70
569,Couch Investor,SOFI,sell,-0.045118,-0.067742,-0.037644,-0.034263,-0.049285,-0.038282,0.022950,0.006565,-0.027584,-0.033805,-0.005267,-0.027975,3,3,True,False,65
570,The Investor Channel,NVDA,sell,0.323612,0.297528,-0.012415,-0.016679,0.035224,0.033210,0.044569,0.034150,-0.011775,-0.038826,0.032269,-0.005482,10,4,False,True,60
571,"Mark Roussin, CPA",CRM,buy,-0.128329,-0.115634,-0.033958,-0.028885,-0.019518,-0.007681,-0.068791,-0.029067,-0.016636,-0.017515,-0.084283,-0.045403,2,3,False,True,66
572,"Mark Roussin, CPA",AMZN,buy,-0.106866,-0.094172,-0.002022,0.003052,-0.005951,0.005886,-0.051117,-0.011392,-0.022001,-0.022880,-0.071993,-0.033113,2,6,False,True,69
573,"Mark Roussin, CPA",AMZN,sell,-0.106866,-0.094172,-0.002022,0.003052,-0.005951,0.005886,-0.051117,-0.011392,-0.022001,-0.022880,-0.071993,-0.033113,2,6,False,True,63
574,"Mark Roussin, CPA",AMZN,buy,-0.106866,-0.094172,-0.002022,0.003052,-0.005951,0.005886,-0.051117,-0.011392,-0.022001,-0.022880,-0.071993,-0.033113,2,6,False,True,66
575,"Mark Roussin, CPA",NVDA,buy,0.040393,0.053088,-0.041142,-0.036069,0.016921,0.028758,-0.062073,-0.022348,0.013180,0.012301,-0.049711,-0.010831,8,3,True,False,67
576,"Mark Roussin, CPA",PYPL,buy,-0.197900,-0.185205,-0.055814,-0.050740,-0.032545,-0.020708,-0.022796,0.016929,-0.042694,-0.043573,-0.064516,-0.025636,1,2,True,False,68
577,"Mark Roussin, CPA",NVDA,sell,-0.100298,-0.123402,-0.159761,-0.146739,-0.036743,-0.031421,0.032331,0.030215,-0.029220,-0.009198,0.002166,0.020115,2,1,True,False,60
578,"Mark Roussin, CPA",AMZN,buy,0.059012,0.049180,-0.003065,0.008101,-0.024333,-0.028387,-0.038420,-0.044286,-0.104829,-0.068071,-0.139222,-0.108114,8,7,True,False,70
579,Couch Investor,NFLX,buy,-0.144106,-0.158735,-0.016531,-0.013795,0.008532,0.011264,-0.005759,-0.014754,-0.050198,-0.058273,-0.055668,-0.072811,1,4,False,True,65
580,Couch Investor,TSLA,buy,0.135056,0.120427,0.044088,0.046823,0.030654,0.033386,0.028234,0.019239,-0.101344,-0.109419,-0.075971,-0.093115,9,9,False,True,75
581,Jose Najarro Stocks,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,68
582,Jose Najarro Stocks,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,74
583,Jose Najarro Stocks,NVDA,buy,0.005991,0.017551,-0.064190,-0.030095,-0.031525,-0.016282,-0.033562,-0.059293,-0.033897,-0.029174,-0.066322,-0.087208,7,3,True,False,63
584,"Value Investing with Sven Carlin, Ph.D.",AAPL,sell,0.046270,0.030482,0.032523,0.029129,-0.014839,-0.017151,-0.004961,-0.023579,0.084453,0.065446,0.079073,0.041094,7,9,True,False,61
585,"Parkev Tatevosian, CFA",AMZN,buy,-0.016134,0.005816,0.052323,0.018037,0.004606,0.004165,0.127356,0.086122,0.134061,0.087552,0.278491,0.188830,6,8,False,True,67
586,"Parkev Tatevosian, CFA",UBER,buy,-0.043791,-0.021841,0.038450,0.004165,-0.006097,-0.006537,0.002356,-0.038878,0.021980,-0.024530,0.024387,-0.065274,5,6,False,True,79
587,Couch Investor,PYPL,buy,-0.087777,-0.093908,-0.009234,-0.013880,-0.000486,0.010266,-0.036473,-0.018045,-0.036171,-0.066836,-0.071324,-0.082997,2,4,False,True,64
588,Couch Investor,PYPL,buy,-0.087777,-0.093908,-0.009234,-0.013880,-0.000486,0.010266,-0.036473,-0.018045,-0.036171,-0.066836,-0.071324,-0.082997,2,4,False,True,78
589,Couch Investor,UBER,buy,-0.100566,-0.106698,-0.075063,-0.079710,-0.003862,0.006890,-0.067299,-0.048871,0.062492,0.031827,-0.009012,-0.020684,2,1,False,True,67
590,"Value Investing with Sven Carlin, Ph.D.",AAPL,sell,-0.027265,-0.052280,-0.013153,-0.002701,0.002488,-0.007390,0.000398,-0.034316,0.056694,0.034154,0.057114,-0.000922,4,5,False,True,68
591,The Investor Channel,NVDA,buy,0.122174,0.073337,-0.020384,-0.023800,0.006152,0.004094,0.037720,0.017397,-0.129563,-0.110618,-0.096730,-0.097722,8,4,False,True,72
592,The Investor Channel,NVDA,buy,0.122174,0.073337,-0.020384,-0.023800,0.006152,0.004094,0.037720,0.017397,-0.129563,-0.110618,-0.096730,-0.097722,8,4,False,True,63
593,The Investor Channel,TSLA,sell,0.104200,0.055364,0.078739,0.075323,0.060542,0.058483,0.278249,0.257926,-0.082391,-0.063445,0.172933,0.171941,8,10,False,True,63
594,The Investor Channel,TSLA,buy,0.104200,0.055364,0.078739,0.075323,0.060542,0.058483,0.278249,0.257926,-0.082391,-0.063445,0.172933,0.171941,8,10,False,True,72
595,The Investor Channel,NVDA,buy,0.197158,0.145814,0.007989,0.005007,0.093197,0.100501,0.163770,0.177397,0.145524,0.100258,0.333127,0.302105,9,6,False,True,58
596,The Investor Channel,NVDA,buy,0.197158,0.145814,0.007989,0.005007,0.093197,0.100501,0.163770,0.177397,0.145524,0.100258,0.333127,0.302105,9,6,False,True,69
597,The Investor Channel,NVDA,buy,0.197158,0.145814,0.007989,0.005007,0.093197,0.100501,0.163770,0.177397,0.145524,0.100258,0.333127,0.302105,9,6,False,True,69
598,The Investor Channel,NVDA,buy,0.197158,0.145814,0.007989,0.005007,0.093197,0.100501,0.163770,0.177397,0.145524,0.100258,0.333127,0.302105,9,6,False,True,56
599,The Investor Channel,AAPL,buy,0.139575,0.088230,0.013863,0.010880,-0.021058,-0.013754,0.002043,0.015670,0.084688,0.039422,0.086904,0.055882,8,7,False,True,64
600,"Mark Roussin, CPA",AMZN,buy,0.012127,-0.008155,-0.019130,-0.027149,-0.000088,-0.002443,-0.061107,-0.032898,-0.093891,-0.037988,-0.149261,-0.066725,5,3,False,True,74
601,The Investor Channel,AMZN,buy,-0.029233,-0.064043,-0.009555,-0.003186,0.010768,0.009953,0.044548,0.031957,0.069995,0.045483,0.117660,0.080250,3,5,True,False,64
602,The Investor Channel,NVDA,buy,0.287624,0.252814,0.064557,0.070927,0.048954,0.048139,0.102661,0.090070,0.028309,0.003798,0.133876,0.096465,10,10,False,True,60
603,The Investor Channel,GOOGL,buy,0.032949,-0.001861,-0.008297,-0.001928,0.003884,0.003069,0.011363,-0.001228,0.050098,0.025586,0.062029,0.024619,6,5,False,True,61
604,The Investor Channel,MSFT,buy,0.044183,0.009374,-0.028876,-0.022507,-0.003878,-0.004694,0.021005,0.008415,0.077575,0.053063,0.100209,0.062799,6,4,False,True,61
605,The Investor Channel,TSLA,buy,-0.006777,-0.041587,0.029066,0.035436,-0.010052,-0.010867,-0.003369,-0.015960,0.182443,0.157932,0.178459,0.141048,4,9,False,True,56
606,The Investor Channel,NFLX,buy,0.099957,0.032241,-0.000573,-0.015645,0.031750,0.030598,0.041298,0.041316,0.044963,0.011608,0.088118,0.054781,7,4,False,True,59
607,The Investor Channel,AAPL,buy,0.152106,0.084390,0.037094,0.022022,0.006162,0.005010,0.000579,0.000598,0.140489,0.107133,0.141149,0.107813,8,8,False,True,62
