event_id,ticker,company_name,event_date,filing_count_pm1,filing_count_pm3,filing_count_pm5,eight_k_pm5_flag,ten_q_or_k_pm5_flag,offering_registration_pm5_flag,ownership_or_insider_pm5_flag,earnings_proxy_flag,sec_material_event_confounded_flag,sec_routine_filing_flag,sec_unknown_flag,sec_clean_expanded_flag,reason_codes
69,NVDA,Nvidia,2025-08-21,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
70,MSFT,Microsoft,2025-08-21,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
71,DIS,Disney,2026-02-12,2,4,5,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
72,UBER,Uber,2025-07-15,4,11,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
73,NFLX,Netflix,2023-04-18,1,5,5,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
74,NFLX,Netflix,2023-04-18,1,5,5,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
75,GOOGL,Alphabet,2023-04-18,0,6,7,True,False,False,True,False,True,False,False,False,8k_window;ownership_insider_window;material_filing_flag
76,NVDA,Nvidia,2024-02-22,6,6,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
77,MSFT,Microsoft,2026-03-06,1,9,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
78,AMZN,Amazon,2026-03-06,0,1,5,False,False,True,True,False,True,False,False,False,offering_registration_window;ownership_insider_window;material_filing_flag
79,DIS,Disney,2024-08-09,1,3,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
80,PYPL,PayPal,2025-09-17,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
81,META,Meta,2025-09-17,4,6,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
82,DIS,Disney,2023-09-15,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
83,AAPL,Apple,2023-09-15,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
84,GOOGL,Alphabet,2025-07-25,1,4,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
85,NVDA,Nvidia,2023-07-24,1,1,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
86,NVDA,Nvidia,2023-07-24,1,1,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
87,GOOGL,Alphabet,2025-08-20,4,5,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
88,META,Meta,2026-02-24,5,8,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
89,GOOGL,Alphabet,2023-03-17,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
90,GOOGL,Alphabet,2023-03-17,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
91,AAPL,Apple,2023-03-17,1,9,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
92,AAPL,Apple,2023-03-17,1,9,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
93,NFLX,Netflix,2023-03-17,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
94,NVDA,Nvidia,2023-03-17,6,13,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
95,MSFT,Microsoft,2023-07-21,0,1,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
96,NVDA,Nvidia,2023-07-21,0,1,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
97,NVDA,Nvidia,2023-11-23,2,4,10,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
98,AAPL,Apple,2023-11-23,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
99,MSFT,Microsoft,2023-11-23,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
100,NVDA,Nvidia,2025-08-13,5,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
101,NVDA,Nvidia,2025-08-13,5,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
102,NVDA,Nvidia,2023-02-25,1,5,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
103,NFLX,Netflix,2023-02-25,0,0,15,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
104,MSFT,Microsoft,2023-02-25,0,0,8,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
105,AMZN,Amazon,2023-02-25,1,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
106,GOOGL,Alphabet,2023-02-25,0,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
107,TSLA,Tesla,2023-01-26,1,1,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
108,TSLA,Tesla,2023-01-26,1,1,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
109,NVDA,Nvidia,2025-08-07,5,9,11,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
110,TSLA,Tesla,2024-01-25,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
111,AMZN,Amazon,2026-02-18,4,4,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
112,META,Meta,2026-02-18,17,21,22,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
113,MSFT,Microsoft,2024-08-02,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
114,NVDA,Nvidia,2025-07-16,6,10,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
115,NVDA,Nvidia,2025-07-16,6,10,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
116,AMD,nan,2025-07-16,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
117,NVDA,Nvidia,2024-02-08,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
118,GOOGL,Alphabet,2024-02-08,9,9,20,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
119,AMD,nan,2023-01-26,0,0,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
120,TSLA,Tesla,2023-07-05,2,5,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
121,GOOGL,Alphabet,2023-07-05,9,10,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
122,MSFT,Microsoft,2023-07-07,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
123,AAPL,Apple,2023-07-07,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
124,AMZN,Amazon,2023-07-07,3,4,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
125,GOOGL,Alphabet,2023-07-07,8,11,14,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
126,GOOGL,Alphabet,2025-08-19,3,5,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
127,NVDA,Nvidia,2025-08-28,4,4,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
128,GOOGL,Alphabet,2025-08-28,4,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
129,GOOGL,Alphabet,2025-09-04,5,5,5,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
130,AAPL,Apple,2023-03-31,0,0,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
131,AMZN,Amazon,2023-02-02,3,3,5,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
132,PYPL,PayPal,2025-09-03,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
133,AAPL,Apple,2025-09-03,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
134,TSLA,Tesla,2023-11-06,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
135,NVDA,Nvidia,2025-07-16,6,10,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
136,AMD,nan,2026-02-22,0,2,12,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
137,AMD,nan,2026-02-22,0,2,12,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
138,PYPL,PayPal,2025-08-19,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
139,PYPL,PayPal,2025-08-19,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
140,SOFI,SoFi,2025-08-19,2,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
141,GOOGL,Alphabet,2025-08-19,3,5,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
142,AAPL,Apple,2023-09-22,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
143,AMZN,Amazon,2023-09-22,2,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
144,GOOGL,Alphabet,2023-09-22,0,1,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
145,TSLA,Tesla,2023-09-22,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
146,TSLA,Tesla,2023-09-22,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
147,NVDA,Nvidia,2023-02-17,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
148,AMD,nan,2026-02-25,2,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
149,NVDA,Nvidia,2026-03-12,5,6,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
150,AMD,nan,2025-08-14,2,11,20,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
151,NVDA,Nvidia,2025-08-22,0,0,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
152,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
153,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
154,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
155,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
156,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
157,MSFT,Microsoft,2024-08-12,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
158,TSLA,Tesla,2025-09-15,4,14,16,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
159,TSLA,Tesla,2025-09-15,4,14,16,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
160,NVDA,Nvidia,2025-09-15,5,10,27,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
161,NVDA,Nvidia,2025-09-15,5,10,27,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
162,AMD,nan,2025-08-05,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
163,GOOGL,Alphabet,2025-08-05,6,8,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
164,AMZN,Amazon,2025-08-05,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
165,MSFT,Microsoft,2026-03-09,1,2,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
166,MSFT,Microsoft,2026-03-09,1,2,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
167,AMZN,Amazon,2024-01-05,2,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
168,MSFT,Microsoft,2024-09-20,0,6,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
169,NVDA,Nvidia,2023-12-15,8,10,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
170,TSLA,Tesla,2023-08-04,2,4,7,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
171,NVDA,Nvidia,2023-08-04,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
172,AMD,nan,2025-08-05,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
173,AMD,nan,2025-08-05,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
174,GOOGL,Alphabet,2025-08-05,6,8,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
175,AMZN,Amazon,2025-08-05,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
176,UBER,Uber,2026-03-03,7,7,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
177,MSFT,Microsoft,2023-01-25,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
178,NVDA,Nvidia,2025-07-19,2,8,16,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
179,AMD,nan,2025-08-05,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
180,AMD,nan,2025-08-05,2,2,2,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
181,NVDA,Nvidia,2025-08-17,1,4,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
182,SHOP,Shopify,2023-08-18,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
183,NVDA,Nvidia,2023-08-18,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
184,GOOGL,Alphabet,2023-08-18,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
185,MSFT,Microsoft,2023-08-18,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
186,DIS,Disney,2023-02-08,8,12,13,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
187,NVDA,Nvidia,2025-07-25,2,8,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
188,AMZN,Amazon,2023-04-27,4,5,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
189,NVDA,Nvidia,2025-07-16,6,10,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
190,MSFT,Microsoft,2026-03-10,1,9,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
191,MSFT,Microsoft,2026-03-10,1,9,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
192,MSFT,Microsoft,2023-09-25,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
193,AMD,nan,2025-08-10,0,9,13,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
194,NVDA,Nvidia,2025-08-10,1,7,15,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
195,PYPL,PayPal,2025-08-18,2,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
196,SOFI,SoFi,2025-08-18,2,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
197,GOOGL,Alphabet,2025-08-18,1,7,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
198,AMD,nan,2025-08-11,9,9,12,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
199,AMD,nan,2025-08-11,9,9,12,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
200,AMD,nan,2025-08-11,9,9,12,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
201,AMD,nan,2025-08-11,9,9,12,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
202,NVDA,Nvidia,2025-08-11,2,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
203,NVDA,Nvidia,2025-08-11,2,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
204,UBER,Uber,2026-03-19,7,8,11,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
205,UBER,Uber,2026-03-19,7,8,11,False,False,False,True,False,True,False,False,False,ownership_insider_window;material_filing_flag
206,AAPL,Apple,2024-01-18,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
207,AAPL,Apple,2024-01-18,1,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
208,NVDA,Nvidia,2024-01-18,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
209,GOOGL,Alphabet,2024-01-18,3,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
210,PYPL,PayPal,2023-08-06,0,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
211,AMD,nan,2026-02-09,0,2,6,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
212,AMD,nan,2026-02-09,0,2,6,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
213,AMD,nan,2026-02-09,0,2,6,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
214,NVDA,Nvidia,2026-02-09,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
215,NVDA,Nvidia,2025-08-11,2,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
216,TSLA,Tesla,2023-04-19,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
217,NVDA,Nvidia,2023-04-19,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
218,PYPL,PayPal,2025-08-24,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
219,NFLX,Netflix,2023-03-24,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
220,AAPL,Apple,2023-04-28,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
221,AAPL,Apple,2023-04-28,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
222,AMZN,Amazon,2023-04-28,2,5,8,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
223,TSLA,Tesla,2023-04-28,1,2,4,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
224,GOOGL,Alphabet,2025-08-31,0,7,10,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
225,AAPL,Apple,2023-04-07,1,7,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
226,NVDA,Nvidia,2025-08-27,2,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
227,NVDA,Nvidia,2025-08-27,2,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
228,NVDA,Nvidia,2023-07-14,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
229,SHOP,Shopify,2023-02-16,2,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
230,META,Meta,2023-02-16,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
231,AMZN,Amazon,2023-02-16,5,5,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
232,MSFT,Microsoft,2026-02-19,1,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
233,GOOGL,Alphabet,2023-04-25,4,6,12,True,True,False,True,True,True,False,False,False,8k_window;10q_10k_window;ownership_insider_window;material_filing_flag
234,NFLX,Netflix,2026-03-10,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
235,UBER,Uber,2026-02-07,0,2,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
236,MSFT,Microsoft,2026-02-24,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
237,MSFT,Microsoft,2026-02-24,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
238,TSLA,Tesla,2023-04-21,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
239,TSLA,Tesla,2023-04-21,0,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
240,AMC,nan,2023-03-28,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
241,AMZN,Amazon,2023-03-28,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
242,AMZN,Amazon,2023-03-28,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
243,AMZN,Amazon,2023-03-28,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
244,DIS,Disney,2023-11-17,0,0,1,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
245,AAPL,Apple,2023-11-17,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
246,AAPL,Apple,2025-09-13,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
247,TSLA,Tesla,2023-07-19,2,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
248,META,Meta,2026-03-08,1,2,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
249,MSFT,Microsoft,2024-02-12,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
250,MSFT,Microsoft,2023-03-08,0,7,7,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
251,MSFT,Microsoft,2024-10-02,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
252,NVDA,Nvidia,2025-08-11,2,8,12,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
253,PYPL,PayPal,2025-08-20,2,3,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
254,NVDA,Nvidia,2025-08-20,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
255,SOFI,SoFi,2025-08-20,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
256,AMD,nan,2025-08-20,10,10,14,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
257,AMD,nan,2025-08-27,0,2,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
258,NVDA,Nvidia,2025-08-27,2,4,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
259,AAPL,Apple,2023-06-09,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
260,AAPL,Apple,2023-06-09,0,0,0,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
261,AMZN,Amazon,2023-06-09,1,3,4,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
262,GOOGL,Alphabet,2023-06-09,2,4,7,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
263,MSFT,Microsoft,2026-02-21,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
264,MSFT,Microsoft,2026-02-21,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
265,MSFT,Microsoft,2026-02-21,0,1,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
266,TSLA,Tesla,2023-04-28,1,2,4,False,True,False,False,True,True,False,False,False,10q_10k_window;material_filing_flag
267,GOOGL,Alphabet,2023-05-12,3,6,9,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
268,MSFT,Microsoft,2023-05-12,0,1,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
269,TSLA,Tesla,2023-05-12,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
270,TSLA,Tesla,2023-05-12,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
271,AAPL,Apple,2023-09-14,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
272,AAPL,Apple,2023-09-14,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
273,NVDA,Nvidia,2025-08-28,4,4,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
274,MSFT,Microsoft,2025-01-10,0,0,0,True,False,False,False,False,True,False,False,False,8k_window
275,MSFT,Microsoft,2023-05-05,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
276,AAPL,Apple,2024-09-06,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
277,AAPL,Apple,2024-09-06,0,0,1,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
278,UBER,Uber,2025-09-12,2,3,7,True,False,True,True,False,True,False,False,False,8k_window;offering_registration_window;ownership_insider_window;material_filing_flag
279,NFLX,Netflix,2026-02-24,3,5,6,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
280,NVDA,Nvidia,2025-08-21,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
281,MSFT,Microsoft,2025-08-21,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
282,AAPL,Apple,2023-08-03,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
283,AAPL,Apple,2023-08-03,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
284,AAPL,Apple,2023-08-03,2,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
285,GOOGL,Alphabet,2025-08-08,2,8,10,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
286,NFLX,Netflix,2023-07-28,2,3,19,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
287,MSFT,Microsoft,2023-07-28,1,2,4,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
288,AMD,nan,2023-08-25,0,0,3,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
289,NVDA,Nvidia,2023-08-25,0,3,6,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
290,AMZN,Amazon,2023-08-25,0,7,13,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
291,NVDA,Nvidia,2023-08-12,0,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
292,AAPL,Apple,2023-08-12,0,0,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
293,GOOGL,Alphabet,2023-08-12,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
294,MSFT,Microsoft,2023-08-12,0,0,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
295,TSLA,Tesla,2023-08-12,0,0,3,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
296,NVDA,Nvidia,2024-02-29,0,4,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
297,NVDA,Nvidia,2024-02-29,0,4,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
298,GOOGL,Alphabet,2025-08-03,1,8,11,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
299,MSFT,Microsoft,2025-07-30,2,2,3,True,True,False,False,True,True,False,False,False,8k_window;10q_10k_window;material_filing_flag
300,GOOGL,Alphabet,2025-07-30,2,5,6,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
301,MSFT,Microsoft,2023-06-26,2,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
302,PYPL,PayPal,2025-09-12,0,2,2,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
303,AAPL,Apple,2023-05-19,1,1,1,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
304,TSLA,Tesla,2023-05-19,0,1,2,True,False,False,False,False,True,False,False,False,8k_window;material_filing_flag
305,META,Meta,2026-02-05,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
306,META,Meta,2026-02-05,1,3,5,False,False,False,False,False,False,False,False,True,no_material_sec_overlap_detected
