event_id,ticker,event_date,recommendation_type,top5_flag,yf_snapshot_available,yf_event_time_usable,yf_diagnostic_current_only,yf_provider_status,yf_error_class_safe,yf_recommendation_key_current,yf_recommendation_mean_current,yf_number_of_analysts_current,yf_target_mean_current,yf_target_median_current,yf_target_high_current,yf_target_low_current,yf_target_upside_vs_event_price_current,yf_current_bullish_aligned,yf_current_bearish_aligned,yf_current_neutral_or_mixed,yf_current_contrarian_to_finfluencer,yf_analyst_relay_likely_diagnostic,yf_latest_recommendation_date_pre_event,yf_latest_firm_pre_event,yf_latest_to_grade_pre_event,yf_latest_from_grade_pre_event,yf_latest_recommendation_action_pre_event,yf_recent_upgrade_pre_event,yf_recent_downgrade_pre_event,yf_consensus_bucket_event_time_if_available,yf_event_time_bullish_aligned,yf_event_time_bearish_aligned,yf_event_time_neutral_or_mixed,yf_event_time_contrarian_to_finfluencer,yf_analyst_relay_likely_event_time
562,HOOD,2026-03-25,buy,False,True,True,False,ok,,buy,1.92593,24.0,98.43792,97.5,155.0,52.0,0.35701569834043334,True,False,False,False,True,2026-03-13,Mizuho,,,main,False,False,unknown,False,False,False,False,False
563,HOOD,2026-03-25,buy,False,True,True,False,ok,,buy,1.92593,24.0,98.43792,97.5,155.0,52.0,0.35701569834043334,True,False,False,False,True,2026-03-13,Mizuho,,,main,False,False,unknown,False,False,False,False,False
564,HOOD,2026-03-25,sell,False,True,True,False,ok,,buy,1.92593,24.0,98.43792,97.5,155.0,52.0,0.35701569834043334,False,False,False,True,True,2026-03-13,Mizuho,,,main,False,False,unknown,False,False,False,False,False
565,GOOGL,2024-01-30,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.8484326308976304,True,False,False,False,True,2024-01-29,Keybanc,,,main,False,False,unknown,False,False,False,False,False
566,GOOGL,2024-01-30,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.8484326308976304,True,False,False,False,True,2024-01-29,Keybanc,,,main,False,False,unknown,False,False,False,False,False
567,TSLA,2026-04-07,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.18925044644052713,False,False,False,True,True,2026-04-06,Baird,,,main,False,False,unknown,False,False,False,False,False
568,AMZN,2021-07-19,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.755422101868777,True,False,False,False,True,2021-06-28,Jefferies,,,main,False,False,unknown,False,False,False,False,False
569,PYPL,2025-10-15,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.2231979111824699,False,False,True,False,False,2025-10-13,Goldman Sachs,,,down,False,False,unknown,False,False,False,False,False
570,GOOGL,2025-10-15,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.7068414355309085,True,False,False,False,True,2025-10-09,BMO Capital,,,main,False,False,unknown,False,False,False,False,False
571,SOFI,2025-10-15,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.24723512368471712,False,False,True,False,False,2025-10-15,"Keefe, Bruyette & Woods",,,main,False,False,unknown,False,False,False,False,False
572,NVDA,2024-02-22,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.4773510167931185,True,False,False,False,True,2024-02-22,Wedbush,,,main,False,False,unknown,False,False,False,False,False
573,PYPL,2025-10-29,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24214970521195,False,False,True,False,False,2025-10-29,UBS,,,main,False,False,unknown,False,False,False,False,False
574,PYPL,2025-10-29,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24214970521195,False,False,True,False,False,2025-10-29,UBS,,,main,False,False,unknown,False,False,False,False,False
575,PYPL,2025-10-29,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24214970521195,False,False,True,False,False,2025-10-29,UBS,,,main,False,False,unknown,False,False,False,False,False
576,PYPL,2025-10-29,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.24214970521195,False,False,True,False,False,2025-10-29,UBS,,,main,False,False,unknown,False,False,False,False,False
577,NVDA,2025-10-29,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.3184280524599097,True,False,False,False,True,2025-10-29,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
578,MSFT,2023-05-31,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.7467064428835535,True,False,False,False,True,2023-05-31,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
579,GOOGL,2023-05-31,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.5112197021800116,True,False,False,False,True,2023-05-24,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
580,PLTR,2026-03-31,buy,False,True,True,False,ok,,buy,1.90323,27.0,183.7289,200.0,255.0,70.0,0.2560083506508979,True,False,False,False,True,2026-03-25,Rosenblatt,,,main,False,False,unknown,False,False,False,False,False
581,AMD,2025-10-13,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.115485370453606,True,False,False,False,True,2025-10-13,Mizuho,,,main,False,False,unknown,False,False,False,False,False
582,AMC,2024-04-01,sell,False,True,True,False,ok,,hold,2.71429,6.0,2.03333,2.0,3.0,1.2,-0.3524426967934601,False,False,True,False,False,2024-02-23,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
583,TSLA,2025-09-30,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,-0.07300400506293148,True,False,False,False,True,2025-09-30,Canaccord Genuity,,,main,False,False,unknown,False,False,False,False,False
584,NVDA,2025-09-15,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5356812958800181,True,False,False,False,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
585,MSFT,2023-10-25,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.6801865377770708,True,False,False,False,True,2023-10-25,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
586,MSFT,2023-10-25,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.6801865377770708,True,False,False,False,True,2023-10-25,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
587,NVDA,2025-01-27,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.3055803943540991,True,False,False,False,True,2025-01-27,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
588,TSLA,2024-04-26,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.4496623474164103,True,False,False,False,True,2024-04-25,Deutsche Bank,,,main,False,False,unknown,False,False,False,False,False
589,AAPL,2024-04-26,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8378924994588102,True,False,False,False,True,2024-04-22,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
590,AMZN,2024-04-26,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.7345031648438578,True,False,False,False,True,2024-04-25,Telsey Advisory Group,,,main,False,False,unknown,False,False,False,False,False
591,NFLX,2024-04-26,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,1.0411417379244643,True,False,False,False,True,2024-04-19,Bernstein,,,main,False,False,unknown,False,False,False,False,False
592,NVDA,2024-04-26,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,2.1126845982130003,False,False,False,True,True,2024-04-16,Evercore ISI Group,,,init,False,False,unknown,False,False,False,False,False
593,TSLA,2026-04-16,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.0600505694781055,False,False,False,True,True,2026-04-15,TD Cowen,,,main,False,False,unknown,False,False,False,False,False
594,NVDA,2025-11-13,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.46081215594780844,False,False,False,True,True,2025-11-13,Oppenheimer,,,main,False,False,unknown,False,False,False,False,False
595,ROKU,2026-04-08,buy,False,True,True,False,ok,,strong_buy,1.48276,27.0,144.74074,150.0,170.0,95.0,0.4332185668054773,True,False,False,False,True,2026-04-06,Baird,,,main,False,False,unknown,False,False,False,False,False
596,MSFT,2025-10-07,buy,False,True,True,False,ok,,strong_buy,1.30909,54.0,561.5561,562.5,870.0,400.0,0.07616943189863723,True,False,False,False,True,2025-10-06,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
597,PYPL,2025-10-07,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.2922261622925062,False,False,True,False,False,2025-10-03,Wolfe Research,,,down,False,False,unknown,False,False,False,False,False
598,NFLX,2025-10-07,buy,False,True,True,False,ok,,buy,1.68,44.0,114.555,115.0,151.4,80.0,-0.038209684653493614,True,False,False,False,True,2025-10-07,Seaport Global,,,up,False,False,unknown,False,False,False,False,False
599,AMD,2025-10-07,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.1645943543589992,True,False,False,False,True,2025-10-07,Jefferies,,,up,False,False,unknown,False,False,False,False,False
600,AMD,2025-10-07,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.1645943543589992,True,False,False,False,True,2025-10-07,Jefferies,,,up,False,False,unknown,False,False,False,False,False
601,AMZN,2025-10-07,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.40477703902432904,True,False,False,False,True,2025-10-03,Goldman Sachs,,,main,False,False,unknown,False,False,False,False,False
602,AAPL,2024-03-15,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8025444368900034,True,False,False,False,True,2024-03-12,B of A Securities,,,reit,False,False,unknown,False,False,False,False,False
603,AMZN,2025-03-26,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5490053320563684,True,False,False,False,True,2025-03-20,Citizens Capital Markets,,,reit,False,False,unknown,False,False,False,False,False
604,PYPL,2023-11-01,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.022202996191410307,False,False,True,False,False,2023-10-31,Wells Fargo,,,init,False,False,unknown,False,False,False,False,False
605,PYPL,2023-11-01,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,0.022202996191410307,False,False,True,False,False,2023-10-31,Wells Fargo,,,init,False,False,unknown,False,False,False,False,False
606,GOOGL,2025-10-07,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.7434424960327712,True,False,False,False,True,2025-10-07,HSBC,,,init,False,False,unknown,False,False,False,False,False
607,META,2025-10-07,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.16126330158897817,True,False,False,False,True,,,,,,,,,,,,,
608,AMD,2024-08-01,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,2.4543033287440306,True,False,False,False,True,2024-07-31,Baird,,,main,False,False,unknown,False,False,False,False,False
609,NVDA,2024-08-01,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,1.5004026406727955,True,False,False,False,True,2024-07-22,Piper Sandler,,,main,False,False,unknown,False,False,False,False,False
610,AMZN,2024-07-10,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.5593946667479286,True,False,False,False,True,2024-07-10,TD Cowen,,,main,False,False,unknown,False,False,False,False,False
611,GOOGL,2024-07-10,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.2540486206452512,True,False,False,False,True,2024-07-08,Wells Fargo,,,main,False,False,unknown,False,False,False,False,False
612,GOOGL,2026-04-16,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,0.27339781557635323,True,False,False,False,True,2026-04-14,Citigroup,,,main,False,False,unknown,False,False,False,False,False
613,AMZN,2024-02-02,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.8133487831157735,False,False,False,True,True,2024-02-02,Telsey Advisory Group,,,main,False,False,unknown,False,False,False,False,False
614,AMD,2025-09-22,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.8652190952919487,True,False,False,False,True,2025-09-09,HSBC,,,main,False,False,unknown,False,False,False,False,False
615,NVDA,2025-09-22,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.4866692755165005,False,False,False,True,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
616,SOFI,2026-04-13,buy,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,0.23753671226777628,False,False,True,False,False,2026-04-09,"Keefe, Bruyette & Woods",,,main,False,False,unknown,False,False,False,False,False
617,TSLA,2024-01-19,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.942851478659269,True,False,False,False,True,2024-01-18,Barclays,,,main,False,False,unknown,False,False,False,False,False
618,PYPL,2024-01-19,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.19770567243414416,False,False,True,False,False,2024-01-16,Mizuho,,,down,False,False,unknown,False,False,False,False,False
619,TSLA,2024-02-22,sell,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,1.0883119008782405,False,False,False,True,True,2024-02-06,Daiwa Capital,,,down,False,False,unknown,False,False,False,False,False
620,AMD,2025-10-28,sell,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,0.7744789840359043,False,False,False,True,True,2025-10-17,B of A Securities,,,main,False,False,unknown,False,False,False,False,False
621,GOOGL,2023-11-27,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.162697539816511,True,False,False,False,True,2023-11-21,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False
622,NVDA,2024-02-02,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,3.127936060297066,True,False,False,False,True,2024-01-29,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
623,AAPL,2024-02-02,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.6763637624781613,True,False,False,False,True,2024-02-02,Needham,,,reit,False,False,unknown,False,False,False,False,False
624,AMZN,2024-02-02,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.8133487831157735,True,False,False,False,True,2024-02-02,Telsey Advisory Group,,,main,False,False,unknown,False,False,False,False,False
625,AMD,2025-09-25,buy,True,True,True,False,ok,,buy,1.5098,48.0,457.83334,474.0,625.0,225.0,1.8389243372654969,True,False,False,False,True,2025-09-09,HSBC,,,main,False,False,unknown,False,False,False,False,False
626,PYPL,2025-10-01,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.207815687177065,False,False,True,False,False,2025-07-30,JMP Securities,,,main,False,False,unknown,False,False,False,False,False
627,TSLA,2025-09-15,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.005398623082985443,True,False,False,False,True,2025-09-15,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
628,TSLA,2025-09-15,buy,True,True,True,False,ok,,buy,2.3617,41.0,412.25366,450.0,600.0,123.0,0.005398623082985443,True,False,False,False,True,2025-09-15,Wedbush,,,reit,False,False,unknown,False,False,False,False,False
629,NVDA,2025-09-15,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5356812958800181,True,False,False,False,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
630,NVDA,2025-09-15,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.5356812958800181,False,False,False,True,True,2025-09-11,DA Davidson,,,up,False,False,unknown,False,False,False,False,False
631,NVDA,2025-11-03,sell,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.31944775645278,False,False,False,True,True,2025-11-03,Loop Capital,,,main,False,False,unknown,False,False,False,False,False
632,GOOGL,2023-10-27,sell,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.5313383872498605,False,False,False,True,True,2023-10-25,Keybanc,,,main,False,False,unknown,False,False,False,False,False
633,AAPL,2023-10-27,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,0.8544921849187037,True,False,False,False,True,2023-10-24,B of A Securities,,,reit,False,False,unknown,False,False,False,False,False
634,DIS,2023-10-27,buy,False,True,True,False,ok,,strong_buy,1.46667,29.0,130.66553,132.0,164.0,77.0,0.6859022797343362,True,False,False,False,True,2023-10-10,JP Morgan,,,main,False,False,unknown,False,False,False,False,False
635,GOOGL,2022-08-23,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,2.7890704229895227,True,False,False,False,True,2022-08-03,Tigress Financial,,,main,False,False,unknown,False,False,False,False,False
636,AMZN,2023-10-27,sell,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,1.4389498607339832,False,False,False,True,True,2023-10-27,Telsey Advisory Group,,,main,False,False,unknown,False,False,False,False,False
637,PYPL,2025-10-03,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.2374439395396738,False,False,True,False,False,2025-10-03,Wolfe Research,,,down,False,False,unknown,False,False,False,False,False
638,NVDA,2025-10-03,buy,True,True,True,False,ok,,strong_buy,1.29508,57.0,272.93738,275.0,380.0,140.0,0.45489477141430723,True,False,False,False,True,2025-10-03,Cantor Fitzgerald,,,reit,False,False,unknown,False,False,False,False,False
639,AAPL,2021-05-04,buy,True,True,True,False,ok,,buy,1.95833,43.0,308.06512,310.0,400.0,215.0,1.4761947735071081,True,False,False,False,True,2021-04-29,Goldman Sachs,,,up,False,False,unknown,False,False,False,False,False
640,SOFI,2025-10-20,sell,False,True,True,False,ok,,hold,2.70833,20.0,21.1,18.5,31.0,12.0,-0.26429568425798944,False,False,True,False,False,2025-10-15,"Keefe, Bruyette & Woods",,,main,False,False,unknown,False,False,False,False,False
641,META,2025-10-20,buy,False,True,False,True,ok,,strong_buy,1.34921,58.0,826.69104,825.0,1015.0,614.0,0.13098550710580414,True,False,False,False,True,,,,,,,,,,,,,
642,PYPL,2025-10-20,buy,False,True,True,False,ok,,hold,2.88636,34.0,52.52618,48.0,147.39,32.0,-0.23689293841340464,False,False,True,False,False,2025-10-13,Goldman Sachs,,,down,False,False,unknown,False,False,False,False,False
643,AMZN,2024-08-12,buy,True,True,True,False,ok,,strong_buy,1.34848,62.0,311.55145,317.0,370.0,207.0,0.8678144142678823,True,False,False,False,True,2024-08-06,Morgan Stanley,,,main,False,False,unknown,False,False,False,False,False
644,GOOGL,2024-08-12,buy,False,True,True,False,ok,,strong_buy,1.39683,52.0,427.88712,430.0,515.0,334.22,1.655302549401989,True,False,False,False,True,2024-08-06,Needham,,,reit,False,False,unknown,False,False,False,False,False
