ticker,record_date,firm,to_grade,from_grade,action,source
AMZN,2023-07-03,DBS Bank,Buy,,init,yfinance_upgrades_downgrades
AMZN,2023-06-28,Needham,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-06-26,Roth MKM,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-06-22,Morgan Stanley,Overweight,,reit,yfinance_upgrades_downgrades
AMZN,2023-06-20,JP Morgan,Overweight,,reit,yfinance_upgrades_downgrades
AMZN,2023-06-12,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-06-08,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-06-08,Wells Fargo,Overweight,,init,yfinance_upgrades_downgrades
AMZN,2023-06-07,Piper Sandler,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2023-05-31,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-05-24,Mizuho,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-05-18,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-05-05,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-05-01,Barclays,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2023-05-01,New Street Research,Buy,,main,yfinance_upgrades_downgrades
AMZN,2023-04-28,JMP Securities,Market Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-28,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
AMZN,2023-04-28,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-28,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2023-04-28,Telsey Advisory Group,Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-25,Piper Sandler,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2023-04-25,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-04-24,MoffettNathanson,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-04-24,UBS,Buy,,main,yfinance_upgrades_downgrades
AMZN,2023-04-23,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-04-21,Piper Sandler,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2023-04-20,Telsey Advisory Group,Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-19,JMP Securities,Market Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-12,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-11,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-04-06,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-04-05,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-04-04,Piper Sandler,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2023-04-04,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-04-03,Evercore ISI Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-03-29,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-03-20,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-03-16,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2023-03-16,JMP Securities,Market Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-03-10,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-02-14,Loop Capital,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-02-09,Tigress Financial,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-02-03,JMP Securities,Market Outperform,,reit,yfinance_upgrades_downgrades
AMZN,2023-02-03,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
AMZN,2023-02-03,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
AMZN,2023-02-03,Baird,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-02-03,Needham,Buy,,reit,yfinance_upgrades_downgrades
AMZN,2023-02-03,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2023-02-02,Loop Capital,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-01-30,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-01-30,Barclays,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2023-01-26,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-01-26,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-01-25,UBS,Buy,,main,yfinance_upgrades_downgrades
AMZN,2023-01-24,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-01-13,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
AMZN,2023-01-12,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2023-01-12,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2023-01-11,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2023-01-04,New Street Research,Buy,,init,yfinance_upgrades_downgrades
AMZN,2022-12-22,Baird,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-12-19,Evercore ISI Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-12-16,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-12-16,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-12-05,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-12-01,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-11-22,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-11-18,Goldman Sachs,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-11-15,MoffettNathanson,Outperform,,init,yfinance_upgrades_downgrades
AMZN,2022-11-14,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
AMZN,2022-11-02,Tigress Financial,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-10-28,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-10-28,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-10-28,Needham,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-10-28,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-10-27,Goldman Sachs,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-10-24,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-10-21,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-10-20,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-10-20,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-10-19,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-10-04,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-10-03,B of A Securities,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-09-28,Truist Securities,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-09-12,DA Davidson,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-07-31,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-07-29,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
AMZN,2022-07-29,Stifel,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-07-29,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-07-29,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-07-29,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-07-26,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-07-25,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-07-21,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-07-21,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-07-20,Jefferies,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-07-15,Stifel,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-07-15,Barclays,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-07-14,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-07-13,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-07-12,Goldman Sachs,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-06-30,Goldman Sachs,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-06-29,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-06-29,Redburn Partners,Buy,,init,yfinance_upgrades_downgrades
AMZN,2022-06-29,Wolfe Research,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-06-28,UBS,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-06-24,Evercore ISI Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-06-22,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-06-14,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2022-06-14,Rosenblatt,Neutral,,main,yfinance_upgrades_downgrades
AMZN,2022-06-12,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-06-10,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-06-08,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-06-07,DA Davidson,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-06-07,RBC Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-06-06,MKM Partners,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-06-06,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-06-01,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-06-01,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-05-31,Jefferies,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-05-27,Loop Capital,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-05-17,Wolfe Research,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-05-16,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,Rosenblatt,Neutral,Neutral,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,Needham,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-04-29,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-04-28,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-04-21,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-04-20,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-04-20,UBS,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-04-19,RBC Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-04-19,Rosenblatt,Neutral,,init,yfinance_upgrades_downgrades
AMZN,2022-04-03,RBC Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-03-30,Exane BNP Paribas,Underperform,,init,yfinance_upgrades_downgrades
AMZN,2022-03-11,Deutsche Bank,Buy,,init,yfinance_upgrades_downgrades
AMZN,2022-02-18,Tigress Financial,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-02-04,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-02-04,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
AMZN,2022-02-04,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-02-02,UBS,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-01-28,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2022-01-28,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2022-01-27,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2022-01-11,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2022-01-04,Wolfe Research,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-12-17,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-12-02,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-11-10,Tigress Financial,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-10-29,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-10-29,Barclays,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-10-29,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-10-29,Telsey Advisory Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-10-22,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-10-14,Evercore ISI Group,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-10-07,Cowen & Co.,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-10-05,Wolfe Research,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-10-01,RBC Capital,Outperform,,init,yfinance_upgrades_downgrades
AMZN,2021-09-29,JP Morgan,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2021-09-27,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-09-14,Evercore ISI Group,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-09-13,Goldman Sachs,Buy,,init,yfinance_upgrades_downgrades
AMZN,2021-07-30,Piper Sandler,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-07-30,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-07-30,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-07-26,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-07-21,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-06-28,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-06-21,Loop Capital,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-06-18,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-06-18,JP Morgan,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-06-17,Tigress Financial,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-05-12,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-05-03,China Renaissance,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-04-30,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-04-30,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-04-30,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
AMZN,2021-04-30,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-04-30,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-04-23,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-04-21,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-04-16,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-04-07,Piper Sandler,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2021-04-01,Guggenheim,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-03-31,Wolfe Research,Outperform,,init,yfinance_upgrades_downgrades
AMZN,2021-03-26,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2021-02-17,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-02-03,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-02-03,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-02-03,Pivotal Research,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-02-03,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-02-01,Oppenheimer,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2021-01-27,Stifel,Buy,,main,yfinance_upgrades_downgrades
AMZN,2021-01-22,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2021-01-15,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2021-01-11,Baird,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-11-04,China Renaissance,Buy,Hold,up,yfinance_upgrades_downgrades
AMZN,2020-11-03,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-10-30,MKM Partners,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-10-30,Barclays,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2020-10-30,Bernstein,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-10-27,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-10-27,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-10-23,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-10-16,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-10-15,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-10-09,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-10-07,Benchmark,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-10-01,Pivotal Research,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-09-22,Bernstein,Outperform,Market Perform,up,yfinance_upgrades_downgrades
AMZN,2020-07-31,Raymond James,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-07-31,Needham,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-07-31,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-07-30,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-07-27,Wedbush,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-07-27,B of A Securities,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-07-24,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-07-24,Bernstein,Market Perform,Market Perform,main,yfinance_upgrades_downgrades
AMZN,2020-07-24,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-07-20,MKM Partners,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-07-16,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-07-13,Barclays,Overweight,Overweight,main,yfinance_upgrades_downgrades
AMZN,2020-07-13,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-07-10,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-07-07,Baird,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-07-01,Canaccord Genuity,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-06-30,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-06-29,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-06-26,SunTrust Robinson Humphrey,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-06-24,Wedbush,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-06-17,Needham,Buy,,init,yfinance_upgrades_downgrades
AMZN,2020-06-10,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-06-08,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-06-08,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-06-05,Pivotal Research,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-06-01,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-05-26,B of A Securities,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-05-06,China Renaissance,Hold,Hold,main,yfinance_upgrades_downgrades
AMZN,2020-05-01,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-05-01,Susquehanna,Positive,,main,yfinance_upgrades_downgrades
AMZN,2020-05-01,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-05-01,RBC Capital,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-05-01,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-04-30,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-04-28,Bernstein,Market Perform,Market Perform,main,yfinance_upgrades_downgrades
AMZN,2020-04-27,SunTrust Robinson Humphrey,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-04-27,Oppenheimer,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-04-24,Stifel,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-04-23,Goldman Sachs,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-04-22,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-04-22,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-04-15,Baird,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-04-14,Mizuho,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-03-30,BMO Capital,Outperform,Outperform,main,yfinance_upgrades_downgrades
AMZN,2020-03-26,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-03-25,Jefferies,Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-03-17,Wedbush,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-02-13,Aegis Capital,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-02-05,Citigroup,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,Susquehanna,Positive,Positive,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,Bernstein,Market Perform,Market Perform,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,Mizuho,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,Credit Suisse,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-01-31,Keybanc,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-01-29,Deutsche Bank,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-29,BMO Capital,Outperform,,main,yfinance_upgrades_downgrades
AMZN,2020-01-27,Benchmark,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-23,"Monness, Crespi, Hardt",Buy,Buy,main,yfinance_upgrades_downgrades
AMZN,2020-01-22,Pivotal Research,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-17,UBS,Buy,,main,yfinance_upgrades_downgrades
AMZN,2020-01-16,Morgan Stanley,Overweight,,main,yfinance_upgrades_downgrades
AMZN,2020-01-10,Bernstein,Market Perform,,init,yfinance_upgrades_downgrades
AMZN,2019-11-26,China Renaissance,Hold,,init,yfinance_upgrades_downgrades
AMZN,2019-10-25,JMP Securities,Market Outperform,,main,yfinance_upgrades_downgrades
AMZN,2019-10-25,SunTrust Robinson Humphrey,Buy,,main,yfinance_upgrades_downgrades
