event_id,ticker,horizon_days,treated_event_date,control_trading_date,treated_pre21_spy_bhar,control_pre21_spy_bhar,treated_spy_bhar,control_spy_bhar,treated_minus_control,match_rule
1308,META,21,2025-11-18,2021-10-06,-0.166959,-0.093413,0.087773,-0.066979,0.154753,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1309,PYPL,21,2024-04-30,2023-01-05,0.083088,0.082213,-0.120750,-0.000808,-0.119942,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1310,TSLA,21,2025-04-25,2021-06-28,0.078949,0.068889,0.199953,-0.087180,0.287133,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1311,TSLA,21,2025-10-22,2019-12-03,0.023888,0.061920,-0.076776,0.271033,-0.347809,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1312,TSLA,21,2025-10-22,2019-10-04,0.023888,0.015145,-0.076776,0.327543,-0.404319,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1313,TSLA,21,2025-10-22,2022-06-28,0.023888,0.043023,-0.076776,0.140543,-0.217320,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1314,TSLA,21,2025-10-22,2022-08-26,0.023888,0.027468,-0.076776,0.081893,-0.158669,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1315,TSLA,21,2025-10-22,2022-08-25,0.023888,0.031268,-0.076776,0.060261,-0.137037,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1316,TSLA,21,2025-10-22,2021-08-27,0.023888,0.029251,-0.076776,0.125828,-0.202605,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1317,TSLA,21,2025-10-22,2020-09-23,0.023888,-0.000431,-0.076776,0.051345,-0.128121,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1318,TSLA,21,2025-10-22,2020-10-27,0.023888,-0.003797,-0.076776,0.279345,-0.356122,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1319,NVDA,21,2025-10-22,2020-04-23,0.003447,-0.007991,0.024863,0.212637,-0.187774,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1320,AMZN,21,2025-10-22,2020-04-22,-0.019426,-0.009758,0.019150,-0.021316,0.040465,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1321,NFLX,21,2026-03-29,2024-03-26,0.042254,0.042251,-0.135114,-0.072880,-0.062234,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1322,NFLX,21,2026-03-29,2023-05-11,0.042254,0.031478,-0.135114,0.177173,-0.312287,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1323,NVDA,21,2024-12-14,2022-08-19,-0.123162,-0.069688,0.055121,-0.175189,0.230311,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1324,AMD,21,2024-12-14,2023-04-26,-0.110162,-0.130293,-0.029418,0.374948,-0.404366,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1325,AMD,21,2024-12-14,2021-03-19,-0.110162,-0.108169,-0.029418,-0.055601,0.026183,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1326,AMZN,21,2024-12-14,2020-04-29,0.078777,0.087513,-0.018145,-0.008532,-0.009613,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1327,UBER,21,2024-12-14,2021-12-14,-0.179286,-0.165834,0.129540,0.144517,-0.014977,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1328,GOOGL,21,2024-12-14,2020-05-06,0.098692,0.063912,0.008507,-0.053143,0.061650,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1329,GOOGL,21,2024-12-14,2021-01-21,0.098692,0.050696,0.008507,0.083024,-0.074516,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1331,MSFT,21,2024-04-13,2020-09-22,-0.009886,-0.003142,-0.030308,-0.002052,-0.028256,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1332,MSFT,21,2024-04-13,2021-09-21,-0.009886,-0.012598,-0.030308,-0.000534,-0.029774,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1333,AMZN,21,2024-04-13,2020-01-22,0.044591,0.015495,-0.018578,0.104013,-0.122591,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1334,TSLA,21,2024-04-13,2020-10-06,0.011070,0.008014,0.062150,-0.008798,0.070948,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1335,NFLX,21,2024-04-13,2021-06-24,0.007787,0.013623,-0.026645,-0.040481,0.013836,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1336,NVDA,21,2024-11-23,2021-12-27,-0.070932,-0.073030,0.019053,-0.172172,0.191225,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1337,MSFT,21,2024-11-23,2021-05-14,-0.051836,-0.045445,0.036369,0.024585,0.011785,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1338,MSFT,21,2024-11-23,2019-10-23,-0.051836,-0.014572,0.036369,0.058245,-0.021876,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1339,AAPL,21,2024-11-23,2025-05-13,-0.024516,-0.023076,0.102531,-0.093296,0.195827,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1340,AAPL,21,2024-11-23,2022-05-17,-0.024516,-0.026872,0.102531,-0.026466,0.128997,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1341,UBER,21,2024-11-16,2020-06-25,-0.130269,-0.140321,-0.113653,-0.038228,-0.075425,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1342,AMD,21,2025-11-04,2020-08-25,0.222075,0.187332,-0.149803,-0.065788,-0.084016,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1343,AMD,21,2025-11-04,2021-11-03,0.222075,0.209086,-0.149803,0.127587,-0.277390,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1344,AMD,21,2025-11-04,2019-11-20,0.222075,0.261210,-0.149803,0.040231,-0.190035,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1345,AMD,21,2025-11-04,2020-04-17,0.222075,0.245474,-0.149803,-0.064678,-0.085126,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1346,PLTR,21,2025-11-04,2023-02-28,0.057036,0.061631,-0.080763,0.031759,-0.112521,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1347,NVDA,21,2025-11-04,2025-06-24,0.065469,0.069826,-0.090554,0.129161,-0.219715,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1348,NVDA,21,2025-11-04,2021-08-16,0.065469,0.062272,-0.090554,0.118011,-0.208565,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1349,PLTR,21,2025-11-04,2023-06-23,0.057036,0.059909,-0.080763,0.128300,-0.209063,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1350,PLTR,21,2025-11-04,2023-07-18,0.057036,0.059158,-0.080763,-0.113429,0.032667,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1351,PLTR,21,2025-11-04,2023-06-27,0.057036,0.082044,-0.080763,0.067991,-0.148753,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1352,META,21,2025-11-04,2021-02-04,-0.128844,-0.056551,0.040983,-0.030378,0.071361,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1353,GOOGL,21,2025-11-04,2020-04-29,0.102849,0.050251,0.130861,0.030163,0.100698,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1354,NVDA,21,2024-04-19,2022-07-11,-0.108171,-0.125876,0.173350,0.057057,0.116292,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1355,AMZN,21,2024-07-11,2021-11-05,0.000494,-0.002518,-0.101905,0.001756,-0.103661,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1356,SOFI,21,2025-12-16,2025-01-08,-0.054901,-0.064883,-0.038781,0.013806,-0.052587,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1357,NVDA,21,2024-06-12,2021-06-08,0.345827,0.178173,-0.014726,0.116563,-0.131289,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1358,CRM,21,2025-03-01,2025-06-17,-0.111861,-0.103114,-0.041839,-0.053258,0.011419,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1359,AMZN,21,2025-03-01,2021-08-12,-0.091081,-0.123052,-0.026511,0.043215,-0.069726,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1360,AMZN,21,2025-03-01,2019-12-11,-0.091081,-0.032628,-0.026511,0.033375,-0.059886,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1361,AMZN,21,2025-03-01,2020-11-16,-0.091081,-0.087280,-0.026511,0.014139,-0.040650,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1362,NVDA,21,2025-03-01,2020-12-24,-0.049803,-0.017169,0.001974,-0.020510,0.022485,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1363,PYPL,21,2025-03-01,2024-07-09,-0.186125,-0.162596,-0.016164,0.130246,-0.146410,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1364,NVDA,21,2025-01-30,2021-01-14,-0.107069,-0.050420,-0.049803,0.124791,-0.174595,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1365,AMZN,21,2025-02-04,2020-10-19,0.069856,0.051026,-0.122560,-0.076723,-0.045837,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1366,NFLX,21,2025-12-15,2022-01-07,-0.200528,-0.134732,-0.080913,-0.221682,0.140768,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1367,TSLA,21,2025-12-15,2022-08-12,0.169462,0.128809,-0.097210,0.053276,-0.150486,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1368,NVDA,21,2025-11-19,2020-07-28,0.042487,0.045450,-0.059733,0.168155,-0.227889,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1369,NVDA,21,2025-11-19,2020-05-06,0.042487,0.036292,-0.059733,0.075259,-0.134992,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1370,NVDA,21,2025-11-19,2020-10-05,0.042487,0.060536,-0.059733,-0.034688,-0.025046,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1371,AAPL,21,2025-09-08,2025-10-07,0.056128,0.044060,0.044060,0.040616,0.003444,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1372,AMZN,21,2026-04-03,2020-12-14,0.002117,-0.017406,0.187138,-0.051612,0.238749,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1373,UBER,21,2026-04-03,2021-02-12,-0.013139,-0.013127,-0.087594,-0.037687,-0.049907,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1374,PYPL,21,2025-12-11,2021-12-13,-0.091636,-0.083501,-0.092807,-0.008685,-0.084122,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1375,PYPL,21,2025-12-11,2021-04-01,-0.091636,-0.083235,-0.092807,0.002751,-0.095558,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1376,UBER,21,2025-12-11,2025-06-12,-0.096213,-0.095322,-0.010001,0.043462,-0.053462,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1377,AAPL,21,2025-06-19,2022-12-14,-0.033704,-0.045024,0.008479,-0.051257,0.059736,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1378,NVDA,21,2024-06-28,2021-02-09,0.038207,0.050723,-0.156274,-0.097113,-0.059161,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1379,NVDA,21,2024-06-28,2020-09-16,0.038207,0.011998,-0.156274,0.086581,-0.242855,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1380,TSLA,21,2024-06-28,2021-04-06,0.085326,0.094560,0.129104,-0.053613,0.182717,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1381,TSLA,21,2024-06-28,2021-04-15,0.085326,0.037697,0.129104,-0.203521,0.332625,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1382,NVDA,21,2024-05-22,2025-06-27,0.104164,0.120908,0.216349,0.079489,0.136860,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1383,NVDA,21,2024-05-22,2020-01-13,0.104164,0.111222,0.216349,0.052717,0.163632,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1384,NVDA,21,2024-05-22,2019-12-20,0.104164,0.097201,0.216349,0.022091,0.194258,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1385,NVDA,21,2024-05-22,2021-02-19,0.104164,0.100778,0.216349,-0.126143,0.342492,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1386,AAPL,21,2024-05-22,2019-10-25,0.097530,0.105891,0.062638,0.044475,0.018162,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1387,AMZN,21,2025-02-15,2020-12-10,-0.006405,-0.013942,-0.064716,-0.030997,-0.033719,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1388,AMZN,21,2024-05-31,2021-06-04,-0.068304,-0.036143,0.089137,0.118645,-0.029508,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1389,NVDA,21,2024-05-31,2022-08-02,0.266225,0.205283,0.074614,-0.153689,0.228304,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1390,GOOGL,21,2024-05-31,2022-03-17,-0.001274,-0.008998,0.030695,-0.042101,0.072796,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1391,MSFT,21,2024-05-31,2022-04-01,-0.000985,0.002892,0.061960,-0.008652,0.070612,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1392,TSLA,21,2024-05-31,2023-03-22,-0.064614,-0.017774,0.254237,-0.187621,0.441858,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1393,NFLX,21,2024-05-17,2021-11-08,-0.042655,-0.041259,0.067999,-0.037132,0.105131,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1394,AAPL,21,2024-05-17,2019-11-11,0.078298,0.072623,0.092653,0.013000,0.079653,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1395,GOOGL,21,2024-05-17,2022-07-08,0.068600,0.079888,-0.040330,-0.079777,0.039448,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1396,TSLA,21,2024-05-17,2021-02-05,0.123701,0.089412,0.005738,-0.208234,0.213972,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1397,TSLA,21,2024-05-17,2019-10-24,0.123701,0.301123,0.005738,0.076062,-0.070325,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1398,NVDA,21,2024-06-27,2022-12-15,0.054083,0.039655,-0.097061,0.015683,-0.112745,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1399,SOFI,21,2025-12-04,2022-08-24,-0.005720,-0.007789,-0.102342,-0.069875,-0.032467,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1400,AMD,21,2025-02-01,2020-09-08,-0.073924,-0.068534,-0.085657,0.074912,-0.160569,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1401,AAPL,21,2025-12-10,2019-10-10,0.025707,0.047908,-0.080495,0.080456,-0.160951,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1402,NFLX,21,2025-12-10,2022-02-08,-0.181280,-0.221682,-0.049621,-0.059418,0.009796,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1403,GOOGL,21,2024-07-05,2021-07-13,0.044919,0.018049,-0.097302,0.051383,-0.148685,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1404,MSFT,21,2024-07-05,2021-11-22,0.070688,0.069325,-0.087689,-0.023281,-0.064409,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
1405,NFLX,21,2025-12-08,2022-03-14,-0.137572,-0.113315,-0.076258,-0.014775,-0.061483,"same ticker, same month/quarter, no event within +/-10 trading days, closest pre-21 momentum"
