v2_sample_version,event_id,video_id,transcript_id,creator,channel_id,ticker,company_name,recommendation_type,event_date,effective_trading_event_date,upload_timing_bucket,quality_score,included_in_v2_event_study,exclusion_reason,source_table,notes,event_date_dt,year,spy_bhar,top5,pre2024_fnspid_miss,abs_bhar,priority_score
v2_expanded_live_db_2026-05-16,1017,ilqte36NThc,ilqte36NThc,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Microsoft,buy,2025-02-28,2025-02-28,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-02-28,2025,0.0214618563740704,False,False,0.0214618563740704,6
v2_expanded_live_db_2026-05-16,1018,ilqte36NThc,ilqte36NThc,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Microsoft,buy,2025-02-28,2025-02-28,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-02-28,2025,0.0214618563740704,False,False,0.0214618563740704,6
v2_expanded_live_db_2026-05-16,396,6TNTCOVubH8,6TNTCOVubH8,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,GOOGL,Alphabet,sell,2025-03-02,2025-03-03,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-03-02,2025,0.034042169296055,False,False,0.034042169296055,6
v2_expanded_live_db_2026-05-16,397,6TNTCOVubH8,6TNTCOVubH8,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,GOOGL,Alphabet,buy,2025-03-02,2025-03-03,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-03-02,2025,0.034042169296055,False,False,0.034042169296055,6
v2_expanded_live_db_2026-05-16,1234,NwJu_BEmFaw,NwJu_BEmFaw,"Value Investing with Sven Carlin, Ph.D.",UCrTTBSUr0zhPU56UQljag5A,UBER,Uber,buy,2025-03-05,2025-03-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-03-05,2025,-0.0275497158855506,False,False,0.0275497158855506,6
v2_expanded_live_db_2026-05-16,937,tTgdBy6R790,tTgdBy6R790,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,UBER,Uber,buy,2025-03-06,2025-03-06,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-03-06,2025,-0.0355311316462949,False,False,0.0355311316462949,6
v2_expanded_live_db_2026-05-16,938,tTgdBy6R790,tTgdBy6R790,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,UBER,Uber,buy,2025-03-06,2025-03-06,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-03-06,2025,-0.0355311316462949,False,False,0.0355311316462949,6
v2_expanded_live_db_2026-05-16,1545,_QxILIyoTpY,_QxILIyoTpY,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,MSFT,Microsoft,buy,2025-04-04,2025-04-04,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-04-04,2025,0.0227867215009875,False,False,0.0227867215009875,6
v2_expanded_live_db_2026-05-16,1068,6YbeD5lBmPk,6YbeD5lBmPk,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,GOOGL,Alphabet,buy,2025-04-11,2025-04-11,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-04-11,2025,-0.0226951125742567,False,False,0.0226951125742567,6
v2_expanded_live_db_2026-05-16,1071,6YbeD5lBmPk,6YbeD5lBmPk,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Microsoft,buy,2025-04-11,2025-04-11,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-04-11,2025,-0.0379357261945216,False,False,0.0379357261945216,6
v2_expanded_live_db_2026-05-16,840,KmdDY5LadsQ,KmdDY5LadsQ,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,SOFI,SoFi,buy,2025-06-11,2025-06-11,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-06-11,2025,0.0264388893868856,False,False,0.0264388893868856,6
v2_expanded_live_db_2026-05-16,841,KmdDY5LadsQ,KmdDY5LadsQ,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,SOFI,SoFi,buy,2025-06-11,2025-06-11,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-06-11,2025,0.0264388893868856,False,False,0.0264388893868856,6
v2_expanded_live_db_2026-05-16,970,Fr68_uKiwjc,Fr68_uKiwjc,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Alphabet,buy,2025-06-25,2025-06-25,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-06-25,2025,0.0246808007541883,False,False,0.0246808007541883,6
v2_expanded_live_db_2026-05-16,1843,3cZ0meXHFSU,3cZ0meXHFSU,Chris Sain,UCrTFPf6rq5OUSWb7ILW9trg,META,Meta,buy,2025-06-26,2025-06-26,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-06-26,2025,-0.0317654147988392,False,False,0.0317654147988392,6
v2_expanded_live_db_2026-05-16,1844,OALvs2pdQfY,OALvs2pdQfY,Chris Sain,UCrTFPf6rq5OUSWb7ILW9trg,GOOGL,Alphabet,buy,2025-07-04,2025-07-07,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-04,2025,0.0203271826155149,False,False,0.0203271826155149,6
v2_expanded_live_db_2026-05-16,1553,o72YzcjiICw,o72YzcjiICw,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,PYPL,PayPal,buy,2025-07-08,2025-07-08,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-08,2025,-0.0304906694549548,False,False,0.0304906694549548,6
v2_expanded_live_db_2026-05-16,997,UWtNR1yleKQ,UWtNR1yleKQ,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,GOOGL,Alphabet,buy,2025-07-09,2025-07-09,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-09,2025,0.0356964888234616,False,False,0.0356964888234616,6
v2_expanded_live_db_2026-05-16,1690,_cZhr7MIffI,_cZhr7MIffI,Daniel Pronk,UCL-F-8nxFtFZ4M3RWkGn6Qw,META,Meta,buy,2025-07-10,2025-07-10,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-07-10,2025,-0.0390652273884781,False,False,0.0390652273884781,6
v2_expanded_live_db_2026-05-16,1155,XohXRtWL88I,XohXRtWL88I,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NFLX,Netflix,buy,2025-08-01,2025-08-01,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-01,2025,0.0209128165417074,False,False,0.0209128165417074,6
v2_expanded_live_db_2026-05-16,298,k99bkGEwEXk,k99bkGEwEXk,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,Alphabet,buy,2025-08-03,2025-08-04,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-03,2025,0.0230321451107839,False,False,0.0230321451107839,6
v2_expanded_live_db_2026-05-16,163,PQ13EzRF-iU,PQ13EzRF-iU,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,GOOGL,Alphabet,buy,2025-08-05,2025-08-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-05,2025,0.0210963645807955,False,False,0.0210963645807955,6
v2_expanded_live_db_2026-05-16,174,S5qPHBVOx6s,S5qPHBVOx6s,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,Alphabet,buy,2025-08-05,2025-08-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-05,2025,0.0210963645807955,False,False,0.0210963645807955,6
v2_expanded_live_db_2026-05-16,197,XJhgSiCH4Bs,XJhgSiCH4Bs,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,GOOGL,Alphabet,buy,2025-08-18,2025-08-18,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-18,2025,0.0258113301771996,False,False,0.0258113301771996,6
v2_expanded_live_db_2026-05-16,87,GIPCWsA3i4Y,GIPCWsA3i4Y,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,GOOGL,Alphabet,buy,2025-08-20,2025-08-20,after_close,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-08-20,2025,0.0275872215366594,False,False,0.0275872215366594,6
v2_expanded_live_db_2026-05-16,338,uGY9kOmAnjA,uGY9kOmAnjA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-09-06,2025-09-08,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-06,2025,-0.0374777070980126,False,False,0.0374777070980126,6
v2_expanded_live_db_2026-05-16,339,uGY9kOmAnjA,uGY9kOmAnjA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-09-06,2025-09-08,weekend_or_holiday,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-06,2025,-0.0374777070980126,False,False,0.0374777070980126,6
v2_expanded_live_db_2026-05-16,81,E0HHNg9gi8c,E0HHNg9gi8c,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,META,Meta,buy,2025-09-17,2025-09-17,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-17,2025,-0.0244455381742654,False,False,0.0244455381742654,6
v2_expanded_live_db_2026-05-16,554,VM6-KSk5TYE,VM6-KSk5TYE,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,META,Meta,buy,2025-09-17,2025-09-17,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-17,2025,-0.0244455381742654,False,False,0.0244455381742654,6
v2_expanded_live_db_2026-05-16,2258,dkit-LtWzMM,dkit-LtWzMM,Everything Money,UChBVf9YnourrEDTsbbwJPRA,UBER,Uber,buy,2025-09-25,2025-09-25,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-09-25,2025,-0.0271177099372298,False,False,0.0271177099372298,6
v2_expanded_live_db_2026-05-16,637,rDcn3wmLoYU,rDcn3wmLoYU,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-10-03,2025-10-03,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-03,2025,0.0327126125475774,False,False,0.0327126125475774,6
v2_expanded_live_db_2026-05-16,598,eGlv_q4KSoI,eGlv_q4KSoI,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NFLX,Netflix,buy,2025-10-07,2025-10-07,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-07,2025,0.0306907464401987,False,False,0.0306907464401987,6
v2_expanded_live_db_2026-05-16,1582,22f21hgEU6s,22f21hgEU6s,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,UBER,Uber,buy,2025-10-07,2025-10-07,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-07,2025,-0.0260014578109123,False,False,0.0260014578109123,6
v2_expanded_live_db_2026-05-16,451,DaKIfcEqyPg,DaKIfcEqyPg,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,UBER,Uber,buy,2025-10-09,2025-10-09,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-09,2025,-0.0205757550344162,False,False,0.0205757550344162,6
v2_expanded_live_db_2026-05-16,1152,TbtrFrIzT-g,TbtrFrIzT-g,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,NFLX,Netflix,buy,2025-10-10,2025-10-10,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-10,2025,-0.0343940141624066,False,False,0.0343940141624066,6
v2_expanded_live_db_2026-05-16,571,YG30s6R0kO0,YG30s6R0kO0,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,SOFI,SoFi,buy,2025-10-15,2025-10-15,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-15,2025,-0.0339217766928333,False,False,0.0339217766928333,6
v2_expanded_live_db_2026-05-16,640,sRJBhyHIDHA,sRJBhyHIDHA,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,SOFI,SoFi,sell,2025-10-20,2025-10-20,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-10-20,2025,0.0252594017962148,False,False,0.0252594017962148,6
v2_expanded_live_db_2026-05-16,687,7qBevLQZwaE,7qBevLQZwaE,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,META,Meta,buy,2025-11-23,2025-11-24,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-23,2025,0.0364010212351784,False,False,0.0364010212351784,6
v2_expanded_live_db_2026-05-16,472,Gh_Uc-iLTbY,Gh_Uc-iLTbY,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,META,Meta,sell,2025-11-26,2025-11-26,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-26,2025,0.0371354412561948,False,False,0.0371354412561948,6
v2_expanded_live_db_2026-05-16,695,AyVCP7BVQEs,AyVCP7BVQEs,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,META,Meta,buy,2025-11-28,2025-11-28,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-28,2025,0.0359429301977589,False,False,0.0359429301977589,6
v2_expanded_live_db_2026-05-16,1177,fHug5GWwaF4,fHug5GWwaF4,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,META,Meta,sell,2025-11-28,2025-11-28,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-28,2025,0.0359429301977589,False,False,0.0359429301977589,6
v2_expanded_live_db_2026-05-16,807,xWs2FWXdmBE,xWs2FWXdmBE,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-11-30,2025-12-01,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-11-30,2025,-0.028269365212806,False,False,0.028269365212806,6
v2_expanded_live_db_2026-05-16,2334,ZZ2nWg1QhR4,ZZ2nWg1QhR4,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,GOOGL,Alphabet,buy,2025-12-04,2025-12-04,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-04,2025,-0.022681200320285,False,False,0.022681200320285,6
v2_expanded_live_db_2026-05-16,2335,ZZ2nWg1QhR4,ZZ2nWg1QhR4,Ticker Symbol: YOU,UC7kCeZ53sli_9XwuQeFxLqw,META,Meta,buy,2025-12-04,2025-12-04,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-04,2025,-0.0203171679453771,False,False,0.0203171679453771,6
v2_expanded_live_db_2026-05-16,1416,f-0l8JyYnRQ,f-0l8JyYnRQ,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-12-12,2025-12-12,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-12,2025,-0.0312369701602598,False,False,0.0312369701602598,6
v2_expanded_live_db_2026-05-16,897,epiPR0k7XJI,epiPR0k7XJI,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,PYPL,PayPal,buy,2025-12-17,2025-12-17,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-17,2025,-0.0336340621403145,False,False,0.0336340621403145,6
v2_expanded_live_db_2026-05-16,1882,V-T-k1pK4LY,V-T-k1pK4LY,Stock Moe,UCoMzWLaPjDJBbipihD694pQ,GOOGL,Alphabet,buy,2025-12-31,2025-12-31,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2025-12-31,2025,0.0286140435631705,False,False,0.0286140435631705,6
v2_expanded_live_db_2026-05-16,1593,61v6t1y3nbA,61v6t1y3nbA,Everything Money,UChBVf9YnourrEDTsbbwJPRA,META,Meta,buy,2026-01-03,2026-01-05,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-03,2026,-0.0363500963133143,False,False,0.0363500963133143,6
v2_expanded_live_db_2026-05-16,1795,ZoNdAG4wL_M,ZoNdAG4wL_M,Learn to Invest - Investors Grow,UCSglJMvX-zSgv3PEJIE_inw,NFLX,Netflix,buy,2026-01-04,2026-01-05,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-04,2026,-0.033232480073289,False,False,0.033232480073289,6
v2_expanded_live_db_2026-05-16,944,xmAs_Dg9QNM,xmAs_Dg9QNM,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,NFLX,Netflix,buy,2026-01-05,2026-01-05,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-05,2026,-0.033232480073289,False,False,0.033232480073289,6
v2_expanded_live_db_2026-05-16,883,bJEMMnsCnAI,bJEMMnsCnAI,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,MSFT,Microsoft,buy,2026-01-12,2026-01-12,during_market,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-12,2026,-0.0221982042220176,False,False,0.0221982042220176,6
v2_expanded_live_db_2026-05-16,1430,061mMhIHwAo,061mMhIHwAo,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,GOOGL,Alphabet,buy,2026-01-27,2026-01-27,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-01-27,2026,0.0239931477664101,False,False,0.0239931477664101,6
v2_expanded_live_db_2026-05-16,305,lRuwTMyosK8,lRuwTMyosK8,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,META,Meta,buy,2026-02-05,2026-02-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-05,2026,-0.0358247721444574,False,False,0.0358247721444574,6
v2_expanded_live_db_2026-05-16,306,lRuwTMyosK8,lRuwTMyosK8,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,META,Meta,buy,2026-02-05,2026-02-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-05,2026,-0.0358247721444574,False,False,0.0358247721444574,6
v2_expanded_live_db_2026-05-16,1179,gKKg4p2E8Mc,gKKg4p2E8Mc,Dividendology,UCgCh-2AfEBtWrNBC2OoNQYg,META,Meta,buy,2026-02-10,2026-02-10,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-10,2026,-0.0325773221193358,False,False,0.0325773221193358,6
v2_expanded_live_db_2026-05-16,1596,88zPG2RKrT8,88zPG2RKrT8,Ale's World of Stocks,UCXhrqxFZbG-k8l7v-XhX3ZQ,MSFT,Microsoft,buy,2026-02-12,2026-02-12,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-12,2026,-0.0211935046667083,False,False,0.0211935046667083,6
v2_expanded_live_db_2026-05-16,263,fgJbQDty1X0,fgJbQDty1X0,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Microsoft,buy,2026-02-21,2026-02-23,weekend_or_holiday,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-21,2026,0.0307747223021974,False,False,0.0307747223021974,6
v2_expanded_live_db_2026-05-16,264,fgJbQDty1X0,fgJbQDty1X0,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Microsoft,buy,2026-02-21,2026-02-23,weekend_or_holiday,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-21,2026,0.0307747223021974,False,False,0.0307747223021974,6
v2_expanded_live_db_2026-05-16,265,fgJbQDty1X0,fgJbQDty1X0,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Microsoft,buy,2026-02-21,2026-02-23,weekend_or_holiday,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-21,2026,0.0307747223021974,False,False,0.0307747223021974,6
v2_expanded_live_db_2026-05-16,88,GVA7lniVgiU,GVA7lniVgiU,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,META,Meta,buy,2026-02-24,2026-02-24,after_close,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-24,2026,0.0348963202113391,False,False,0.0348963202113391,6
v2_expanded_live_db_2026-05-16,1024,qywRMvAMJnM,qywRMvAMJnM,STOCK UP! with LARRY JONES,UCZw2iqBZShBxWy8r1fwqP8A,MSFT,Microsoft,buy,2026-02-25,2026-02-25,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-25,2026,0.0230532628528984,False,False,0.0230532628528984,6
v2_expanded_live_db_2026-05-16,1771,z01g14mnDOs,z01g14mnDOs,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,MSFT,Microsoft,sell,2026-02-26,2026-02-26,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-02-26,2026,0.0338954860067154,False,False,0.0338954860067154,6
v2_expanded_live_db_2026-05-16,1611,BEicjf5naLk,BEicjf5naLk,Jose Najarro Stocks,UC5cEHfCr6WOE1R1zcohd1IA,META,Meta,buy,2026-03-11,2026-03-11,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-11,2026,-0.0369939516478088,False,False,0.0369939516478088,6
v2_expanded_live_db_2026-05-16,1815,ZT5Y9OWWduo,ZT5Y9OWWduo,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,META,Meta,buy,2026-03-17,2026-03-17,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-17,2026,-0.0241695478023761,False,False,0.0241695478023761,6
v2_expanded_live_db_2026-05-16,1816,ZT5Y9OWWduo,ZT5Y9OWWduo,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,META,Meta,buy,2026-03-17,2026-03-17,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-17,2026,-0.0241695478023761,False,False,0.0241695478023761,6
v2_expanded_live_db_2026-05-16,1817,ZT5Y9OWWduo,ZT5Y9OWWduo,Financial Education,UCnMn36GT_H0X-w5_ckLtlgQ,META,Meta,buy,2026-03-17,2026-03-17,after_close,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-17,2026,-0.0241695478023761,False,False,0.0241695478023761,6
v2_expanded_live_db_2026-05-16,2339,KBrtDu1-xBM,KBrtDu1-xBM,Best of Us Investors,UC-hq1OIl97y7h0DiJx45N3w,META,Meta,sell,2026-03-17,2026-03-17,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-17,2026,-0.0241695478023761,False,False,0.0241695478023761,6
v2_expanded_live_db_2026-05-16,1206,uoOGvrau7i4,uoOGvrau7i4,"Mark Roussin, CPA",UCC7xhD0o7FBHdKXZxMRFspQ,META,Meta,buy,2026-03-26,2026-03-26,during_market,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-26,2026,0.0325166161493302,False,False,0.0325166161493302,6
v2_expanded_live_db_2026-05-16,1731,jknts65JqrQ,jknts65JqrQ,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,SOFI,SoFi,buy,2026-03-29,2026-03-30,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-03-29,2026,0.0202472662950361,False,False,0.0202472662950361,6
v2_expanded_live_db_2026-05-16,433,ALzU9Najh6A,ALzU9Najh6A,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,UBER,Uber,buy,2026-04-01,2026-04-01,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-01,2026,-0.0362558166901321,False,False,0.0362558166901321,6
v2_expanded_live_db_2026-05-16,1373,B0768azDNlg,B0768azDNlg,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,UBER,Uber,buy,2026-04-03,2026-04-06,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-03,2026,-0.0388779653778534,False,False,0.0388779653778534,6
v2_expanded_live_db_2026-05-16,1136,OCbTDPCVBSM,OCbTDPCVBSM,ZipTrader,UC0BGhWsIbV7Dm-lsvhdlMbA,MSFT,Microsoft,buy,2026-04-15,2026-04-15,after_close,4,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-15,2026,0.0366684284779641,False,False,0.0366684284779641,6
v2_expanded_live_db_2026-05-16,806,wsHCMWViys4,wsHCMWViys4,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,UBER,Uber,buy,2026-04-17,2026-04-17,before_open,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-17,2026,-0.0375087589699325,False,False,0.0375087589699325,6
v2_expanded_live_db_2026-05-16,826,CXppu0L0ASk,CXppu0L0ASk,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,UBER,Uber,buy,2026-04-26,2026-04-27,weekend_or_holiday,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-26,2026,-0.0346515520314816,False,False,0.0346515520314816,6
v2_expanded_live_db_2026-05-16,827,CXppu0L0ASk,CXppu0L0ASk,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,UBER,Uber,buy,2026-04-26,2026-04-27,weekend_or_holiday,2,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-04-26,2026,-0.0346515520314816,False,False,0.0346515520314816,6
v2_expanded_live_db_2026-05-16,951,1RmU4ZvQYDY,1RmU4ZvQYDY,"Parkev Tatevosian, CFA",UCwKB_00dPL3x5XmHF9IJCrg,MSFT,Microsoft,buy,2026-05-05,2026-05-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-05-05,2026,-0.0286849821650534,False,False,0.0286849821650534,6
v2_expanded_live_db_2026-05-16,1803,iOJ34Usmi7c,iOJ34Usmi7c,Couch Investor,UCrGLm-Drgv0vbbemwwHeXJw,MSFT,Microsoft,buy,2026-05-05,2026-05-05,before_open,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2026-05-05,2026,-0.0286849821650534,False,False,0.0286849821650534,6
v2_expanded_live_db_2026-05-16,498,LAgFGbkIg3Q,LAgFGbkIg3Q,The Investor Channel,UC7r4-nZ4icT8SIcnisXFSHQ,MSFT,Microsoft,buy,2024-01-13,2024-01-16,weekend_or_holiday,3,True,,transcript_recommendation_events,expanded live DB accepted/extracted recommendation event,2024-01-13,2024,0.0012045952552903,False,False,0.0012045952552903,5
