strategy,sequence,event_date,equity,drawdown
short_non_top_buys_diagnostic,25,2022-10-11,1.185390,-0.297643
short_non_top_buys_diagnostic,26,2022-10-15,1.160269,-0.312528
short_non_top_buys_diagnostic,27,2022-10-17,1.135680,-0.327097
short_non_top_buys_diagnostic,28,2022-10-19,1.037360,-0.385352
short_non_top_buys_diagnostic,29,2022-11-09,0.934955,-0.446028
short_non_top_buys_diagnostic,30,2022-11-17,0.937376,-0.444594
short_non_top_buys_diagnostic,31,2022-11-18,0.934349,-0.446388
short_non_top_buys_diagnostic,32,2022-11-18,0.980665,-0.418945
short_non_top_buys_diagnostic,33,2022-11-30,1.102119,-0.346982
short_non_top_buys_diagnostic,34,2022-12-01,1.206904,-0.284896
short_non_top_buys_diagnostic,35,2022-12-01,1.275489,-0.244259
short_non_top_buys_diagnostic,36,2023-01-25,1.223349,-0.275152
short_non_top_buys_diagnostic,37,2023-01-26,1.206544,-0.285109
short_non_top_buys_diagnostic,38,2023-01-26,1.305265,-0.226616
short_non_top_buys_diagnostic,39,2023-01-26,1.412063,-0.163337
short_non_top_buys_diagnostic,40,2023-01-26,1.519303,-0.099796
short_non_top_buys_diagnostic,41,2023-01-31,1.491416,-0.116319
short_non_top_buys_diagnostic,42,2023-01-31,1.664621,-0.013693
short_non_top_buys_diagnostic,43,2023-02-03,1.833944,0.000000
short_non_top_buys_diagnostic,44,2023-02-08,2.128125,0.000000
short_non_top_buys_diagnostic,45,2023-02-10,2.443960,0.000000
short_non_top_buys_diagnostic,46,2023-02-13,2.484826,0.000000
short_non_top_buys_diagnostic,47,2023-02-14,2.435506,-0.019848
short_non_top_buys_diagnostic,48,2023-02-25,2.126978,-0.144013
short_non_top_buys_diagnostic,49,2023-02-25,1.908504,-0.231937
short_non_top_buys_diagnostic,50,2023-02-25,1.900837,-0.235022
short_non_top_buys_diagnostic,51,2023-02-26,1.660041,-0.331929
short_non_top_buys_diagnostic,52,2023-02-28,1.447049,-0.417646
short_non_top_buys_diagnostic,53,2023-03-07,1.431015,-0.424099
short_non_top_buys_diagnostic,54,2023-03-07,1.257450,-0.493949
short_non_top_buys_diagnostic,55,2023-03-07,1.112163,-0.552418
short_non_top_buys_diagnostic,56,2023-03-08,0.943238,-0.620401
short_non_top_buys_diagnostic,57,2023-03-17,0.914148,-0.632108
short_non_top_buys_diagnostic,58,2023-03-17,0.820899,-0.669635
short_non_top_buys_diagnostic,59,2023-03-17,0.795582,-0.679824
short_non_top_buys_diagnostic,60,2023-03-24,0.807741,-0.674930
short_non_top_buys_diagnostic,61,2023-03-28,0.771217,-0.689630
short_non_top_buys_diagnostic,62,2023-04-14,0.706436,-0.715700
short_non_top_buys_diagnostic,63,2023-04-18,0.691417,-0.721744
short_non_top_buys_diagnostic,64,2023-04-18,0.581576,-0.765949
short_non_top_buys_diagnostic,65,2023-04-18,0.569212,-0.770925
short_non_top_buys_diagnostic,66,2023-04-25,0.474337,-0.809107
short_non_top_buys_diagnostic,67,2023-04-26,0.422946,-0.829788
short_non_top_buys_diagnostic,68,2023-04-26,0.377124,-0.848229
short_non_top_buys_diagnostic,69,2023-04-26,0.336265,-0.864672
short_non_top_buys_diagnostic,70,2023-04-26,0.299834,-0.879334
short_non_top_buys_diagnostic,71,2023-04-26,0.241928,-0.902638
short_non_top_buys_diagnostic,72,2023-04-28,0.204518,-0.917693
short_non_top_buys_diagnostic,73,2023-05-05,0.188364,-0.924194
short_non_top_buys_diagnostic,74,2023-05-12,0.172011,-0.930775
short_non_top_buys_diagnostic,75,2023-05-12,0.162330,-0.934672
short_non_top_buys_diagnostic,76,2023-05-12,0.153194,-0.938348
short_non_top_buys_diagnostic,77,2023-05-21,0.143972,-0.942059
short_non_top_buys_diagnostic,78,2023-05-26,0.148731,-0.940144
short_non_top_buys_diagnostic,79,2023-05-26,0.147036,-0.940826
short_non_top_buys_diagnostic,80,2023-05-31,0.141229,-0.943164
short_non_top_buys_diagnostic,81,2023-05-31,0.144519,-0.941839
short_non_top_buys_diagnostic,82,2023-06-09,0.148060,-0.940414
short_non_top_buys_diagnostic,83,2023-06-16,0.132049,-0.946858
short_non_top_buys_diagnostic,84,2023-06-26,0.128034,-0.948474
short_non_top_buys_diagnostic,85,2023-07-05,0.120668,-0.951438
short_non_top_buys_diagnostic,86,2023-07-07,0.122911,-0.950535
short_non_top_buys_diagnostic,87,2023-07-21,0.130186,-0.947607
short_non_top_buys_diagnostic,88,2023-07-25,0.138499,-0.944262
short_non_top_buys_diagnostic,89,2023-07-26,0.145173,-0.941576
short_non_top_buys_diagnostic,90,2023-07-26,0.152170,-0.938760
short_non_top_buys_diagnostic,91,2023-07-28,0.154548,-0.937803
short_non_top_buys_diagnostic,92,2023-07-28,0.160549,-0.935388
short_non_top_buys_diagnostic,93,2023-07-28,0.163059,-0.934378
short_non_top_buys_diagnostic,94,2023-08-05,0.166752,-0.932892
short_non_top_buys_diagnostic,95,2023-08-05,0.170528,-0.931372
short_non_top_buys_diagnostic,96,2023-08-06,0.174390,-0.929818
short_non_top_buys_diagnostic,97,2023-08-06,0.178340,-0.928228
short_non_top_buys_diagnostic,98,2023-08-11,0.330568,-0.866965
short_non_top_buys_diagnostic,99,2023-08-11,0.612735,-0.753409
short_non_top_buys_diagnostic,100,2023-08-12,0.586103,-0.764127
short_non_top_buys_diagnostic,101,2023-08-12,0.561609,-0.773984
short_non_top_buys_diagnostic,102,2023-08-18,0.538609,-0.783241
short_non_top_buys_diagnostic,103,2023-08-18,0.492555,-0.801775
short_non_top_buys_diagnostic,104,2023-08-25,0.534869,-0.784746
short_non_top_buys_diagnostic,105,2023-08-25,0.551483,-0.778060
short_non_top_buys_diagnostic,106,2023-08-25,0.598859,-0.758993
short_non_top_buys_diagnostic,107,2023-08-30,0.621113,-0.750038
short_non_top_buys_diagnostic,108,2023-09-01,0.635537,-0.744233
short_non_top_buys_diagnostic,109,2023-09-01,0.650296,-0.738293
short_non_top_buys_diagnostic,110,2023-09-15,0.647683,-0.739345
short_non_top_buys_diagnostic,111,2023-09-22,0.614985,-0.752504
short_non_top_buys_diagnostic,112,2023-09-25,0.661718,-0.733696
short_non_top_buys_diagnostic,113,2023-09-25,0.632994,-0.745256
short_non_top_buys_diagnostic,114,2023-09-30,0.599329,-0.758804
short_non_top_buys_diagnostic,115,2023-09-30,0.567455,-0.771632
short_non_top_buys_diagnostic,116,2023-10-02,0.537276,-0.783777
short_non_top_buys_diagnostic,117,2023-10-06,0.528936,-0.787133
short_non_top_buys_diagnostic,118,2023-10-13,0.547907,-0.779499
short_non_top_buys_diagnostic,119,2023-10-25,0.486183,-0.804339
short_non_top_buys_diagnostic,120,2023-10-25,0.442082,-0.822087
short_non_top_buys_diagnostic,121,2023-10-25,0.392280,-0.842130
short_non_top_buys_diagnostic,122,2023-10-25,0.348088,-0.859915
short_non_top_buys_diagnostic,123,2023-10-26,0.292557,-0.882262
short_non_top_buys_diagnostic,124,2023-10-26,0.258020,-0.896162
short_non_top_buys_diagnostic,125,2023-10-27,0.214539,-0.913660
short_non_top_buys_diagnostic,126,2023-10-27,0.187609,-0.924498
short_non_top_buys_diagnostic,127,2023-11-01,0.158124,-0.936364
short_non_top_buys_diagnostic,128,2023-11-01,0.133272,-0.946366
short_non_top_buys_diagnostic,129,2023-11-02,0.118986,-0.952115
short_non_top_buys_diagnostic,130,2023-11-08,0.114826,-0.953789
short_non_top_buys_diagnostic,131,2023-11-08,0.110812,-0.955405
short_non_top_buys_diagnostic,132,2023-11-11,0.110132,-0.955678
short_non_top_buys_diagnostic,133,2023-11-17,0.109756,-0.955829
short_non_top_buys_diagnostic,134,2023-11-17,0.102624,-0.958700
short_non_top_buys_diagnostic,135,2023-11-20,0.104222,-0.958057
short_non_top_buys_diagnostic,136,2023-11-20,0.092673,-0.962704
short_non_top_buys_diagnostic,137,2023-11-25,0.089751,-0.963880
short_non_top_buys_diagnostic,138,2023-11-30,0.091158,-0.963314
short_non_top_buys_diagnostic,139,2023-11-30,0.092586,-0.962739
short_non_top_buys_diagnostic,140,2023-12-07,0.089637,-0.963926
short_non_top_buys_diagnostic,141,2023-12-09,0.083501,-0.966395
short_non_top_buys_diagnostic,142,2023-12-09,0.077421,-0.968843
short_non_top_buys_diagnostic,143,2023-12-15,0.075054,-0.969795
short_non_top_buys_diagnostic,144,2023-12-15,0.072760,-0.970718
short_non_top_buys_diagnostic,145,2023-12-15,0.071592,-0.971188
short_non_top_buys_diagnostic,146,2023-12-15,0.065539,-0.973624
short_non_top_buys_diagnostic,147,2023-12-18,0.060269,-0.975745
short_non_top_buys_diagnostic,148,2023-12-22,0.055245,-0.977767
short_non_top_buys_diagnostic,149,2023-12-28,0.050682,-0.979603
short_non_top_buys_diagnostic,150,2023-12-28,0.046057,-0.981465
short_non_top_buys_diagnostic,151,2024-01-05,0.041215,-0.983413
short_non_top_buys_diagnostic,152,2024-01-08,0.039123,-0.984255
short_non_top_buys_diagnostic,153,2024-01-13,0.037023,-0.985100
short_non_top_buys_diagnostic,154,2024-01-17,0.035234,-0.985820
short_non_top_buys_diagnostic,155,2024-01-17,0.033532,-0.986505
short_non_top_buys_diagnostic,156,2024-01-17,0.025551,-0.989717
short_non_top_buys_diagnostic,157,2024-01-18,0.026014,-0.989531
short_non_top_buys_diagnostic,158,2024-01-19,0.028791,-0.988413
short_non_top_buys_diagnostic,159,2024-01-23,0.023087,-0.990709
short_non_top_buys_diagnostic,160,2024-01-23,0.018513,-0.992550
short_non_top_buys_diagnostic,161,2024-01-26,0.018269,-0.992648
short_non_top_buys_diagnostic,162,2024-01-26,0.017223,-0.993069
short_non_top_buys_diagnostic,163,2024-01-30,0.018658,-0.992491
short_non_top_buys_diagnostic,164,2024-01-30,0.020213,-0.991866
short_non_top_buys_diagnostic,165,2024-01-31,0.019212,-0.992268
short_non_top_buys_diagnostic,166,2024-01-31,0.019570,-0.992124
short_non_top_buys_diagnostic,167,2024-01-31,0.016282,-0.993448
short_non_top_buys_diagnostic,168,2024-01-31,0.016585,-0.993326
short_non_top_buys_diagnostic,169,2024-01-31,0.015764,-0.993656
short_non_top_buys_diagnostic,170,2024-01-31,0.016057,-0.993538
short_non_top_buys_diagnostic,171,2024-02-02,0.017112,-0.993113
short_non_top_buys_diagnostic,172,2024-02-02,0.018237,-0.992661
short_non_top_buys_diagnostic,173,2024-02-07,0.019411,-0.992188
short_non_top_buys_diagnostic,174,2024-02-08,0.020458,-0.991767
short_non_top_buys_diagnostic,175,2024-02-08,0.018968,-0.992367
short_non_top_buys_diagnostic,176,2024-02-12,0.018892,-0.992397
short_non_top_buys_diagnostic,177,2024-02-13,0.017930,-0.992784
short_non_top_buys_diagnostic,178,2024-02-17,0.016886,-0.993204
short_non_top_buys_diagnostic,179,2024-02-23,0.016329,-0.993429
short_non_top_buys_diagnostic,180,2024-03-01,0.016423,-0.993391
short_non_top_buys_diagnostic,181,2024-03-09,0.014179,-0.994294
short_non_top_buys_diagnostic,182,2024-03-15,0.013899,-0.994407
short_non_top_buys_diagnostic,183,2024-03-15,0.012563,-0.994944
short_non_top_buys_diagnostic,184,2024-03-22,0.013152,-0.994707
short_non_top_buys_diagnostic,185,2024-03-29,0.014210,-0.994281
short_non_top_buys_diagnostic,186,2024-04-10,0.012917,-0.994802
short_non_top_buys_diagnostic,187,2024-04-13,0.012793,-0.994851
short_non_top_buys_diagnostic,188,2024-04-13,0.012671,-0.994901
short_non_top_buys_diagnostic,189,2024-04-13,0.012504,-0.994968
short_non_top_buys_diagnostic,190,2024-04-17,0.010968,-0.995586
short_non_top_buys_diagnostic,191,2024-04-24,0.009946,-0.995997
short_non_top_buys_diagnostic,192,2024-04-24,0.009020,-0.996370
short_non_top_buys_diagnostic,193,2024-04-25,0.007900,-0.996821
short_non_top_buys_diagnostic,194,2024-04-25,0.006918,-0.997216
short_non_top_buys_diagnostic,195,2024-04-26,0.005819,-0.997658
short_non_top_buys_diagnostic,196,2024-04-26,0.005450,-0.997807
short_non_top_buys_diagnostic,197,2024-04-26,0.005104,-0.997946
short_non_top_buys_diagnostic,198,2024-04-29,0.005543,-0.997769
short_non_top_buys_diagnostic,199,2024-04-30,0.005971,-0.997597
short_non_top_buys_diagnostic,200,2024-05-09,0.005772,-0.997677
short_non_top_buys_diagnostic,201,2024-05-09,0.005529,-0.997775
short_non_top_buys_diagnostic,202,2024-05-12,0.004918,-0.998021
short_non_top_buys_diagnostic,203,2024-05-17,0.004927,-0.998017
short_non_top_buys_diagnostic,204,2024-05-17,0.004403,-0.998228
short_non_top_buys_diagnostic,205,2024-05-24,0.004166,-0.998323
short_non_top_buys_diagnostic,206,2024-05-24,0.003957,-0.998408
short_non_top_buys_diagnostic,207,2024-05-31,0.003526,-0.998581
short_non_top_buys_diagnostic,208,2024-05-31,0.003252,-0.998691
short_non_top_buys_diagnostic,209,2024-06-07,0.002928,-0.998821
short_non_top_buys_diagnostic,210,2024-06-14,0.002851,-0.998853
short_non_top_buys_diagnostic,211,2024-07-05,0.003313,-0.998667
short_non_top_buys_diagnostic,212,2024-07-05,0.003818,-0.998464
short_non_top_buys_diagnostic,213,2024-07-10,0.004390,-0.998233
short_non_top_buys_diagnostic,214,2024-07-12,0.004832,-0.998056
short_non_top_buys_diagnostic,215,2024-07-12,0.004928,-0.998017
short_non_top_buys_diagnostic,216,2024-07-14,0.005349,-0.997847
short_non_top_buys_diagnostic,217,2024-07-20,0.005545,-0.997768
short_non_top_buys_diagnostic,218,2024-07-20,0.005749,-0.997686
short_non_top_buys_diagnostic,219,2024-07-20,0.005960,-0.997601
short_non_top_buys_diagnostic,220,2024-07-23,0.006468,-0.997397
short_non_top_buys_diagnostic,221,2024-07-23,0.007019,-0.997175
short_non_top_buys_diagnostic,222,2024-07-23,0.007617,-0.996935
short_non_top_buys_diagnostic,223,2024-07-27,0.007432,-0.997009
short_non_top_buys_diagnostic,224,2024-07-27,0.007626,-0.996931
short_non_top_buys_diagnostic,225,2024-07-30,0.007940,-0.996804
short_non_top_buys_diagnostic,226,2024-07-30,0.008138,-0.996725
short_non_top_buys_diagnostic,227,2024-07-30,0.008341,-0.996643
short_non_top_buys_diagnostic,228,2024-07-30,0.008548,-0.996560
short_non_top_buys_diagnostic,229,2024-07-30,0.008761,-0.996474
short_non_top_buys_diagnostic,230,2024-08-01,0.007784,-0.996867
short_non_top_buys_diagnostic,231,2024-08-01,0.006916,-0.997217
short_non_top_buys_diagnostic,232,2024-08-01,0.006144,-0.997527
short_non_top_buys_diagnostic,233,2024-08-02,0.006104,-0.997544
short_non_top_buys_diagnostic,234,2024-08-02,0.006063,-0.997560
short_non_top_buys_diagnostic,235,2024-08-06,0.006088,-0.997550
short_non_top_buys_diagnostic,236,2024-08-06,0.005928,-0.997614
short_non_top_buys_diagnostic,237,2024-08-06,0.005772,-0.997677
short_non_top_buys_diagnostic,238,2024-08-09,0.005611,-0.997742
short_non_top_buys_diagnostic,239,2024-08-10,0.005975,-0.997595
short_non_top_buys_diagnostic,240,2024-08-12,0.005710,-0.997702
short_non_top_buys_diagnostic,241,2024-08-12,0.005458,-0.997804
short_non_top_buys_diagnostic,242,2024-08-12,0.005216,-0.997901
short_non_top_buys_diagnostic,243,2024-08-12,0.004985,-0.997994
short_non_top_buys_diagnostic,244,2024-08-16,0.004774,-0.998079
short_non_top_buys_diagnostic,245,2024-08-16,0.004862,-0.998043
short_non_top_buys_diagnostic,246,2024-08-17,0.004702,-0.998108
short_non_top_buys_diagnostic,247,2024-08-22,0.004741,-0.998092
short_non_top_buys_diagnostic,248,2024-08-23,0.004818,-0.998061
short_non_top_buys_diagnostic,249,2024-08-29,0.004485,-0.998195
short_non_top_buys_diagnostic,250,2024-08-30,0.004436,-0.998215
short_non_top_buys_diagnostic,251,2024-09-06,0.004064,-0.998365
short_non_top_buys_diagnostic,252,2024-09-07,0.003625,-0.998541
short_non_top_buys_diagnostic,253,2024-09-20,0.003754,-0.998489
short_non_top_buys_diagnostic,254,2024-09-23,0.003592,-0.998554
short_non_top_buys_diagnostic,255,2024-09-23,0.003437,-0.998617
short_non_top_buys_diagnostic,256,2024-09-25,0.003488,-0.998596
short_non_top_buys_diagnostic,257,2024-09-25,0.003538,-0.998576
short_non_top_buys_diagnostic,258,2024-09-30,0.003516,-0.998585
short_non_top_buys_diagnostic,259,2024-10-01,0.003408,-0.998628
short_non_top_buys_diagnostic,260,2024-10-02,0.003488,-0.998596
short_non_top_buys_diagnostic,261,2024-10-05,0.003523,-0.998582
short_non_top_buys_diagnostic,262,2024-10-05,0.003559,-0.998568
short_non_top_buys_diagnostic,263,2024-10-08,0.003287,-0.998677
short_non_top_buys_diagnostic,264,2024-10-08,0.003036,-0.998778
short_non_top_buys_diagnostic,265,2024-10-08,0.002805,-0.998871
short_non_top_buys_diagnostic,266,2024-10-11,0.002504,-0.998992
short_non_top_buys_diagnostic,267,2024-10-11,0.002235,-0.999101
short_non_top_buys_diagnostic,268,2024-10-11,0.001995,-0.999197
short_non_top_buys_diagnostic,269,2024-10-17,0.001595,-0.999358
short_non_top_buys_diagnostic,270,2024-10-17,0.001275,-0.999487
short_non_top_buys_diagnostic,271,2024-10-29,0.001172,-0.999529
short_non_top_buys_diagnostic,272,2024-10-30,0.001206,-0.999515
short_non_top_buys_diagnostic,273,2024-10-30,0.001241,-0.999501
short_non_top_buys_diagnostic,274,2024-10-30,0.001261,-0.999492
short_non_top_buys_diagnostic,275,2024-10-30,0.001298,-0.999478
short_non_top_buys_diagnostic,276,2024-10-31,0.001213,-0.999512
short_non_top_buys_diagnostic,277,2024-11-01,0.001146,-0.999539
short_non_top_buys_diagnostic,278,2024-11-01,0.001083,-0.999564
short_non_top_buys_diagnostic,279,2024-11-05,0.001210,-0.999513
short_non_top_buys_diagnostic,280,2024-11-09,0.001115,-0.999551
short_non_top_buys_diagnostic,281,2024-11-09,0.000930,-0.999626
short_non_top_buys_diagnostic,282,2024-11-16,0.001037,-0.999583
short_non_top_buys_diagnostic,283,2024-11-23,0.000986,-0.999603
short_non_top_buys_diagnostic,284,2024-11-23,0.000938,-0.999622
short_non_top_buys_diagnostic,285,2024-11-23,0.000778,-0.999687
short_non_top_buys_diagnostic,286,2024-11-23,0.000646,-0.999740
short_non_top_buys_diagnostic,287,2024-11-29,0.000647,-0.999740
short_non_top_buys_diagnostic,288,2024-12-04,0.000660,-0.999735
short_non_top_buys_diagnostic,289,2024-12-06,0.000584,-0.999765
short_non_top_buys_diagnostic,290,2024-12-06,0.000608,-0.999755
short_non_top_buys_diagnostic,291,2024-12-10,0.000639,-0.999743
short_non_top_buys_diagnostic,292,2024-12-12,0.000579,-0.999767
short_non_top_buys_diagnostic,293,2024-12-14,0.000607,-0.999756
short_non_top_buys_diagnostic,294,2024-12-14,0.000607,-0.999756
short_non_top_buys_diagnostic,295,2024-12-14,0.000534,-0.999785
short_non_top_buys_diagnostic,296,2024-12-14,0.000535,-0.999785
short_non_top_buys_diagnostic,297,2024-12-14,0.000535,-0.999785
short_non_top_buys_diagnostic,298,2024-12-20,0.000525,-0.999789
short_non_top_buys_diagnostic,299,2024-12-20,0.000484,-0.999805
short_non_top_buys_diagnostic,300,2024-12-20,0.000460,-0.999815
short_non_top_buys_diagnostic,301,2024-12-27,0.000476,-0.999809
short_non_top_buys_diagnostic,302,2024-12-27,0.000492,-0.999802
short_non_top_buys_diagnostic,303,2024-12-27,0.000455,-0.999817
short_non_top_buys_diagnostic,304,2024-12-28,0.000446,-0.999821
short_non_top_buys_diagnostic,305,2024-12-30,0.000415,-0.999833
short_non_top_buys_diagnostic,306,2025-01-03,0.000353,-0.999858
short_non_top_buys_diagnostic,307,2025-01-10,0.000358,-0.999856
short_non_top_buys_diagnostic,308,2025-01-12,0.000371,-0.999851
short_non_top_buys_diagnostic,309,2025-01-16,0.000383,-0.999846
short_non_top_buys_diagnostic,310,2025-01-16,0.000396,-0.999841
short_non_top_buys_diagnostic,311,2025-01-16,0.000409,-0.999836
short_non_top_buys_diagnostic,312,2025-01-16,0.000422,-0.999830
short_non_top_buys_diagnostic,313,2025-01-18,0.000432,-0.999826
short_non_top_buys_diagnostic,314,2025-01-21,0.000354,-0.999857
short_non_top_buys_diagnostic,315,2025-01-25,0.000381,-0.999847
short_non_top_buys_diagnostic,316,2025-01-30,0.000404,-0.999838
short_non_top_buys_diagnostic,317,2025-02-01,0.000398,-0.999840
short_non_top_buys_diagnostic,318,2025-02-01,0.000406,-0.999837
short_non_top_buys_diagnostic,319,2025-02-05,0.000442,-0.999822
short_non_top_buys_diagnostic,320,2025-02-05,0.000360,-0.999855
short_non_top_buys_diagnostic,321,2025-02-05,0.000402,-0.999838
short_non_top_buys_diagnostic,322,2025-02-07,0.000422,-0.999830
short_non_top_buys_diagnostic,323,2025-02-08,0.000450,-0.999819
short_non_top_buys_diagnostic,324,2025-02-08,0.000495,-0.999801
short_non_top_buys_diagnostic,325,2025-02-08,0.000544,-0.999781
short_non_top_buys_diagnostic,326,2025-02-08,0.000599,-0.999759
short_non_top_buys_diagnostic,327,2025-02-13,0.000628,-0.999747
short_non_top_buys_diagnostic,328,2025-02-13,0.000659,-0.999735
short_non_top_buys_diagnostic,329,2025-02-14,0.000744,-0.999701
short_non_top_buys_diagnostic,330,2025-02-21,0.000812,-0.999673
short_non_top_buys_diagnostic,331,2025-02-28,0.000854,-0.999656
short_non_top_buys_diagnostic,332,2025-02-28,0.000929,-0.999626
short_non_top_buys_diagnostic,333,2025-02-28,0.001011,-0.999593
short_non_top_buys_diagnostic,334,2025-02-28,0.001064,-0.999572
short_non_top_buys_diagnostic,335,2025-03-01,0.001144,-0.999540
short_non_top_buys_diagnostic,336,2025-03-01,0.001201,-0.999517
short_non_top_buys_diagnostic,337,2025-03-02,0.001268,-0.999490
short_non_top_buys_diagnostic,338,2025-03-05,0.001375,-0.999447
short_non_top_buys_diagnostic,339,2025-03-06,0.001584,-0.999363
short_non_top_buys_diagnostic,340,2025-03-06,0.001798,-0.999276
short_non_top_buys_diagnostic,341,2025-03-06,0.002042,-0.999178
short_non_top_buys_diagnostic,342,2025-03-07,0.002090,-0.999159
short_non_top_buys_diagnostic,343,2025-03-15,0.002101,-0.999155
short_non_top_buys_diagnostic,344,2025-03-15,0.002037,-0.999180
short_non_top_buys_diagnostic,345,2025-03-15,0.002131,-0.999142
short_non_top_buys_diagnostic,346,2025-03-16,0.002142,-0.999138
short_non_top_buys_diagnostic,347,2025-03-18,0.002203,-0.999113
short_non_top_buys_diagnostic,348,2025-03-18,0.002299,-0.999075
short_non_top_buys_diagnostic,349,2025-03-21,0.002101,-0.999154
short_non_top_buys_diagnostic,350,2025-03-28,0.002011,-0.999191
short_non_top_buys_diagnostic,351,2025-03-29,0.001900,-0.999235
short_non_top_buys_diagnostic,352,2025-03-30,0.001844,-0.999258
short_non_top_buys_diagnostic,353,2025-04-04,0.001463,-0.999411
short_non_top_buys_diagnostic,354,2025-04-06,0.001151,-0.999537
short_non_top_buys_diagnostic,355,2025-04-11,0.000872,-0.999649
short_non_top_buys_diagnostic,356,2025-04-11,0.000689,-0.999723
short_non_top_buys_diagnostic,357,2025-04-11,0.000677,-0.999727
short_non_top_buys_diagnostic,358,2025-04-11,0.000570,-0.999771
short_non_top_buys_diagnostic,359,2025-04-22,0.000504,-0.999797
short_non_top_buys_diagnostic,360,2025-04-27,0.000466,-0.999813
short_non_top_buys_diagnostic,361,2025-04-29,0.000358,-0.999856
short_non_top_buys_diagnostic,362,2025-04-29,0.000360,-0.999855
short_non_top_buys_diagnostic,363,2025-04-29,0.000277,-0.999889
short_non_top_buys_diagnostic,364,2025-05-02,0.000272,-0.999890
short_non_top_buys_diagnostic,365,2025-05-03,0.000265,-0.999893
short_non_top_buys_diagnostic,366,2025-05-09,0.000219,-0.999912
short_non_top_buys_diagnostic,367,2025-05-10,0.000192,-0.999923
short_non_top_buys_diagnostic,368,2025-05-17,0.000184,-0.999926
short_non_top_buys_diagnostic,369,2025-05-22,0.000176,-0.999929
short_non_top_buys_diagnostic,370,2025-05-22,0.000168,-0.999932
short_non_top_buys_diagnostic,371,2025-05-24,0.000154,-0.999938
short_non_top_buys_diagnostic,372,2025-06-07,0.000147,-0.999941
short_non_top_buys_diagnostic,373,2025-06-11,0.000085,-0.999966
short_non_top_buys_diagnostic,374,2025-06-11,0.000049,-0.999980
short_non_top_buys_diagnostic,375,2025-06-15,0.000047,-0.999981
short_non_top_buys_diagnostic,376,2025-06-18,0.000044,-0.999982
short_non_top_buys_diagnostic,377,2025-06-20,0.000042,-0.999983
short_non_top_buys_diagnostic,378,2025-06-25,0.000036,-0.999985
short_non_top_buys_diagnostic,379,2025-06-26,0.000036,-0.999985
short_non_top_buys_diagnostic,380,2025-06-28,0.000032,-0.999987
short_non_top_buys_diagnostic,381,2025-07-02,0.000030,-0.999988
short_non_top_buys_diagnostic,382,2025-07-04,0.000027,-0.999989
short_non_top_buys_diagnostic,383,2025-07-05,0.000025,-0.999990
short_non_top_buys_diagnostic,384,2025-07-08,0.000027,-0.999989
short_non_top_buys_diagnostic,385,2025-07-08,0.000029,-0.999988
short_non_top_buys_diagnostic,386,2025-07-09,0.000026,-0.999990
short_non_top_buys_diagnostic,387,2025-07-10,0.000024,-0.999990
short_non_top_buys_diagnostic,388,2025-07-15,0.000025,-0.999990
short_non_top_buys_diagnostic,389,2025-07-21,0.000025,-0.999990
short_non_top_buys_diagnostic,390,2025-07-23,0.000023,-0.999991
short_non_top_buys_diagnostic,391,2025-07-23,0.000022,-0.999991
short_non_top_buys_diagnostic,392,2025-07-25,0.000020,-0.999992
short_non_top_buys_diagnostic,393,2025-07-28,0.000019,-0.999992
short_non_top_buys_diagnostic,394,2025-07-28,0.000021,-0.999991
short_non_top_buys_diagnostic,395,2025-07-29,0.000019,-0.999992
short_non_top_buys_diagnostic,396,2025-07-29,0.000019,-0.999992
short_non_top_buys_diagnostic,397,2025-07-30,0.000018,-0.999993
short_non_top_buys_diagnostic,398,2025-07-30,0.000018,-0.999993
short_non_top_buys_diagnostic,399,2025-07-31,0.000018,-0.999993
short_non_top_buys_diagnostic,400,2025-08-01,0.000018,-0.999993
short_non_top_buys_diagnostic,401,2025-08-01,0.000018,-0.999993
short_non_top_buys_diagnostic,402,2025-08-02,0.000019,-0.999992
short_non_top_buys_diagnostic,403,2025-08-03,0.000016,-0.999994
short_non_top_buys_diagnostic,404,2025-08-05,0.000012,-0.999995
short_non_top_buys_diagnostic,405,2025-08-05,0.000010,-0.999996
short_non_top_buys_diagnostic,406,2025-08-08,0.000008,-0.999997
short_non_top_buys_diagnostic,407,2025-08-13,0.000008,-0.999997
short_non_top_buys_diagnostic,408,2025-08-14,0.000007,-0.999997
short_non_top_buys_diagnostic,409,2025-08-14,0.000007,-0.999997
short_non_top_buys_diagnostic,410,2025-08-15,0.000005,-0.999998
short_non_top_buys_diagnostic,411,2025-08-18,0.000004,-0.999998
short_non_top_buys_diagnostic,412,2025-08-18,0.000003,-0.999999
short_non_top_buys_diagnostic,413,2025-08-18,0.000003,-0.999999
short_non_top_buys_diagnostic,414,2025-08-19,0.000003,-0.999999
short_non_top_buys_diagnostic,415,2025-08-19,0.000003,-0.999999
short_non_top_buys_diagnostic,416,2025-08-19,0.000003,-0.999999
short_non_top_buys_diagnostic,417,2025-08-19,0.000002,-0.999999
short_non_top_buys_diagnostic,418,2025-08-19,0.000001,-0.999999
short_non_top_buys_diagnostic,419,2025-08-20,0.000001,-1.000000
short_non_top_buys_diagnostic,420,2025-08-20,0.000001,-1.000000
short_non_top_buys_diagnostic,421,2025-08-20,0.000001,-1.000000
short_non_top_buys_diagnostic,422,2025-08-20,0.000000,-1.000000
short_non_top_buys_diagnostic,423,2025-08-20,0.000000,-1.000000
