event_id,ticker,data_ticker,creator,event_date,event_year,recommendation_type,top5_flag,confidence_score,confidence_label,quality_score,high_confidence,event_idx,prior_return_1d,prior_return_5d,prior_return_21d,prior_return_63d,prior_return_126d,prior_volatility_21d,prior_max_drawdown_21d,prior_abnormal_volume,prior_market_cap,post_bhar_1d,post_vol_1d,post_raw_ret_1d,post_bhar_5d,post_vol_5d,post_raw_ret_5d,post_bhar_21d,post_vol_21d,post_raw_ret_21d,post_bhar_63d,post_vol_63d,post_raw_ret_63d,post_1d_range_pct,forward_spy_bhar_5d,forward_spy_bhar_21d,forward_spy_bhar_63d,av_expanded_news_clean_flag,av_expanded_news_confounded_flag,av_expanded_news_unknown_flag,public_news_clean,public_news_confounded,public_news_unknown,master_clean,master_confounded,master_unknown,prior_abs_ret_1d_z,prior_abs_ret_5d_z,prior_abs_ret_21d_z,prior_vol_z,prior_rvol_z,post_vol_5d_z,market_quiet,market_active_pre_event,official_confounded,news_confounded,unknown_news_market_quiet,unknown_news_market_active
39,AAPL,AAPL,"Mark Roussin, CPA",2023-09-08,2023,buy,True,0.85,high,3,True,1016,0.0019856272572247313,-0.04085319034748791,0.0018102605511407521,-0.053953330910525454,0.04005666147998821,0.015274052861113096,-0.06399578198196676,1.0022698889483532,,4.596589857341904e-05,,0.006622663004637985,-0.01647556851702847,0.011263335030872517,-0.01779103559152373,0.030819016768260488,0.01175380568571982,0.004546056463821557,0.059581811258117234,0.010862201123917796,0.09173838226401454,0.0,-0.0164755685170284,0.0308190167682604,0.0595818112581172,False,True,False,False,True,False,False,True,False,-0.6134895081227674,-0.07272016675770429,-0.9439770816882799,1.712960587051549,-0.7008768928675448,-0.6783660067008979,False,True,False,True,False,False
40,AMD,AMD,Jose Najarro Stocks,2025-07-11,2025,buy,True,0.74,high,4,True,1476,0.019192312885116802,0.06445752394143645,0.15097286597551052,0.37191153591488035,0.08415386189075025,0.02919705104081017,-0.06265207328972322,0.1141065997842865,,-0.0031375061766001355,,-0.0012292902474535516,0.06583961552039352,0.032958467308512464,0.07218964251059923,0.15689169457424423,0.029958223164012074,0.17661522287763765,0.5113453335859115,0.04133794694850706,0.5905614144382829,0.0,0.0658396155203935,0.1568916945742442,0.5113453335859115,False,True,False,False,True,False,False,True,False,-0.003113677374746891,0.3490442078608257,0.6017088912466239,-0.0034601903336782007,0.3059509113877901,0.4382323301451572,True,False,False,True,False,False
41,AMZN,AMZN,The Investor Channel,2023-10-02,2023,buy,True,0.62,high,3,True,1032,0.0188056262126155,-0.0024055373853871798,-0.014138711836105045,0.02790212177035656,0.2020194040325347,0.019995655958587426,-0.13027270936458757,0.11138861409940559,,-0.023227705283342837,,-0.03661366636292884,-0.020923680866267835,0.022280296828134764,-0.009269366173319638,0.049358862182125374,0.02687425456983823,0.028039467293142106,0.04752796779322277,0.01840677151208317,0.15811822107468965,0.0,-0.0209236808662678,0.0493588621821253,0.0475279677932227,False,True,False,False,True,False,False,True,False,-0.016830682733674013,-0.7597063187949709,-0.8162244578656653,-0.008712836056691667,-0.359438847854549,-0.11134843508654575,True,False,False,True,False,False
42,MSFT,MSFT,The Investor Channel,2023-10-02,2023,buy,False,0.62,high,3,True,1032,0.019558578926194503,0.024798472560703666,0.02962920774454869,-0.012146742781567244,0.06966192931121751,0.012005156085754606,-0.07841751547714726,0.14428415629534963,,-0.012748253772672635,,-0.02613421485225864,0.013268127404207464,0.01964688135891635,0.02492244209715566,0.0720029309996374,0.016266943123822392,0.050683536110654126,0.0442348854740533,0.012884983766419885,0.15482513875552018,0.0,0.0132681274042074,0.0720029309996374,0.0442348854740533,False,False,True,False,False,True,False,True,True,0.009878943280517428,-0.3595873210482204,-0.6557053909630229,0.05485947412245683,-0.9372639210200645,-0.24688424540214096,True,False,False,False,True,False
43,MSFT,MSFT,The Investor Channel,2023-10-02,2023,buy,False,0.62,high,3,True,1032,0.019558578926194503,0.024798472560703666,0.02962920774454869,-0.012146742781567244,0.06966192931121751,0.012005156085754606,-0.07841751547714726,0.14428415629534963,,-0.012748253772672635,,-0.02613421485225864,0.013268127404207464,0.01964688135891635,0.02492244209715566,0.0720029309996374,0.016266943123822392,0.050683536110654126,0.0442348854740533,0.012884983766419885,0.15482513875552018,0.0,0.0132681274042074,0.0720029309996374,0.0442348854740533,False,False,True,False,False,True,False,True,True,0.009878943280517428,-0.3595873210482204,-0.6557053909630229,0.05485947412245683,-0.9372639210200645,-0.24688424540214096,True,False,False,False,True,False
44,NVDA,NVDA,"Value Investing with Sven Carlin, Ph.D.",2025-10-06,2025,buy,True,0.62,high,3,True,1536,-0.014672474369083033,0.008342857941649129,0.07041831533017073,0.07404059147028041,0.6307800631015354,0.019252760326105407,-0.04234620160153346,-0.2398927208144821,,0.001012688556932484,,-0.002694803694029413,0.02774375888322156,0.03142510812340229,0.014983368445398382,0.06546922909627484,0.025671088282016072,0.07087422544133548,-0.023902045584578868,0.023156301524602498,0.00921870597112373,0.0,0.0277437588832215,0.0654692290962748,-0.0239020455845788,False,False,True,False,False,True,False,False,True,-0.163446715865262,-0.6536177363168977,-0.23303141537605448,-0.6875819013625822,-0.41316060869866506,0.3593138753521314,True,False,False,False,True,False
45,MSFT,MSFT,"Mark Roussin, CPA",2023-07-07,2023,buy,False,0.62,high,3,True,972,-0.009342642421867553,0.005472197868513273,-0.01777475487599256,0.10863807156617455,0.32745227610325656,0.014852443460726795,-0.05601852096454374,0.11039548830929324,,-0.018514504123278486,,-0.0159834697557929,-0.0006842045017998455,0.012906297151176737,0.023782701202598844,-0.04881192300615267,0.01819540841244689,-0.021084232938303082,-0.022334179851917324,0.014281142055610487,-0.05095725277590868,0.0,-0.0006842045017998,-0.0488119230061526,-0.0223341798519173,False,False,True,False,False,True,False,True,True,-0.3525127959275108,-0.7049109510001085,-0.7785462428214039,-0.010632102211353758,-0.7313651584958021,-0.593806542045155,True,False,False,False,True,False
46,AAPL,AAPL,"Mark Roussin, CPA",2023-11-20,2023,buy,True,0.62,high,3,True,1067,0.001580654812701754,0.004021489823063051,0.030358980845887062,0.041232731532912625,0.009392196765347416,0.011921977570366884,-0.03776507071284452,-0.1283689327747839,,-0.0020516502447900375,,-0.004230949844250209,-0.00695933048663544,0.004598736703826861,-0.005484492965504795,-0.01734403851191124,0.00898594866966008,0.01765471045104494,-0.1574832776237477,0.0108203598616421,-0.035752175040789314,0.0,-0.0069593304866354,-0.0173440385119112,-0.1574832776237477,False,True,False,False,True,False,False,True,False,-0.6278551679367109,-0.7308323339998914,-0.6481431735898767,-0.47205650271183536,-0.9432788928622041,-1.0213774856120421,True,False,False,True,False,False
47,AAPL,AAPL,"Mark Roussin, CPA",2023-11-20,2023,buy,True,0.62,high,3,True,1067,0.001580654812701754,0.004021489823063051,0.030358980845887062,0.041232731532912625,0.009392196765347416,0.011921977570366884,-0.03776507071284452,-0.1283689327747839,,-0.0020516502447900375,,-0.004230949844250209,-0.00695933048663544,0.004598736703826861,-0.005484492965504795,-0.01734403851191124,0.00898594866966008,0.01765471045104494,-0.1574832776237477,0.0108203598616421,-0.035752175040789314,0.0,-0.0069593304866354,-0.0173440385119112,-0.1574832776237477,False,True,False,False,True,False,False,True,False,-0.6278551679367109,-0.7308323339998914,-0.6481431735898767,-0.47205650271183536,-0.9432788928622041,-1.0213774856120421,True,False,False,True,False,False
48,UBER,UBER,"Mark Roussin, CPA",2023-11-20,2023,buy,False,0.74,high,3,True,1067,-0.002003244238568236,0.01608403452684537,0.1959259367115871,0.19407321730493599,0.3051875303522178,0.022733637956356304,-0.08078750409072122,-0.3508530337995682,,0.004005755747790718,,0.0018264561483305464,0.025191812423575488,0.005919019804895176,0.026666649944706133,0.07331175889413566,0.0127830140946896,0.10831050785709184,0.30347435457314886,0.025051453634174915,0.42520545715610725,0.0,0.0251918124235754,0.0733117588941356,0.3034743545731488,False,False,True,False,False,True,False,True,True,-0.6128645777988598,-0.5152976906239347,1.0675316132312862,-0.9020183557808056,-0.16144439527147375,-0.9534255646026348,False,False,False,False,False,False
49,PYPL,PYPL,The Investor Channel,2023-08-07,2023,buy,False,0.62,high,3,True,993,0.01788498436937158,-0.13489047201131754,-0.0632121967322623,-0.2370665390859379,-0.3480009293323366,0.03205115211709642,-0.17238194243031557,0.5509095062863794,,-0.014744810007889853,,-0.019093367897190516,-0.012082846448079332,0.02230682247270161,-0.01785145749000383,-0.015185327604615328,0.020585000812304168,-0.025147361144284064,-0.09701046387364809,0.020713084369247934,-0.12915237188754425,0.0,-0.0120828464480793,-0.0151853276046153,-0.097010463873648,False,False,True,False,False,True,False,True,True,-0.04948877517772344,1.6075465153713662,-0.30770426253103345,0.8406836664205194,0.5123423999646132,-0.10998322144193307,False,True,False,False,False,True
50,MSFT,MSFT,Dividendology,2024-11-01,2024,sell,False,0.62,high,3,True,1306,0.005671991010482769,-0.027711623342218994,-0.02048331167268147,-0.06671148186451648,-0.11113577502999905,0.015139386030559776,-0.060527471978385705,1.7980106169225443,,-0.0025003770892643162,,-0.004654392334487278,-0.01788853673366586,0.011746901290943402,0.02965625254156201,-0.004699078746660756,0.01183418073942257,0.052862458056938566,-0.052534147830039624,0.015188047903162766,0.009131528941248357,0.0,-0.0178885367336658,-0.0046990787466607,-0.0525341478300396,False,False,True,False,False,True,False,True,True,-0.48272246867114277,-0.30753487853188993,-0.7504790323055467,3.250770059217477,-0.7106151911537386,-0.6534779684607939,False,True,False,False,False,True
51,MSFT,MSFT,Dividendology,2024-11-01,2024,buy,False,0.9,high,3,True,1306,0.005671991010482769,-0.027711623342218994,-0.02048331167268147,-0.06671148186451648,-0.11113577502999905,0.015139386030559776,-0.060527471978385705,1.7980106169225443,,-0.0025003770892643162,,-0.004654392334487278,-0.01788853673366586,0.011746901290943402,0.02965625254156201,-0.004699078746660756,0.01183418073942257,0.052862458056938566,-0.052534147830039624,0.015188047903162766,0.009131528941248357,0.0,-0.0178885367336658,-0.0046990787466607,-0.0525341478300396,False,False,True,False,False,True,False,True,True,-0.48272246867114277,-0.30753487853188993,-0.7504790323055467,3.250770059217477,-0.7106151911537386,-0.6534779684607939,False,True,False,False,False,True
52,TSLA,TSLA,The Investor Channel,2023-04-14,2023,sell,True,0.74,high,3,True,915,-0.002398628702918182,-0.008315572901997803,-0.038374731021640685,0.4542361036353515,-0.3149302948646201,0.030822818885708595,-0.12976001425114658,-0.15081688462884513,,0.007438810601644752,,0.011026990735853115,-0.1070453430571553,0.04487473630757906,-0.10767566577808274,-0.10214431249458034,0.031156403686060694,-0.10081077781883441,0.47250996848425264,0.029601130166667104,0.5696216480152028,0.0,-0.1070453430571553,-0.1021443124945803,0.4725099684842526,False,False,True,False,False,True,False,True,True,-0.5988390341170913,-0.6541052678813529,-0.5650805817696037,-0.5154383126133888,0.4235167006223919,1.0515351657992844,True,False,False,False,True,False
53,MSFT,MSFT,The Investor Channel,2023-04-14,2023,buy,False,0.62,high,3,True,915,-0.010323035222569388,-0.02671561657516286,0.014394259500389417,0.15969087735848397,0.10774112160715177,0.0163776951990494,-0.030075639866258164,-0.256515506973099,,0.005708138098849291,,0.009296318233057654,-0.0006977227409379338,0.0062392373986815755,-0.0013280454618653792,0.08016493819206905,0.019564263118053926,0.08149847286781498,0.11378442907967345,0.01608665711964777,0.21089610861062358,0.0,-0.0006977227409379,0.080164938192069,0.1137844290796734,False,False,True,False,False,True,False,False,True,-0.31773514710374545,-0.3253316178277178,-0.8135763649406533,-0.7197062819677922,-0.6210680918143359,-0.9369447048376427,True,False,False,False,True,False
54,NVDA,NVDA,"Mark Roussin, CPA",2024-02-01,2024,sell,True,0.47,medium,2,False,1116,0.0112911813816019,0.020485746143959593,0.2734673868900108,0.3711547225102545,0.3289175360065004,0.020372386044956094,-0.019864857699630645,-0.01818851116040132,,0.03918147434274322,,0.049708833939809516,0.08629655310225437,0.03048797190655367,0.10493914900356138,0.3051688322936905,0.042522236609223725,0.35238878504220095,0.32608861045529514,0.036980614087617596,0.3616551059210982,0.0,0.0862965531022543,0.3051688322936905,0.3260886104552951,False,False,True,False,False,True,False,False,True,-0.2833919255859959,-0.4366475080185149,1.8710488990874283,-0.2591272280758782,-0.33219598530727107,0.311081639303041,False,True,False,False,False,True
55,AMZN,AMZN,"Mark Roussin, CPA",2024-02-01,2024,sell,True,0.47,medium,2,False,1116,0.013200551020127627,0.007301473491308164,0.027347135558227986,0.022266189446400686,0.14728430974903994,0.014251424459657866,-0.03757905100472303,0.106871904529803,,0.06813913258855209,,0.07866649218561839,0.047655731820468006,0.03704659316927551,0.06629832772177502,0.06767208135499825,0.021780627677810256,0.11489203410350868,0.1241522553903962,0.01795330721018807,0.15971875085619924,0.0,0.047655731820468,0.0676720813549982,0.1241522553903962,False,True,False,False,True,False,False,True,False,-0.21566051556761218,-0.672225288175431,-0.6793531876583501,-0.01744160726944608,-0.7748272514553755,0.64863872354844,True,False,False,True,False,False
56,NVDA,NVDA,Jose Najarro Stocks,2025-08-25,2025,buy,True,0.67,high,3,True,1507,0.014626295022933555,-0.010796847205545412,0.027940024229848204,0.25696968092405337,0.2981921313173801,0.014966349278600256,-0.04466045676156449,0.08997678310360246,,0.006713340239282495,,0.01090037658917331,-0.046795474128627834,0.01698859494899802,-0.050219698236388055,-0.047589333233521214,0.02095112201444586,-0.015739000022916172,-0.033735536700394086,0.02346335082428631,-0.005115994048583983,0.0,-0.0467954741286278,-0.0475893332335212,-0.033735536700394,False,False,True,False,False,True,False,True,True,-0.1650848440544408,-0.6097696334637356,-0.6732094246111162,-0.050092289645285684,-0.7231281722503625,-0.3837001055771208,True,False,False,False,True,False
57,NVDA,NVDA,Jose Najarro Stocks,2025-08-25,2025,buy,True,0.62,high,3,True,1507,0.014626295022933555,-0.010796847205545412,0.027940024229848204,0.25696968092405337,0.2981921313173801,0.014966349278600256,-0.04466045676156449,0.08997678310360246,,0.006713340239282495,,0.01090037658917331,-0.046795474128627834,0.01698859494899802,-0.050219698236388055,-0.047589333233521214,0.02095112201444586,-0.015739000022916172,-0.033735536700394086,0.02346335082428631,-0.005115994048583983,0.0,-0.0467954741286278,-0.0475893332335212,-0.033735536700394,False,False,True,False,False,True,False,True,True,-0.1650848440544408,-0.6097696334637356,-0.6732094246111162,-0.050092289645285684,-0.7231281722503625,-0.3837001055771208,True,False,False,False,True,False
58,TSLA,TSLA,The Investor Channel,2023-08-07,2023,buy,True,0.62,high,3,True,993,-0.018221914691642915,-0.04428825217273369,-0.11146487747756628,0.38225232609140836,0.2222854148830855,0.028602869907847907,-0.1428035723481651,-0.13031883723203008,,-0.0026110763172577656,,-0.006959634206558429,-0.040721755167197005,0.015364272753395249,-0.0464903662091215,0.011831197295514184,0.034039907354229994,0.0018691637558454488,-0.09309169952858798,0.03268846693959977,-0.12523360754248414,0.0,-0.040721755167197,0.0118311972955141,-0.0930916995285879,False,False,True,False,False,True,False,True,True,-0.03753678571223348,-0.011342170351476645,0.1923104132138114,-0.47582479235537994,0.2629832920784154,-0.46730021637162783,True,False,False,False,True,False
59,AMZN,AMZN,The Investor Channel,2023-08-07,2023,buy,True,0.62,high,3,True,993,0.010258364854729862,0.07934965706962283,0.06812685268462526,0.2496720194734554,0.2742932831054934,0.02390073723422457,-0.05326541579016375,1.4948914325650478,,-0.011682933882090074,,-0.016031491771390738,-0.005833089719727513,0.013470316551770148,-0.011601700761652012,-0.03827309901180631,0.013192531500187754,-0.048235132551475046,0.006688419853888128,0.020939062368262137,-0.02545348816000803,0.0,-0.0058330897197275,-0.0382730990118063,0.0066884198538881,False,True,False,False,True,False,False,True,False,-0.3200292106060648,0.6151381939734301,-0.25677651997949874,2.6649768020508198,-0.07704676854495371,-0.5647777665303546,False,True,False,True,False,False
60,NVDA,NVDA,Couch Investor,2025-08-28,2025,buy,True,0.62,high,3,True,1510,-0.011415915036048996,0.008623662074351168,-0.017770725257585385,0.19148513087406016,0.38398842239819686,0.014666007840814824,-0.04466045676156449,0.4212988223520766,,-0.027282652790435957,,-0.03324642868305783,-0.07039747405447083,0.016888239351680146,-0.07298652281926832,-0.016199460193983217,0.0212612416465043,0.009381517795829852,-0.0497497861650662,0.023837045118273645,0.0005559198347164784,0.0,-0.0703974740544708,-0.0161994601939832,-0.0497497861650662,False,False,True,False,False,True,False,True,True,-0.27896722639628274,-0.6486003025923659,-0.7785879994307802,0.5902044205542206,-0.7448470654391409,-0.3888651763231434,True,False,False,False,True,False
