event_id,ticker,company_name,event_date,window_pm1,window_pm3,window_pm5,filing_count_pm1,filing_count_pm3,filing_count_pm5,material_filing_flag_pm1,material_filing_flag_pm3,material_filing_flag_pm5,material_form_types,nearest_filing_date,nearest_form_type,sec_confounded_flag,sec_clean_flag,query_status,reason_codes
570,GOOGL,Alphabet,2025-10-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,6,6,False,False,False,,2025-10-15,4,False,True,ok,
571,SOFI,SoFi,2025-10-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-22,4,False,True,ok,
572,NVDA,Nvidia,2024-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,6,10,True,True,True,10-K;8-K,2024-02-23,144,True,False,ok,material_filing_pm5
573,PYPL,PayPal,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,9,True,True,True,10-Q;8-K,2025-10-30,144,True,False,ok,material_filing_pm5
574,PYPL,PayPal,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,9,True,True,True,10-Q;8-K,2025-10-30,144,True,False,ok,material_filing_pm5
575,PYPL,PayPal,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,9,True,True,True,10-Q;8-K,2025-10-30,144,True,False,ok,material_filing_pm5
576,PYPL,PayPal,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,9,True,True,True,10-Q;8-K,2025-10-30,144,True,False,ok,material_filing_pm5
577,NVDA,Nvidia,2025-10-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,5,6,False,False,False,,2025-10-29,144,False,True,ok,
578,MSFT,Microsoft,2023-05-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,4,False,False,False,,2023-05-31,4,False,True,ok,
579,GOOGL,Alphabet,2023-05-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,8,11,False,False,False,,2023-05-31,4,False,True,ok,
580,PLTR,Palantir,2026-03-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-03-27,SCHEDULE 13G/A,False,True,ok,
581,AMD,,2025-10-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,False,,2025-10-15,144,False,True,ok,
582,AMC,,2024-03-29,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,True,True,True,424B5;8-K,2024-03-28,8-K,True,False,ok,material_filing_pm5
583,TSLA,Tesla,2025-09-30,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,8,10,False,True,True,8-K,2025-09-30,DEFA14A,True,False,ok,material_filing_pm5
584,NVDA,Nvidia,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,27,False,False,False,,2025-09-15,4,False,True,ok,
585,MSFT,Microsoft,2023-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2023-10-26,PX14A6G,True,False,ok,material_filing_pm5
586,MSFT,Microsoft,2023-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,4,True,True,True,10-Q;8-K,2023-10-26,PX14A6G,True,False,ok,material_filing_pm5
587,NVDA,Nvidia,2025-01-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-01-17,8-K,False,True,ok,
588,TSLA,Tesla,2024-04-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,10,11,False,True,True,10-Q;8-K;DEF 14A,2024-04-25,144,True,False,ok,material_filing_pm5
589,AAPL,Apple,2024-04-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2024-04-29,CORRESP,False,True,ok,
590,AMZN,Amazon,2024-04-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,7,False,False,True,10-Q;8-K,2024-04-25,PX14A6G,True,False,ok,material_filing_pm5
591,NFLX,Netflix,2024-04-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,4,False,False,True,10-Q,2024-04-30,144,True,False,ok,material_filing_pm5
592,NVDA,Nvidia,2024-04-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-04-10,4,False,True,ok,
593,TSLA,Tesla,2026-04-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-22,8-K,False,True,ok,
594,NVDA,Nvidia,2025-11-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-11-14,13F-HR,False,True,ok,
595,ROKU,Roku,2026-04-08,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,6,False,False,True,8-K,2026-04-08,144,True,False,ok,material_filing_pm5
596,MSFT,Microsoft,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2025-10-03,4,False,True,ok,
597,PYPL,PayPal,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-16,4,False,True,ok,
598,NFLX,Netflix,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,13,False,False,False,,2025-10-02,4,False,True,ok,
599,AMD,,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,8-K,2025-10-08,4,True,False,ok,material_filing_pm5
600,AMD,,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,8-K,2025-10-08,4,True,False,ok,material_filing_pm5
601,AMZN,Amazon,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2025-10-03,4,False,True,ok,
602,AAPL,Apple,2024-03-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2024-03-20,CORRESP,False,True,ok,
603,AMZN,Amazon,2025-03-26,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-04-03,4,False,True,ok,
604,PYPL,PayPal,2023-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2023-11-01,8-K,True,False,ok,material_filing_pm5
605,PYPL,PayPal,2023-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,3,3,True,True,True,10-Q;8-K,2023-11-01,8-K,True,False,ok,material_filing_pm5
606,GOOGL,Alphabet,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,3,False,False,False,,2025-10-02,4,False,True,ok,
607,META,Meta,2025-10-07,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,5,False,False,False,,2025-10-07,144,False,True,ok,
608,AMD,,2024-08-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,2,True,True,True,10-Q;8-K,2024-07-31,10-Q,True,False,ok,material_filing_pm5
609,NVDA,Nvidia,2024-08-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,8,11,False,False,False,,2024-08-01,144,False,True,ok,
610,AMZN,Amazon,2024-07-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,4,False,False,False,,2024-07-11,4,False,True,ok,
611,GOOGL,Alphabet,2024-07-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,4,11,False,False,False,,2024-07-11,144,False,True,ok,
612,GOOGL,Alphabet,2026-04-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,False,False,False,,2026-04-17,4,False,True,ok,
613,AMZN,Amazon,2024-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,9,True,True,True,10-K;8-K,2024-02-02,144,True,False,ok,material_filing_pm5
614,AMD,,2025-09-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,False,,2025-09-24,144,False,True,ok,
615,NVDA,Nvidia,2025-09-21,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,20,26,False,False,False,,2025-09-22,4,False,True,ok,
616,SOFI,SoFi,2026-04-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2026-04-23,4,False,True,ok,
617,TSLA,Tesla,2024-01-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2024-01-24,8-K,True,False,ok,material_filing_pm5
618,PYPL,PayPal,2024-01-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2024-01-17,4,False,True,ok,
619,TSLA,Tesla,2024-02-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,False,False,False,,2024-02-23,4,False,True,ok,
620,AMD,,2025-10-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,True,True,True,8-K,2025-10-27,8-K,True,False,ok,material_filing_pm5
621,GOOGL,Alphabet,2023-11-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,5,False,False,False,,2023-11-28,4,False,True,ok,
622,NVDA,Nvidia,2024-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-02-09,SC 13G/A,False,True,ok,
623,AAPL,Apple,2024-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,16,16,True,True,True,10-Q;8-K,2024-02-02,PX14A6G,True,False,ok,material_filing_pm5
624,AMZN,Amazon,2024-02-02,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,7,9,True,True,True,10-K;8-K,2024-02-02,144,True,False,ok,material_filing_pm5
625,AMD,,2025-09-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,2,False,False,False,,2025-09-26,4,False,True,ok,
626,PYPL,PayPal,2025-10-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-16,4,False,True,ok,
627,TSLA,Tesla,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,14,16,False,True,True,DEF 14A,2025-09-15,144,True,False,ok,material_filing_pm5
628,TSLA,Tesla,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,14,16,False,True,True,DEF 14A,2025-09-15,144,True,False,ok,material_filing_pm5
629,NVDA,Nvidia,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,27,False,False,False,,2025-09-15,4,False,True,ok,
630,NVDA,Nvidia,2025-09-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,10,27,False,False,False,,2025-09-15,4,False,True,ok,
631,NVDA,Nvidia,2025-11-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,False,False,,2025-11-05,4,False,True,ok,
632,GOOGL,Alphabet,2023-10-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,8,8,False,True,True,10-Q;8-K,2023-10-27,4,True,False,ok,material_filing_pm5
633,AAPL,Apple,2023-10-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-11-02,8-K,False,True,ok,
634,DIS,Disney,2023-10-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2023-11-01,8-K,True,False,ok,material_filing_pm5
635,GOOGL,Alphabet,2022-08-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-01-25,4,False,True,ok,
636,AMZN,Amazon,2023-10-27,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,6,True,True,True,10-Q;8-K,2023-10-27,10-Q,True,False,ok,material_filing_pm5
637,PYPL,PayPal,2025-10-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-16,4,False,True,ok,
638,NVDA,Nvidia,2025-10-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,6,11,False,False,False,,2025-10-03,144,False,True,ok,
639,AAPL,Apple,2021-05-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,2,3,False,False,True,10-Q,2021-05-05,4,True,False,ok,material_filing_pm5
640,SOFI,SoFi,2025-10-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2025-10-22,4,False,True,ok,
641,META,Meta,2025-10-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,8,False,False,False,,2025-10-20,144,False,True,ok,
642,PYPL,PayPal,2025-10-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,5,False,False,False,,2025-10-16,4,False,True,ok,
643,AMZN,Amazon,2024-08-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2024-08-15,144,False,True,ok,
644,GOOGL,Alphabet,2024-08-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,7,9,False,False,True,8-K,2024-08-09,4,True,False,ok,material_filing_pm5
645,AAPL,Apple,2024-08-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,2,3,False,False,False,,2024-08-13,4,False,True,ok,
646,TSLA,Tesla,2024-08-10,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-07-29,4,False,True,ok,
647,NVDA,Nvidia,2025-09-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",5,11,17,False,False,False,,2025-09-12,144,False,True,ok,
648,AMZN,Amazon,2025-10-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-10-30,8-K,False,True,ok,
649,NFLX,Netflix,2024-01-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,13,13,True,True,True,10-K;8-K,2024-01-23,8-K,True,False,ok,material_filing_pm5
650,NFLX,Netflix,2024-01-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,13,13,True,True,True,10-K;8-K,2024-01-23,8-K,True,False,ok,material_filing_pm5
651,GOOGL,Alphabet,2023-12-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,6,False,False,False,,2023-12-08,4,False,True,ok,
652,NVDA,Nvidia,2025-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,6,False,False,False,,2025-10-31,4,False,True,ok,
653,NVDA,Nvidia,2025-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,6,False,False,False,,2025-10-31,4,False,True,ok,
654,NVDA,Nvidia,2025-11-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,2,6,False,False,False,,2025-10-31,4,False,True,ok,
655,NVDA,Nvidia,2023-12-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,9,False,False,False,,2023-12-01,4,False,True,ok,
656,NVDA,Nvidia,2023-12-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,9,False,False,False,,2023-12-01,4,False,True,ok,
657,NVDA,Nvidia,2023-12-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,9,False,False,False,,2023-12-01,4,False,True,ok,
658,NVDA,Nvidia,2023-12-03,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,4,9,False,False,False,,2023-12-01,4,False,True,ok,
659,NVDA,Nvidia,2024-04-16,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-04-10,4,False,True,ok,
660,NVDA,Nvidia,2025-03-04,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",6,7,7,False,True,True,8-K,2025-03-04,4,True,False,ok,material_filing_pm5
661,NVDA,Nvidia,2024-07-01,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",15,18,26,True,True,True,8-K,2024-07-01,4,True,False,ok,material_filing_pm5
662,AMZN,Amazon,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-12-21,144,False,True,ok,
663,NFLX,Netflix,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,7,False,False,False,,2023-12-12,4,False,True,ok,
664,NFLX,Netflix,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,7,False,False,False,,2023-12-12,4,False,True,ok,
665,PYPL,PayPal,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,True,True,True,8-K,2023-12-15,4,True,False,ok,material_filing_pm5
666,GOOGL,Alphabet,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,4,False,False,False,,2023-12-11,4,False,True,ok,
667,TSLA,Tesla,2023-12-15,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,3,3,False,False,False,,2023-12-15,CORRESP,False,True,ok,
668,GOOGL,Alphabet,2025-11-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,3,7,False,False,False,,2025-11-26,4,False,True,ok,
669,META,Meta,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-03-27,4,False,True,ok,
670,META,Meta,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-03-27,4,False,True,ok,
671,META,Meta,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-03-27,4,False,True,ok,
672,MSFT,Microsoft,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,20,False,False,True,8-K,2022-06-10,4,True,False,ok,material_filing_pm5
673,MSFT,Microsoft,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,20,False,False,True,8-K,2022-06-10,4,True,False,ok,material_filing_pm5
674,GOOGL,Alphabet,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2023-01-25,4,False,True,ok,
675,AMZN,Amazon,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,True,True,8-K,2022-06-03,8-K,True,False,ok,material_filing_pm5
676,AMZN,Amazon,2022-06-06,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,True,True,8-K,2022-06-03,8-K,True,False,ok,material_filing_pm5
677,NVDA,Nvidia,2024-09-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,9,False,False,False,,2024-09-13,144,False,True,ok,
678,AAPL,Apple,2024-09-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,True,8-K,2024-09-10,8-K,True,False,ok,material_filing_pm5
679,NFLX,Netflix,2024-09-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,2,False,False,False,,2024-09-13,4,False,True,ok,
680,PYPL,PayPal,2025-11-24,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,2,False,False,False,,2025-11-20,4,False,True,ok,
681,NVDA,Nvidia,2024-08-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",3,7,9,False,False,False,,2024-08-09,144,False,True,ok,
682,TSLA,Tesla,2024-08-09,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-07-29,4,False,True,ok,
683,PYPL,PayPal,2025-11-20,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,4,4,False,True,True,8-K,2025-11-20,4,True,False,ok,material_filing_pm5
684,UBER,Uber,2024-05-12,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,5,22,False,True,True,10-Q;8-K,2024-05-13,144,True,False,ok,material_filing_pm5
685,NVDA,Nvidia,2025-12-31,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,1,False,False,False,,2026-01-02,144,False,True,ok,
686,AMD,,2025-12-22,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,1,1,False,False,False,,2025-12-23,3,False,True,ok,
687,META,Meta,2025-11-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",2,8,26,False,False,False,,2025-11-24,4,False,True,ok,
688,UBER,Uber,2024-11-05,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,1,3,False,False,True,10-Q;8-K,2024-11-07,144,True,False,ok,material_filing_pm5
689,SOFI,SoFi,2025-11-13,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",4,4,8,True,True,True,8-K,2025-11-13,SCHEDULE 13G/A,True,False,ok,material_filing_pm5
690,AMZN,Amazon,2024-06-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-06-20,144,False,True,ok,
691,GOOGL,Alphabet,2024-06-14,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,3,16,True,True,True,8-K,2024-06-13,8-K,True,False,ok,material_filing_pm5
692,SOFI,SoFi,2026-04-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-04-23,4,False,True,ok,
693,SOFI,SoFi,2026-04-19,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,1,False,False,False,,2026-04-23,4,False,True,ok,
694,GOOGL,Alphabet,2025-11-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,4,8,False,False,False,,2025-11-28,4,False,True,ok,
695,META,Meta,2025-11-28,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",1,5,9,False,False,False,,2025-11-28,4,False,True,ok,
696,NVDA,Nvidia,2025-01-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2025-01-17,8-K,False,True,ok,
697,NFLX,Netflix,2025-01-23,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",7,8,10,False,True,True,10-K;8-K,2025-01-23,144,True,False,ok,material_filing_pm5
698,AMZN,Amazon,2024-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-31,8-K,False,True,ok,
699,AMZN,Amazon,2024-10-25,"[-1,+1] calendar days","[-3,+3] calendar days","[-5,+5] calendar days",0,0,0,False,False,False,,2024-10-31,8-K,False,True,ok,
