event_id,video_id,ticker,event_date,in_v1_locked_sample,in_v2_live_sample,v1_only,v2_only,shared,notes
245,cPwqjwQUXnY,AAPL,2023-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
246,dHw6Q5198dc,AAPL,2025-09-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
247,dP7YEnFTLz8,TSLA,2023-07-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
248,dantlSyvqTA,META,2026-03-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
249,dm8n8UDiE1E,MSFT,2024-02-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
250,dmq4mGV6cns,MSFT,2023-03-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
251,f0A0avZH-Bo,MSFT,2024-10-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
252,fEddj8s8az8,NVDA,2025-08-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
253,fOUYCspyUVQ,PYPL,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
254,fOUYCspyUVQ,NVDA,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
255,fOUYCspyUVQ,SOFI,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
256,fOUYCspyUVQ,AMD,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
257,fTSQ5OIPc3c,AMD,2025-08-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
258,fTSQ5OIPc3c,NVDA,2025-08-27,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
259,fdMKEkJj7kU,AAPL,2023-06-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
260,fdMKEkJj7kU,AAPL,2023-06-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
261,fdMKEkJj7kU,AMZN,2023-06-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
262,fdMKEkJj7kU,GOOGL,2023-06-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
263,fgJbQDty1X0,MSFT,2026-02-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
264,fgJbQDty1X0,MSFT,2026-02-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
265,fgJbQDty1X0,MSFT,2026-02-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
266,gmr6BqOOPWk,TSLA,2023-04-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
267,h4VU_bSlV3I,GOOGL,2023-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
268,h4VU_bSlV3I,MSFT,2023-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
269,h4VU_bSlV3I,TSLA,2023-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
270,h4VU_bSlV3I,TSLA,2023-05-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
271,hMUicUZouvQ,AAPL,2023-09-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
272,hMUicUZouvQ,AAPL,2023-09-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
273,hp7YC4lmPE0,NVDA,2025-08-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
274,hxiv9hXcyz4,MSFT,2025-01-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
275,i9bnkpRjAik,MSFT,2023-05-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
276,iSeqY8AHvq4,AAPL,2024-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
277,iSeqY8AHvq4,AAPL,2024-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
278,iTetpxvFy1c,UBER,2025-09-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
279,ipI6hloEgos,NFLX,2026-02-24,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
280,izfKyD6i4qo,NVDA,2025-08-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
281,izfKyD6i4qo,MSFT,2025-08-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
282,j72U8gHCXKQ,AAPL,2023-08-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
283,j72U8gHCXKQ,AAPL,2023-08-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
284,j72U8gHCXKQ,AAPL,2023-08-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
285,jKiwXmzi814,GOOGL,2025-08-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
286,jUCXqUoH-90,NFLX,2023-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
287,jUCXqUoH-90,MSFT,2023-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
288,jVEMNgn7Zmo,AMD,2023-08-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
289,jVEMNgn7Zmo,NVDA,2023-08-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
290,jVEMNgn7Zmo,AMZN,2023-08-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
291,jYHqvLhtESg,NVDA,2023-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
292,jYHqvLhtESg,AAPL,2023-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
293,jYHqvLhtESg,GOOGL,2023-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
294,jYHqvLhtESg,MSFT,2023-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
295,jYHqvLhtESg,TSLA,2023-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
296,k7V84N-44_0,NVDA,2024-02-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
297,k7V84N-44_0,NVDA,2024-02-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
298,k99bkGEwEXk,GOOGL,2025-08-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
299,kSzohaLWEDc,MSFT,2025-07-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
300,kSzohaLWEDc,GOOGL,2025-07-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
301,khgEy6N0PYQ,MSFT,2023-06-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
302,kueJkmDs3Kw,PYPL,2025-09-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
303,lEj97WMkN8o,AAPL,2023-05-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
304,lEj97WMkN8o,TSLA,2023-05-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
305,lRuwTMyosK8,META,2026-02-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
306,lRuwTMyosK8,META,2026-02-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
307,lS5d1IXawe8,AMD,2025-08-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
308,lztttvdkZg4,PYPL,2025-09-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
309,m36LzqCdLxs,PYPL,2023-08-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
310,m36LzqCdLxs,PYPL,2023-08-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
311,m7lY98A-N0E,MSFT,2023-07-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
312,mROqMg8un_k,AAPL,2023-02-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
313,mk0_dRwu5zs,NVDA,2026-02-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
314,oKF0Rab0YfQ,AAPL,2023-10-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
315,oKF0Rab0YfQ,AAPL,2023-10-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
316,och7bOYmlnM,NVDA,2025-07-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
317,pWDG5Z0yxAM,NVDA,2023-09-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
318,pWDG5Z0yxAM,NVDA,2023-09-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
319,pgJMI_OiSSc,NVDA,2026-02-04,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
320,qjiJMgAHtJk,SOFI,2025-08-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
321,qnEz-y4U9cM,PYPL,2025-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
322,qnEz-y4U9cM,AMD,2025-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
323,qnEz-y4U9cM,META,2025-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
324,qnEz-y4U9cM,TSLA,2025-07-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
325,qnNpsmtCNf4,NVDA,2023-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
326,qnNpsmtCNf4,NVDA,2023-08-23,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
327,rS2Se5qnmrI,META,2026-03-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
328,rS2Se5qnmrI,META,2026-03-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
329,rSyBXYX00Jc,NVDA,2025-08-29,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
330,s77tJN1pzOg,AAPL,2024-08-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
331,sY-aTBWbSp0,NVDA,2023-10-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
332,sf9KaSgSp0A,GOOGL,2024-12-30,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
333,snbx6W1_XhE,NVDA,2025-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
334,snbx6W1_XhE,NVDA,2025-08-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
335,t0TD0BDsTbo,GOOGL,2023-05-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
336,tA4MvDytqIw,AMZN,2026-03-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
337,u06v5_aHrtw,NVDA,2023-07-14,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
338,uGY9kOmAnjA,PYPL,2025-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
339,uGY9kOmAnjA,PYPL,2025-09-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
340,upJkqs1Opzk,NVDA,2026-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
341,upJkqs1Opzk,NVDA,2026-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
342,upJkqs1Opzk,NVDA,2026-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
343,upJkqs1Opzk,NVDA,2026-03-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
344,vL74flRwikQ,AMZN,2023-09-13,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
345,vvYPkYLT6VM,NVDA,2023-02-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
346,wEClaixCGg8,PYPL,2025-08-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
347,wEClaixCGg8,AMZN,2025-08-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
348,xCy3luLzE8g,MSFT,2024-02-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
349,xizSkAM-tZU,GOOGL,2023-02-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
350,xksOkElewr8,SOFI,2026-02-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
351,yXwf2eRspjk,SOFI,2026-03-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
352,yXwf2eRspjk,SOFI,2026-03-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
353,yXwf2eRspjk,SOFI,2026-03-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
354,yXwf2eRspjk,SOFI,2026-03-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
355,yeTOgMlq984,PYPL,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
356,yeTOgMlq984,NVDA,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
357,yeTOgMlq984,SOFI,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
358,yeTOgMlq984,AMD,2025-08-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
359,yw6r_v-msWQ,AAPL,2023-08-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
360,zUDaOQQEGTs,MSFT,2024-10-31,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
361,zmt-ZobtBLI,NVDA,2025-07-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
362,zmt-ZobtBLI,TSLA,2025-07-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
363,zmt-ZobtBLI,TSLA,2025-07-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
364,zmt-ZobtBLI,TSLA,2025-07-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
365,zy_5aBHqZIc,AMZN,2026-03-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
366,-CuK5E9EMuY,PYPL,2025-10-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
367,-CuK5E9EMuY,PYPL,2025-10-28,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
368,-zyg-sJrYKY,NVDA,2024-01-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
369,-zyg-sJrYKY,MSFT,2024-01-05,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
370,0nKHUI2Q_a8,NVDA,2026-04-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
371,0nKHUI2Q_a8,AMD,2026-04-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
372,1fBKzL8eNA8,TSLA,2024-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
373,1fBKzL8eNA8,TSLA,2024-01-25,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
374,1riZ8iWtaAY,AMZN,2023-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
375,1riZ8iWtaAY,NFLX,2023-11-17,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
376,2QiOJesgQuw,AAPL,2023-10-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
377,2QiOJesgQuw,AAPL,2023-10-21,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
378,2XezpH4HFMg,PYPL,2025-10-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
379,2XezpH4HFMg,PYPL,2025-10-10,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
380,2xuileGcJ1M,DIS,2024-05-07,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
381,315gFCoLfwY,AAPL,2024-05-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
382,315gFCoLfwY,AAPL,2024-05-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
383,4BVzemPJOC4,NFLX,2023-12-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
384,4BVzemPJOC4,GOOGL,2023-12-09,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
385,4C3eQiJkWFg,AMZN,2022-07-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
386,5VeZdJgvV_8,MSFT,2024-04-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
387,5VeZdJgvV_8,MSFT,2024-04-26,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
388,5kWJGohrhIU,AMD,2025-09-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
389,5kWJGohrhIU,META,2025-09-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
390,5kWJGohrhIU,AAPL,2025-09-22,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
391,5lkKf0aRh0o,AMD,2023-12-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
392,5lkKf0aRh0o,NVDA,2023-12-08,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
393,6-_hF_07leA,NVDA,2025-12-01,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
394,69tvwNdEijo,NVDA,2024-06-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
395,69tvwNdEijo,AAPL,2024-06-06,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
396,6TNTCOVubH8,GOOGL,2025-03-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
397,6TNTCOVubH8,GOOGL,2025-03-02,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
398,6jb7sTqueaY,NVDA,2025-11-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
399,6jb7sTqueaY,META,2025-11-03,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
400,6tSZzEBxrSc,GOOGL,2022-08-15,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
401,73tB9acyazI,AAPL,2023-10-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
402,73tB9acyazI,MSFT,2023-10-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
403,73tB9acyazI,MSFT,2023-10-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
404,73tB9acyazI,NVDA,2023-10-20,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
405,7cdt3rRny8s,GOOGL,2022-08-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
406,7cdt3rRny8s,AMZN,2022-08-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
407,7cdt3rRny8s,AMZN,2022-08-19,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
408,7xjcq6UCQeg,TSLA,2024-04-12,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
409,8gvqfLkzcag,AAPL,2023-11-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
410,8gvqfLkzcag,NVDA,2023-11-11,True,True,False,False,True,event_id bridge between v1 manifest and v2 live DB
